Date,HomeTeam,AwayTeam,FTHG,FTAG
08/06/2009,NYY,TB,5,3
07/06/2009,NYY,TB,4,3
06/06/2009,NYY,TB,7,9
31/05/2009,TB,MIN,2,3
30/05/2009,TB,MIN,5,2
29/05/2009,TB,MIN,5,3
28/05/2009,CLE,TB,2,1
27/05/2009,CLE,TB,12,7
26/05/2009,CLE,TB,5,1
25/05/2009,CLE,TB,11,10
24/05/2009,MIA,TB,5,4
23/05/2009,MIA,TB,3,10
22/05/2009,MIA,TB,2,15
17/05/2009,TB,CLE,7,5
16/05/2009,TB,CLE,4,2
15/05/2009,TB,CLE,8,7
14/05/2009,TB,CLE,7,11
10/05/2009,BOS,TB,4,3
09/05/2009,BOS,TB,5,14
08/05/2009,BOS,TB,7,3
07/05/2009,NYY,TB,6,8
06/05/2009,NYY,TB,3,4
03/05/2009,TB,BOS,5,3
02/05/2009,TB,BOS,6,10
01/05/2009,TB,BOS,6,2
30/04/2009,TB,BOS,13,0
29/04/2009,MIN,TB,8,3
28/04/2009,MIN,TB,4,3
27/04/2009,MIN,TB,1,7
23/04/2009,SEA,TB,1,0
22/04/2009,SEA,TB,3,9
21/04/2009,SEA,TB,4,2
19/04/2009,TB,CHW,2,12
18/04/2009,TB,CHW,3,8
17/04/2009,TB,CHW,6,5
16/04/2009,TB,CHW,2,3
15/04/2009,TB,NYY,3,4
14/04/2009,TB,NYY,2,7
13/04/2009,TB,NYY,15,5
09/04/2009,BOS,TB,3,4
08/04/2009,BOS,TB,2,7
07/04/2009,BOS,TB,5,3
29/10/2008,PHI,TB,4,3
26/10/2008,PHI,TB,10,2
25/10/2008,PHI,TB,5,4
23/10/2008,TB,PHI,4,2
22/10/2008,TB,PHI,2,3
19/10/2008,TB,BOS,3,1
18/10/2008,TB,BOS,2,4
16/10/2008,BOS,TB,8,7
14/10/2008,BOS,TB,4,13
13/10/2008,BOS,TB,1,9
11/10/2008,TB,BOS,9,8
10/10/2008,TB,BOS,0,2
06/10/2008,CHW,TB,2,6
05/10/2008,CHW,TB,5,3
02/10/2008,TB,CHW,6,4
21/09/2008,TB,MIN,1,4
20/09/2008,TB,MIN,7,2
19/09/2008,TB,MIN,11,1
18/09/2008,TB,MIN,8,11
17/09/2008,TB,BOS,10,3
16/09/2008,TB,BOS,2,1
15/09/2008,TB,BOS,5,13
14/09/2008,NYY,TB,8,4
13/09/2008,NYY,TB,1,7
10/09/2008,BOS,TB,2,4
09/09/2008,BOS,TB,4,5
08/09/2008,BOS,TB,3,0
07/09/2008,TOR,TB,1,0
06/09/2008,TOR,TB,7,4
05/09/2008,TOR,TB,6,4
04/09/2008,TB,NYY,7,5
03/09/2008,TB,NYY,4,8
02/09/2008,TB,NYY,2,7
28/08/2008,TB,TOR,3,2
27/08/2008,TB,TOR,1,0
26/08/2008,TB,TOR,2,6
24/08/2008,CHW,TB,6,5
23/08/2008,CHW,TB,3,5
22/08/2008,CHW,TB,4,9
20/08/2008,TB,LAA,4,5
19/08/2008,TB,LAA,4,2
18/08/2008,TB,LAA,6,4
10/08/2008,SEA,TB,3,11
09/08/2008,SEA,TB,7,8
08/08/2008,SEA,TB,3,5
07/08/2008,SEA,TB,2,1
06/08/2008,TB,CLE,10,7
05/08/2008,TB,CLE,8,4
04/08/2008,TB,CLE,2,5
28/07/2008,TOR,TB,3,1
19/07/2008,TB,TOR,6,4
18/07/2008,TB,TOR,2,1
13/07/2008,CLE,TB,5,2
12/07/2008,CLE,TB,8,4
11/07/2008,CLE,TB,5,0
10/07/2008,CLE,TB,13,2
09/07/2008,NYY,TB,2,1
08/07/2008,NYY,TB,5,0
02/07/2008,TB,BOS,7,6
01/07/2008,TB,BOS,3,1
30/06/2008,TB,BOS,5,4
26/06/2008,MIA,TB,1,6
25/06/2008,MIA,TB,3,15
24/06/2008,MIA,TB,4,6
22/06/2008,TB,HOU,2,3
21/06/2008,TB,HOU,4,3
20/06/2008,TB,HOU,3,4
19/06/2008,TB,CHC,8,3
18/06/2008,TB,CHC,5,4
17/06/2008,TB,CHC,3,2
14/06/2008,TB,MIA,4,1
13/06/2008,TB,MIA,7,3
10/06/2008,LAA,TB,6,1
09/06/2008,LAA,TB,4,13
05/06/2008,BOS,TB,7,1
04/06/2008,BOS,TB,5,1
03/06/2008,BOS,TB,7,4
01/06/2008,TB,CHW,4,3
31/05/2008,TB,CHW,2,0
30/05/2008,TB,CHW,2,1
29/05/2008,TB,CHW,1,5
18/05/2008,STL,TB,5,4
17/05/2008,STL,TB,9,8
16/05/2008,STL,TB,1,3
15/05/2008,TB,NYY,5,2
14/05/2008,TB,NYY,1,2
13/05/2008,TB,NYY,2,1
12/05/2008,TB,NYY,7,1
11/05/2008,TB,LAA,8,5
10/05/2008,TB,LAA,2,0
09/05/2008,TB,LAA,2,0
08/05/2008,TOR,TB,3,8
07/05/2008,TOR,TB,6,2
06/05/2008,TOR,TB,4,5
04/05/2008,BOS,TB,7,3
03/05/2008,BOS,TB,12,4
02/05/2008,BOS,TB,7,3
27/04/2008,TB,BOS,3,0
25/04/2008,TB,BOS,5,4
24/04/2008,TB,TOR,5,3
23/04/2008,TB,TOR,5,3
22/04/2008,TB,TOR,6,4
19/04/2008,TB,CHW,5,0
18/04/2008,TB,CHW,2,9
17/04/2008,MIN,TB,3,7
16/04/2008,MIN,TB,6,5
15/04/2008,TB,NYY,3,5
14/04/2008,TB,NYY,7,8
10/04/2008,TB,SEA,7,0
09/04/2008,TB,SEA,1,7
08/04/2008,TB,SEA,5,6
07/04/2008,NYY,TB,6,1
06/04/2008,NYY,TB,2,0
05/04/2008,NYY,TB,3,6
04/04/2008,NYY,TB,4,13
29/09/2007,TOR,TB,5,3
04/07/2007,BOS,TB,7,5
01/07/2007,CLE,TB,3,2
28/06/2007,TB,CHW,1,5
27/06/2007,TB,CHW,3,5
26/06/2007,TB,CHW,1,6
25/06/2007,TB,CHW,4,5
17/06/2007,COL,TB,4,7
16/06/2007,COL,TB,10,5
15/06/2007,COL,TB,12,2
07/06/2007,TOR,TB,3,5
05/06/2007,TOR,TB,12,11
27/05/2007,CHW,TB,5,11
24/05/2007,TB,SEA,13,12
23/05/2007,TB,SEA,1,5
22/05/2007,TB,SEA,2,5
20/05/2007,TB,MIA,3,4
19/05/2007,TB,MIA,2,7
18/05/2007,TB,MIA,4,8
13/05/2007,TOR,TB,1,2
03/05/2007,TB,MIN,6,4
02/05/2007,TB,MIN,4,3
25/04/2007,LAA,TB,9,1
22/04/2007,TB,CLE,4,6
21/04/2007,TB,CLE,6,5
15/04/2007,MIN,TB,4,6
14/04/2007,MIN,TB,12,5
12/04/2007,MIN,TB,3,2
08/04/2007,TB,TOR,3,6
07/04/2007,TB,TOR,5,8
17/07/2006,MIN,TB,6,3
01/10/2023,MIL,CHC,4,0
30/09/2023,MIL,CHC,6,10
29/09/2023,MIL,CHC,4,3
28/09/2023,MIL,STL,3,0
27/09/2023,MIL,STL,3,2
26/09/2023,MIL,STL,1,4
24/09/2023,MIA,MIL,6,1
23/09/2023,MIA,MIL,5,4
22/09/2023,MIA,MIL,1,16
21/09/2023,STL,MIL,0,6
20/09/2023,STL,MIL,2,8
19/09/2023,STL,MIL,3,7
18/09/2023,STL,MIL,1,0
17/09/2023,MIL,WSH,1,2
16/09/2023,MIL,WSH,9,5
15/09/2023,MIL,WSH,5,3
14/09/2023,MIL,MIA,4,2
13/09/2023,MIL,MIA,0,2
12/09/2023,MIL,MIA,3,1
11/09/2023,MIL,MIA,12,0
10/09/2023,NYY,MIL,4,3
09/09/2023,NYY,MIL,2,9
08/09/2023,NYY,MIL,2,8
03/09/2023,MIL,PHI,2,4
02/09/2023,MIL,PHI,7,5
01/09/2023,MIL,PHI,7,5
30/08/2023,CHC,MIL,3,2
29/08/2023,CHC,MIL,1,0
28/08/2023,CHC,MIL,2,6
23/08/2023,MIL,MIN,8,7
22/08/2023,MIL,MIN,7,3
13/08/2023,CHW,MIL,3,7
12/08/2023,CHW,MIL,2,3
11/08/2023,CHW,MIL,6,7
09/08/2023,MIL,COL,7,6
08/08/2023,MIL,COL,3,7
07/08/2023,MIL,COL,12,1
02/08/2023,WSH,MIL,3,2
01/08/2023,WSH,MIL,4,6
31/07/2023,WSH,MIL,5,3
26/07/2023,MIL,CIN,3,0
25/07/2023,MIL,CIN,3,4
24/07/2023,MIL,CIN,3,2
20/07/2023,PHI,MIL,0,4
19/07/2023,PHI,MIL,3,5
18/07/2023,PHI,MIL,4,3
16/07/2023,CIN,MIL,3,4
15/07/2023,CIN,MIL,0,3
14/07/2023,CIN,MIL,0,1
09/07/2023,MIL,CIN,1,0
08/07/2023,MIL,CIN,5,8
07/07/2023,MIL,CIN,7,3
06/07/2023,MIL,CHC,6,5
05/07/2023,MIL,CHC,3,4
04/07/2023,MIL,CHC,6,7
03/07/2023,MIL,CHC,8,6
29/06/2023,NYM,MIL,2,3
28/06/2023,NYM,MIL,2,5
27/06/2023,NYM,MIL,7,2
26/06/2023,NYM,MIL,1,2
25/06/2023,CLE,MIL,4,5
24/06/2023,CLE,MIL,4,2
23/06/2023,CLE,MIL,1,7
14/06/2023,MIN,MIL,4,2
13/06/2023,MIN,MIL,7,5
05/06/2023,CIN,MIL,2,0
04/06/2023,CIN,MIL,1,5
03/06/2023,CIN,MIL,8,10
02/06/2023,CIN,MIL,4,5
01/06/2023,TOR,MIL,3,1
31/05/2023,TOR,MIL,2,4
30/05/2023,TOR,MIL,7,2
28/05/2023,MIL,SF,7,5
27/05/2023,MIL,SF,1,3
26/05/2023,MIL,SF,1,15
25/05/2023,MIL,SF,0,5
24/05/2023,MIL,HOU,4,0
23/05/2023,MIL,HOU,6,0
22/05/2023,MIL,HOU,2,12
17/05/2023,STL,MIL,3,0
16/05/2023,STL,MIL,2,3
15/05/2023,STL,MIL,18,1
07/05/2023,SF,MIL,3,7
06/05/2023,SF,MIL,4,1
05/05/2023,SF,MIL,6,4
04/05/2023,COL,MIL,9,6
03/05/2023,COL,MIL,7,1
02/05/2023,COL,MIL,3,2
30/04/2023,MIL,LAA,0,3
29/04/2023,MIL,LAA,7,5
28/04/2023,MIL,LAA,2,1
23/04/2023,MIL,BOS,5,12
22/04/2023,MIL,BOS,5,4
21/04/2023,MIL,BOS,3,5
19/04/2023,SEA,MIL,3,5
18/04/2023,SEA,MIL,5,6
17/04/2023,SEA,MIL,3,7
09/04/2023,MIL,STL,6,1
08/04/2023,MIL,STL,0,6
07/04/2023,MIL,STL,4,0
05/04/2023,MIL,NYM,7,6
04/04/2023,MIL,NYM,9,0
03/04/2023,MIL,NYM,10,0
02/04/2023,CHC,MIL,5,9
01/04/2023,CHC,MIL,1,3
30/03/2023,CHC,MIL,4,0
02/10/2022,MIL,MIA,3,4
01/10/2022,MIL,MIA,3,4
30/09/2022,MIL,MIA,1,0
29/09/2022,MIL,MIA,2,4
28/09/2022,MIL,STL,5,1
27/09/2022,MIL,STL,2,6
25/09/2022,CIN,MIL,2,1
24/09/2022,CIN,MIL,2,10
23/09/2022,CIN,MIL,3,5
22/09/2022,CIN,MIL,1,5
21/09/2022,MIL,NYM,6,0
20/09/2022,MIL,NYM,5,7
19/09/2022,MIL,NYM,2,7
18/09/2022,MIL,NYY,8,12
17/09/2022,MIL,NYY,4,1
16/09/2022,MIL,NYY,7,6
14/09/2022,STL,MIL,4,1
13/09/2022,STL,MIL,4,8
11/09/2022,MIL,CIN,7,6
10/09/2022,MIL,CIN,5,1
09/09/2022,MIL,CIN,2,8
08/09/2022,MIL,SF,4,2
08/09/2022,MIL,SF,2,1
07/09/2022,COL,MIL,8,4
06/09/2022,COL,MIL,10,7
05/09/2022,COL,MIL,4,6
28/08/2022,MIL,CHC,9,7
27/08/2022,MIL,CHC,7,0
26/08/2022,MIL,CHC,3,4
21/08/2022,CHC,MIL,2,5
20/08/2022,CHC,MIL,6,5
19/08/2022,CHC,MIL,8,7
14/08/2022,STL,MIL,6,3
13/08/2022,STL,MIL,2,3
12/08/2022,STL,MIL,3,1
07/08/2022,MIL,CIN,2,4
06/08/2022,MIL,CIN,5,7
05/08/2022,MIL,CIN,5,1
31/07/2022,BOS,MIL,7,2
30/07/2022,BOS,MIL,4,9
29/07/2022,BOS,MIL,1,4
27/07/2022,MIL,MIN,10,4
26/07/2022,MIL,MIN,7,6
25/07/2022,MIL,COL,0,2
24/07/2022,MIL,COL,10,9
23/07/2022,MIL,COL,9,4
22/07/2022,MIL,COL,6,5
17/07/2022,SF,MIL,9,5
16/07/2022,SF,MIL,2,1
15/07/2022,SF,MIL,8,5
14/07/2022,SF,MIL,2,3
13/07/2022,MIN,MIL,4,1
12/07/2022,MIN,MIL,3,6
06/07/2022,MIL,CHC,1,2
05/07/2022,MIL,CHC,3,8
04/07/2022,MIL,CHC,5,2
26/06/2022,MIL,TOR,10,3
25/06/2022,MIL,TOR,5,4
24/06/2022,MIL,TOR,4,9
23/06/2022,MIL,STL,6,4
22/06/2022,MIL,STL,4,5
21/06/2022,MIL,STL,2,6
20/06/2022,MIL,STL,2,0
19/06/2022,CIN,MIL,3,6
18/06/2022,CIN,MIL,3,7
17/06/2022,CIN,MIL,4,5
16/06/2022,NYM,MIL,5,4
15/06/2022,NYM,MIL,2,10
14/06/2022,NYM,MIL,4,0
12/06/2022,WSH,MIL,1,4
11/06/2022,WSH,MIL,8,6
10/06/2022,WSH,MIL,11,5
09/06/2022,MIL,PHI,3,8
08/06/2022,MIL,PHI,0,10
07/06/2022,MIL,PHI,2,3
01/06/2022,CHC,MIL,4,3
31/05/2022,CHC,MIL,8,7
30/05/2022,CHC,MIL,1,3
30/05/2022,CHC,MIL,6,7
29/05/2022,STL,MIL,0,8
28/05/2022,STL,MIL,8,3
27/05/2022,STL,MIL,4,2
26/05/2022,STL,MIL,3,4
22/05/2022,MIL,WSH,2,8
21/05/2022,MIL,WSH,5,1
20/05/2022,MIL,WSH,7,0
15/05/2022,MIA,MIL,3,7
14/05/2022,MIA,MIL,9,3
13/05/2022,MIA,MIL,1,2
11/05/2022,CIN,MIL,14,11
10/05/2022,CIN,MIL,4,5
09/05/2022,CIN,MIL,10,5
05/05/2022,MIL,CIN,10,5
04/05/2022,MIL,CIN,18,4
03/05/2022,MIL,CIN,6,3
01/05/2022,MIL,CHC,0,2
30/04/2022,MIL,CHC,9,1
29/04/2022,MIL,CHC,11,1
25/04/2022,MIL,SF,2,4
24/04/2022,PHI,MIL,0,1
23/04/2022,PHI,MIL,3,5
22/04/2022,PHI,MIL,4,2
17/04/2022,MIL,STL,6,5
16/04/2022,MIL,STL,1,2
15/04/2022,MIL,STL,1,10
14/04/2022,MIL,STL,5,1
10/04/2022,CHC,MIL,4,5
09/04/2022,CHC,MIL,9,0
07/04/2022,CHC,MIL,5,4
30/09/2021,STL,MIL,4,3
29/09/2021,STL,MIL,0,4
28/09/2021,STL,MIL,6,2
26/09/2021,MIL,NYM,8,4
25/09/2021,MIL,NYM,2,1
24/09/2021,MIL,NYM,5,1
23/09/2021,MIL,STL,5,8
22/09/2021,MIL,STL,2,10
21/09/2021,MIL,STL,1,2
20/09/2021,MIL,STL,2,5
19/09/2021,MIL,CHC,4,6
18/09/2021,MIL,CHC,6,4
17/09/2021,MIL,CHC,8,5
12/09/2021,CLE,MIL,1,11
11/09/2021,CLE,MIL,0,3
10/09/2021,CLE,MIL,3,10
08/09/2021,MIL,PHI,4,3
07/09/2021,MIL,PHI,10,0
06/09/2021,MIL,PHI,0,12
05/09/2021,MIL,STL,6,5
04/09/2021,MIL,STL,4,0
03/09/2021,MIL,STL,4,15
02/09/2021,SF,MIL,5,1
01/09/2021,SF,MIL,2,5
31/08/2021,SF,MIL,2,6
30/08/2021,SF,MIL,1,3
29/08/2021,MIN,MIL,2,6
28/08/2021,MIN,MIL,6,4
27/08/2021,MIN,MIL,2,0
26/08/2021,MIL,CIN,1,5
25/08/2021,MIL,CIN,4,1
24/08/2021,MIL,CIN,7,4
22/08/2021,MIL,WSH,7,3
21/08/2021,MIL,WSH,9,6
20/08/2021,MIL,WSH,1,4
19/08/2021,STL,MIL,8,4
18/08/2021,STL,MIL,4,6
17/08/2021,STL,MIL,0,2
12/08/2021,CHC,MIL,4,17
11/08/2021,CHC,MIL,0,10
10/08/2021,CHC,MIL,3,6
10/08/2021,CHC,MIL,2,4
08/08/2021,MIL,SF,4,5
07/08/2021,MIL,SF,6,9
06/08/2021,MIL,SF,2,1
25/07/2021,MIL,CHW,1,3
24/07/2021,MIL,CHW,6,1
23/07/2021,MIL,CHW,7,1
18/07/2021,CIN,MIL,0,8
17/07/2021,CIN,MIL,4,7
16/07/2021,CIN,MIL,6,11
11/07/2021,MIL,CIN,1,3
10/07/2021,MIL,CIN,3,4
09/07/2021,MIL,CIN,0,2
08/07/2021,MIL,CIN,5,3
07/07/2021,NYM,MIL,0,5
07/07/2021,NYM,MIL,4,3
05/07/2021,NYM,MIL,4,2
30/06/2021,MIL,CHC,15,7
29/06/2021,MIL,CHC,2,1
28/06/2021,MIL,CHC,14,4
27/06/2021,MIL,COL,5,0
26/06/2021,MIL,COL,10,4
25/06/2021,MIL,COL,5,4
20/06/2021,COL,MIL,6,7
19/06/2021,COL,MIL,5,6
18/06/2021,COL,MIL,6,5
17/06/2021,COL,MIL,7,3
16/06/2021,MIL,CIN,1,2
15/06/2021,MIL,CIN,1,2
14/06/2021,MIL,CIN,2,10
10/06/2021,CIN,MIL,2,7
09/06/2021,CIN,MIL,7,3
08/06/2021,CIN,MIL,1,5
30/05/2021,WSH,MIL,0,3
29/05/2021,WSH,MIL,2,6
29/05/2021,WSH,MIL,1,4
23/05/2021,CIN,MIL,4,9
22/05/2021,CIN,MIL,3,4
21/05/2021,CIN,MIL,9,4
13/05/2021,MIL,STL,0,2
12/05/2021,MIL,STL,4,1
11/05/2021,MIL,STL,1,6
09/05/2021,MIA,MIL,1,2
08/05/2021,MIA,MIL,2,6
07/05/2021,MIA,MIL,6,1
06/05/2021,PHI,MIL,2,0
05/05/2021,PHI,MIL,5,4
04/05/2021,PHI,MIL,6,5
03/05/2021,PHI,MIL,4,3
28/04/2021,MIL,MIA,2,6
27/04/2021,MIL,MIA,5,4
26/04/2021,MIL,MIA,0,8
25/04/2021,CHC,MIL,0,6
24/04/2021,CHC,MIL,3,4
23/04/2021,CHC,MIL,15,2
14/04/2021,MIL,CHC,7,0
13/04/2021,MIL,CHC,2,3
12/04/2021,MIL,CHC,6,3
11/04/2021,STL,MIL,3,9
10/04/2021,STL,MIL,5,9
08/04/2021,STL,MIL,3,1
07/04/2021,CHC,MIL,2,4
06/04/2021,CHC,MIL,0,4
05/04/2021,CHC,MIL,5,3
04/04/2021,MIL,MIN,2,8
03/04/2021,MIL,MIN,0,2
01/04/2021,MIL,MIN,6,5
27/09/2020,STL,MIL,5,2
26/09/2020,STL,MIL,0,3
25/09/2020,STL,MIL,9,1
25/09/2020,MIL,STL,3,0
24/09/2020,STL,MIL,4,2
23/09/2020,CIN,MIL,6,1
22/09/2020,CIN,MIL,2,3
21/09/2020,CIN,MIL,6,3
16/09/2020,MIL,STL,2,4
15/09/2020,MIL,STL,18,3
14/09/2020,MIL,STL,2,3
14/09/2020,MIL,STL,2,1
13/09/2020,MIL,CHC,0,12
12/09/2020,MIL,CHC,2,4
11/09/2020,MIL,CHC,1,0
06/09/2020,CLE,MIL,4,1
05/09/2020,CLE,MIL,4,3
04/09/2020,CLE,MIL,1,7
27/08/2020,MIL,CIN,0,6
27/08/2020,MIL,CIN,1,6
25/08/2020,MIL,CIN,3,2
24/08/2020,MIL,CIN,4,2
20/08/2020,MIN,MIL,7,1
19/08/2020,MIN,MIL,3,9
18/08/2020,MIN,MIL,4,3
16/08/2020,CHC,MIL,5,6
15/08/2020,CHC,MIL,5,6
14/08/2020,CHC,MIL,3,4
13/08/2020,CHC,MIL,4,2
12/08/2020,MIL,MIN,2,12
11/08/2020,MIL,MIN,6,4
10/08/2020,MIL,MIN,2,4
09/08/2020,MIL,CIN,9,3
08/08/2020,MIL,CIN,1,4
07/08/2020,MIL,CIN,3,8
06/08/2020,CHW,MIL,3,8
05/08/2020,CHW,MIL,0,1
04/08/2020,MIL,CHW,2,3
03/08/2020,MIL,CHW,4,6
26/07/2020,CHC,MIL,9,1
25/07/2020,CHC,MIL,3,8
24/07/2020,CHC,MIL,3,0
01/10/2019,WSH,MIL,4,3
29/09/2019,COL,MIL,4,3
28/09/2019,COL,MIL,3,2
27/09/2019,COL,MIL,11,7
26/09/2019,CIN,MIL,3,5
25/09/2019,CIN,MIL,2,9
24/09/2019,CIN,MIL,2,4
15/09/2019,STL,MIL,6,7
14/09/2019,STL,MIL,2,5
13/09/2019,STL,MIL,10,0
12/09/2019,MIA,MIL,2,3
11/09/2019,MIA,MIL,5,7
10/09/2019,MIA,MIL,3,4
09/09/2019,MIA,MIL,3,8
08/09/2019,MIL,CHC,8,5
07/09/2019,MIL,CHC,3,2
06/09/2019,MIL,CHC,7,1
05/09/2019,MIL,CHC,5,10
03/09/2019,MIL,HOU,4,2
02/09/2019,MIL,HOU,2,3
01/09/2019,CHC,MIL,0,4
31/08/2019,CHC,MIL,0,2
30/08/2019,CHC,MIL,7,1
28/08/2019,MIL,STL,4,1
27/08/2019,MIL,STL,3,6
26/08/2019,MIL,STL,2,12
21/08/2019,STL,MIL,3,5
20/08/2019,STL,MIL,9,4
19/08/2019,STL,MIL,3,0
18/08/2019,WSH,MIL,16,8
17/08/2019,WSH,MIL,14,15
16/08/2019,WSH,MIL,2,1
14/08/2019,MIL,MIN,6,5
13/08/2019,MIL,MIN,5,7
04/08/2019,CHC,MIL,7,2
03/08/2019,CHC,MIL,4,1
02/08/2019,CHC,MIL,6,2
28/07/2019,MIL,CHC,4,11
27/07/2019,MIL,CHC,5,3
26/07/2019,MIL,CHC,3,2
24/07/2019,MIL,CIN,5,4
23/07/2019,MIL,CIN,6,14
22/07/2019,MIL,CIN,5,6
14/07/2019,MIL,SF,3,8
13/07/2019,MIL,SF,5,4
12/07/2019,MIL,SF,7,10
04/07/2019,CIN,MIL,1,0
03/07/2019,CIN,MIL,3,0
02/07/2019,CIN,MIL,5,4
01/07/2019,CIN,MIL,6,8
27/06/2019,MIL,SEA,4,2
26/06/2019,MIL,SEA,2,4
25/06/2019,MIL,SEA,3,8
23/06/2019,MIL,CIN,7,5
22/06/2019,MIL,CIN,6,5
21/06/2019,MIL,CIN,7,11
20/06/2019,MIL,CIN,1,7
16/06/2019,SF,MIL,3,5
15/06/2019,SF,MIL,8,7
14/06/2019,SF,MIL,5,3
12/06/2019,HOU,MIL,3,6
11/06/2019,HOU,MIL,10,8
06/06/2019,MIL,MIA,5,1
05/06/2019,MIL,MIA,3,8
04/06/2019,MIL,MIA,0,16
28/05/2019,MIN,MIL,5,3
27/05/2019,MIN,MIL,4,5
26/05/2019,MIL,PHI,9,1
25/05/2019,MIL,PHI,2,7
24/05/2019,MIL,PHI,4,6
22/05/2019,MIL,CIN,11,9
21/05/2019,MIL,CIN,0,3
16/05/2019,PHI,MIL,3,11
15/05/2019,PHI,MIL,2,5
14/05/2019,PHI,MIL,1,6
13/05/2019,PHI,MIL,7,4
12/05/2019,CHC,MIL,4,1
11/05/2019,CHC,MIL,2,1
10/05/2019,CHC,MIL,0,7
08/05/2019,MIL,WSH,7,3
07/05/2019,MIL,WSH,6,0
06/05/2019,MIL,WSH,5,3
05/05/2019,MIL,NYM,3,2
04/05/2019,MIL,NYM,4,3
03/05/2019,MIL,NYM,3,1
02/05/2019,MIL,COL,6,11
01/05/2019,MIL,COL,4,11
30/04/2019,MIL,COL,4,3
29/04/2019,MIL,COL,5,1
28/04/2019,NYM,MIL,5,2
27/04/2019,NYM,MIL,6,8
26/04/2019,NYM,MIL,2,10
24/04/2019,STL,MIL,5,2
23/04/2019,STL,MIL,4,3
22/04/2019,STL,MIL,13,5
17/04/2019,MIL,STL,3,6
16/04/2019,MIL,STL,8,4
15/04/2019,MIL,STL,10,7
10/04/2019,LAA,MIL,4,2
09/04/2019,LAA,MIL,11,8
08/04/2019,LAA,MIL,5,2
07/04/2019,MIL,CHC,4,2
06/04/2019,MIL,CHC,8,14
05/04/2019,MIL,CHC,13,10
03/04/2019,CIN,MIL,0,1
02/04/2019,CIN,MIL,3,4
01/04/2019,CIN,MIL,3,4
31/03/2019,MIL,STL,5,4
30/03/2019,MIL,STL,4,2
29/03/2019,MIL,STL,5,9
28/03/2019,MIL,STL,5,4
07/10/2018,COL,MIL,0,6
05/10/2018,MIL,COL,4,0
04/10/2018,MIL,COL,3,2
01/10/2018,CHC,MIL,1,3
26/09/2018,STL,MIL,1,2
25/09/2018,STL,MIL,4,12
24/09/2018,STL,MIL,4,6
19/09/2018,MIL,CIN,7,0
18/09/2018,MIL,CIN,1,3
17/09/2018,MIL,CIN,8,0
12/09/2018,CHC,MIL,1,5
11/09/2018,CHC,MIL,3,0
10/09/2018,CHC,MIL,2,3
09/09/2018,MIL,SF,6,3
08/09/2018,MIL,SF,4,3
07/09/2018,MIL,SF,4,2
05/09/2018,MIL,CHC,4,6
04/09/2018,MIL,CHC,11,1
03/09/2018,MIL,CHC,4,3
02/09/2018,WSH,MIL,4,9
01/09/2018,WSH,MIL,5,4
31/08/2018,WSH,MIL,1,4
30/08/2018,CIN,MIL,1,2
29/08/2018,CIN,MIL,12,13
28/08/2018,CIN,MIL,9,7
22/08/2018,MIL,CIN,4,0
21/08/2018,MIL,CIN,7,9
20/08/2018,MIL,CIN,5,2
19/08/2018,STL,MIL,1,2
18/08/2018,STL,MIL,7,2
17/08/2018,STL,MIL,5,2
15/08/2018,CHC,MIL,8,4
14/08/2018,CHC,MIL,0,7
05/08/2018,MIL,COL,4,5
04/08/2018,MIL,COL,8,4
03/08/2018,MIL,COL,5,3
29/07/2018,SF,MIL,8,5
28/07/2018,SF,MIL,1,7
27/07/2018,SF,MIL,1,3
26/07/2018,SF,MIL,5,7
25/07/2018,MIL,WSH,3,7
24/07/2018,MIL,WSH,5,4
23/07/2018,MIL,WSH,6,1
11/07/2018,MIA,MIL,5,4
10/07/2018,MIA,MIL,4,8
09/07/2018,MIA,MIL,4,3
04/07/2018,MIL,MIN,3,2
03/07/2018,MIL,MIN,2,0
02/07/2018,MIL,MIN,6,5
01/07/2018,CIN,MIL,8,2
30/06/2018,CIN,MIL,12,3
29/06/2018,CIN,MIL,2,8
28/06/2018,CIN,MIL,4,6
24/06/2018,MIL,STL,2,8
23/06/2018,MIL,STL,2,3
22/06/2018,MIL,STL,2,1
21/06/2018,MIL,STL,11,3
17/06/2018,MIL,PHI,9,10
16/06/2018,MIL,PHI,1,4
15/06/2018,MIL,PHI,13,2
13/06/2018,MIL,CHC,1,0
12/06/2018,MIL,CHC,4,0
11/06/2018,MIL,CHC,2,7
10/06/2018,PHI,MIL,4,3
09/06/2018,PHI,MIL,3,12
08/06/2018,PHI,MIL,4,12
06/06/2018,CLE,MIL,3,1
05/06/2018,CLE,MIL,3,2
03/06/2018,CHW,MIL,6,1
02/06/2018,CHW,MIL,0,5
01/06/2018,CHW,MIL,8,3
30/05/2018,MIL,STL,3,2
29/05/2018,MIL,STL,1,6
28/05/2018,MIL,STL,8,3
27/05/2018,MIL,NYM,8,7
26/05/2018,MIL,NYM,17,6
25/05/2018,MIL,NYM,4,3
24/05/2018,MIL,NYM,0,5
20/05/2018,MIN,MIL,3,1
19/05/2018,MIN,MIL,4,5
18/05/2018,MIN,MIL,3,8
13/05/2018,COL,MIL,3,7
12/05/2018,COL,MIL,4,0
11/05/2018,COL,MIL,10,11
10/05/2018,COL,MIL,2,5
09/05/2018,MIL,CLE,2,6
08/05/2018,MIL,CLE,3,2
02/05/2018,CIN,MIL,1,3
01/05/2018,CIN,MIL,6,7
30/04/2018,CIN,MIL,5,6
