Date,HomeTeam,AwayTeam,FTHG,FTAG
03/10/2021,NO,NYG,21,27
26/09/2021,NE,NO,13,28
12/09/2021,NO,GB,38,3
17/01/2021,NO,TB,20,30
25/12/2020,NO,MIN,52,33
13/12/2020,PHI,NO,24,21
06/12/2020,ATL,NO,16,21
29/11/2020,DEN,NO,3,31
22/11/2020,NO,ATL,24,9
15/11/2020,NO,SF,27,13
08/11/2020,TB,NO,3,38
12/10/2020,NO,LAC,30,27
27/09/2020,NO,GB,30,37
21/09/2020,LV,NO,34,24
13/09/2020,NO,TB,34,23
05/01/2020,NO,MIN,20,26
22/12/2019,TEN,NO,28,38
08/12/2019,NO,SF,46,48
28/11/2019,ATL,NO,18,26
17/11/2019,TB,NO,17,34
10/11/2019,NO,ATL,9,26
27/10/2019,NO,ARI,31,9
13/10/2019,JAX,NO,6,13
06/10/2019,NO,TB,31,24
29/09/2019,NO,DAL,12,10
22/09/2019,SEA,NO,27,33
15/09/2019,LAR,NO,27,9
09/09/2019,NO,HOU,30,28
20/01/2019,NO,LAR,23,26
13/01/2019,NO,PHI,20,14
09/12/2018,TB,NO,14,28
29/11/2018,DAL,NO,13,10
22/11/2018,NO,ATL,31,17
18/11/2018,NO,PHI,48,7
11/11/2018,CIN,NO,14,51
04/11/2018,NO,LAR,45,35
28/10/2018,MIN,NO,20,30
21/10/2018,BAL,NO,23,24
08/10/2018,NO,WSH,43,19
30/09/2018,NYG,NO,18,33
23/09/2018,ATL,NO,37,43
16/09/2018,NO,CLE,21,18
09/09/2018,NO,TB,40,48
14/01/2018,MIN,NO,29,24
31/12/2017,TB,NO,31,24
24/12/2017,NO,ATL,23,13
17/12/2017,NO,NYJ,31,19
07/12/2017,ATL,NO,20,17
26/11/2017,LAR,NO,26,20
19/11/2017,NO,WSH,34,31
12/11/2017,BUF,NO,10,47
05/11/2017,NO,TB,30,10
22/10/2017,GB,NO,17,26
01/10/2017,MIA,NO,0,20
17/09/2017,NO,NE,20,36
11/09/2017,MIN,NO,29,19
01/01/2017,ATL,NO,38,32
24/12/2016,NO,TB,31,24
18/12/2016,ARI,NO,41,48
11/12/2016,TB,NO,16,11
27/11/2016,NO,LAR,49,21
13/11/2016,NO,DEN,23,25
06/11/2016,SF,NO,23,41
30/10/2016,NO,SEA,25,20
02/10/2016,LAC,NO,34,35
26/09/2016,NO,ATL,32,45
18/09/2016,NYG,NO,16,13
11/09/2016,NO,LV,34,35
03/01/2016,ATL,NO,17,20
27/12/2015,NO,JAX,38,27
13/12/2015,TB,NO,17,24
29/11/2015,HOU,NO,24,6
15/11/2015,WSH,NO,47,14
08/11/2015,NO,TEN,28,34
01/11/2015,NO,NYG,52,49
15/10/2015,NO,ATL,31,21
11/10/2015,PHI,NO,39,17
04/10/2015,NO,DAL,26,20
20/09/2015,NO,TB,19,26
13/09/2015,ARI,NO,31,19
28/12/2014,TB,NO,20,23
21/12/2014,NO,ATL,14,30
24/11/2014,NO,BAL,27,34
16/11/2014,NO,CIN,10,27
09/11/2014,NO,SF,24,27
26/10/2014,NO,GB,44,23
05/10/2014,NO,TB,37,31
28/09/2014,DAL,NO,38,17
21/09/2014,NO,MIN,20,9
14/09/2014,CLE,NO,26,24
07/09/2014,ATL,NO,37,34
11/01/2014,SEA,NO,23,15
04/01/2014,PHI,NO,24,26
29/12/2013,NO,TB,42,17
15/12/2013,LAR,NO,27,16
02/12/2013,SEA,NO,34,7
21/11/2013,ATL,NO,13,17
17/11/2013,NO,SF,23,20
10/11/2013,NO,DAL,49,17
03/11/2013,NYJ,NO,26,20
27/10/2013,NO,BUF,35,17
13/10/2013,NE,NO,30,27
30/09/2013,NO,MIA,38,17
22/09/2013,NO,ARI,31,7
15/09/2013,TB,NO,14,16
08/09/2013,NO,ATL,23,17
23/12/2012,DAL,NO,31,34
16/12/2012,NO,TB,41,0
09/12/2012,NYG,NO,52,27
29/11/2012,ATL,NO,23,13
25/11/2012,NO,SF,21,31
18/11/2012,LV,NO,17,38
11/11/2012,NO,ATL,31,27
05/11/2012,NO,PHI,28,13
28/10/2012,DEN,NO,34,14
21/10/2012,TB,NO,28,35
07/10/2012,NO,LAC,31,24
30/09/2012,GB,NO,28,27
09/09/2012,NO,WSH,32,40
14/01/2012,SF,NO,36,32
26/12/2011,NO,ATL,45,16
18/12/2011,MIN,NO,20,42
11/12/2011,TEN,NO,17,22
28/11/2011,NO,NYG,49,24
13/11/2011,ATL,NO,23,26
06/11/2011,NO,TB,27,16
30/10/2011,LAR,NO,31,21
16/10/2011,TB,NO,26,20
02/10/2011,JAX,NO,10,23
25/09/2011,NO,HOU,40,33
08/09/2011,GB,NO,42,34
08/01/2011,SEA,NO,41,36
02/01/2011,NO,TB,13,23
27/12/2010,ATL,NO,14,17
19/12/2010,BAL,NO,30,24
12/12/2010,NO,LAR,31,13
05/12/2010,CIN,NO,30,34
25/11/2010,DAL,NO,27,30
21/11/2010,NO,SEA,34,19
24/10/2010,NO,CLE,17,30
17/10/2010,TB,NO,6,31
10/10/2010,ARI,NO,30,20
26/09/2010,NO,ATL,24,27
20/09/2010,SF,NO,22,25
09/09/2010,NO,MIN,14,9
24/01/2010,NO,MIN,31,28
16/01/2010,NO,ARI,45,14
27/12/2009,NO,TB,17,20
19/12/2009,NO,DAL,17,24
13/12/2009,ATL,NO,23,26
06/12/2009,WSH,NO,30,33
30/11/2009,NO,NE,38,17
22/11/2009,TB,NO,7,38
15/11/2009,LAR,NO,23,28
02/11/2009,NO,ATL,35,27
25/10/2009,MIA,NO,34,46
18/10/2009,NO,NYG,48,27
04/10/2009,NO,NYJ,24,10
27/09/2009,BUF,NO,7,27
20/09/2009,PHI,NO,22,48
07/12/2008,NO,ATL,29,25
30/11/2008,TB,NO,23,20
24/11/2008,NO,GB,51,29
09/11/2008,ATL,NO,34,20
26/10/2008,NO,LAC,37,32
12/10/2008,NO,LV,34,3
06/10/2008,NO,MIN,27,30
07/01/2024,LV,DEN,27,14
31/12/2023,DEN,LAC,16,9
24/12/2023,DEN,NE,23,26
10/12/2023,LAC,DEN,7,24
03/12/2023,HOU,DEN,22,17
26/11/2023,DEN,CLE,29,12
19/11/2023,DEN,MIN,21,20
13/11/2023,BUF,DEN,22,24
22/10/2023,DEN,GB,19,17
08/10/2023,DEN,NYJ,21,31
24/09/2023,MIA,DEN,70,20
17/09/2023,DEN,WSH,33,35
10/09/2023,DEN,LV,16,17
08/01/2023,DEN,LAC,31,28
25/12/2022,LAR,DEN,51,14
18/12/2022,DEN,ARI,24,15
04/12/2022,BAL,DEN,10,9
20/11/2022,DEN,LV,16,22
13/11/2022,TEN,DEN,17,10
30/10/2022,JAX,DEN,17,21
23/10/2022,DEN,NYJ,9,16
17/10/2022,LAC,DEN,19,16
02/10/2022,LV,DEN,32,23
25/09/2022,DEN,SF,11,10
18/09/2022,DEN,HOU,16,9
12/09/2022,SEA,DEN,17,16
02/01/2022,LAC,DEN,34,13
26/12/2021,LV,DEN,17,13
19/12/2021,DEN,CIN,10,15
28/11/2021,DEN,LAC,28,13
14/11/2021,DEN,PHI,13,30
07/11/2021,DAL,DEN,16,30
31/10/2021,DEN,WSH,17,10
21/10/2021,CLE,DEN,17,14
17/10/2021,DEN,LV,24,34
03/10/2021,DEN,BAL,7,23
26/09/2021,DEN,NYJ,26,0
19/09/2021,JAX,DEN,13,23
12/09/2021,NYG,DEN,13,27
03/01/2021,DEN,LV,31,32
27/12/2020,LAC,DEN,19,16
19/12/2020,DEN,BUF,19,48
22/11/2020,DEN,MIA,20,13
15/11/2020,LV,DEN,37,12
08/11/2020,ATL,DEN,34,27
01/11/2020,DEN,LAC,31,30
18/10/2020,NE,DEN,12,18
01/10/2020,NYJ,DEN,28,37
27/09/2020,DEN,TB,10,28
14/09/2020,DEN,TEN,14,16
29/12/2019,DEN,LV,16,15
08/12/2019,HOU,DEN,24,38
01/12/2019,DEN,LAC,23,20
24/11/2019,BUF,DEN,20,3
17/11/2019,MIN,DEN,27,23
03/11/2019,DEN,CLE,24,19
13/10/2019,DEN,TEN,16,0
06/10/2019,LAC,DEN,13,20
29/09/2019,DEN,JAX,24,26
22/09/2019,GB,DEN,27,16
09/09/2019,LV,DEN,24,16
30/12/2018,DEN,LAC,9,23
24/12/2018,LV,DEN,27,14
15/12/2018,DEN,CLE,16,17
09/12/2018,SF,DEN,20,14
02/12/2018,CIN,DEN,10,24
18/11/2018,LAC,DEN,22,23
04/11/2018,DEN,HOU,17,19
18/10/2018,ARI,DEN,10,45
14/10/2018,DEN,LAR,20,23
07/10/2018,NYJ,DEN,34,16
23/09/2018,BAL,DEN,27,14
16/09/2018,DEN,LV,20,19
09/09/2018,DEN,SEA,27,24
24/12/2017,WSH,DEN,27,11
10/12/2017,DEN,NYJ,23,0
03/12/2017,MIA,DEN,35,9
26/11/2017,LV,DEN,21,14
19/11/2017,DEN,CIN,17,20
12/11/2017,DEN,NE,16,41
05/11/2017,PHI,DEN,51,23
22/10/2017,LAC,DEN,21,0
15/10/2017,DEN,NYG,10,23
01/10/2017,DEN,LV,16,10
24/09/2017,BUF,DEN,26,16
17/09/2017,DEN,DAL,42,17
11/09/2017,DEN,LAC,24,21
01/01/2017,DEN,LV,24,6
18/12/2016,DEN,NE,3,16
11/12/2016,TEN,DEN,13,10
04/12/2016,JAX,DEN,10,20
06/11/2016,LV,DEN,30,20
30/10/2016,DEN,LAC,27,19
24/10/2016,DEN,HOU,27,9
13/10/2016,LAC,DEN,21,13
09/10/2016,DEN,ATL,16,23
02/10/2016,TB,DEN,7,27
25/09/2016,CIN,DEN,17,29
24/01/2016,DEN,NE,20,18
03/01/2016,DEN,LAC,27,20
28/12/2015,DEN,CIN,20,17
13/12/2015,DEN,LV,12,15
06/12/2015,LAC,DEN,3,17
29/11/2015,DEN,NE,30,24
01/11/2015,DEN,GB,29,10
18/10/2015,CLE,DEN,23,26
11/10/2015,LV,DEN,10,16
04/10/2015,DEN,MIN,23,20
13/09/2015,DEN,BAL,19,13
28/12/2014,DEN,LV,47,14
22/12/2014,CIN,DEN,37,28
14/12/2014,LAC,DEN,10,22
07/12/2014,DEN,BUF,24,17
23/11/2014,DEN,MIA,39,36
16/11/2014,LAR,DEN,22,7
09/11/2014,LV,DEN,17,41
02/11/2014,NE,DEN,43,21
23/10/2014,DEN,LAC,35,21
19/10/2014,DEN,SF,42,17
12/10/2014,NYJ,DEN,17,31
05/10/2014,DEN,ARI,41,20
21/09/2014,SEA,DEN,26,20
02/02/2014,DEN,SEA,8,43
19/01/2014,DEN,NE,26,16
12/01/2014,DEN,LAC,24,17
29/12/2013,LV,DEN,14,34
22/12/2013,HOU,DEN,13,37
12/12/2013,DEN,LAC,20,27
08/12/2013,DEN,TEN,51,28
24/11/2013,NE,DEN,34,31
10/11/2013,LAC,DEN,20,28
27/10/2013,DEN,WSH,45,21
13/10/2013,DEN,JAX,35,19
06/10/2013,DAL,DEN,48,51
29/09/2013,DEN,PHI,52,20
23/09/2013,DEN,LV,37,21
15/09/2013,NYG,DEN,23,41
05/09/2013,DEN,BAL,49,27
12/01/2013,DEN,BAL,35,38
23/12/2012,DEN,CLE,34,12
16/12/2012,BAL,DEN,17,34
06/12/2012,LV,DEN,13,26
02/12/2012,DEN,TB,31,23
18/11/2012,DEN,LAC,30,23
04/11/2012,CIN,DEN,23,31
15/10/2012,LAC,DEN,24,35
07/10/2012,NE,DEN,31,21
30/09/2012,DEN,LV,37,6
23/09/2012,DEN,HOU,25,31
17/09/2012,ATL,DEN,27,21
14/01/2012,NE,DEN,45,10
24/12/2011,BUF,DEN,40,14
18/12/2011,DEN,NE,23,41
04/12/2011,MIN,DEN,32,35
27/11/2011,LAC,DEN,13,16
17/11/2011,DEN,NYJ,17,13
06/11/2011,LV,DEN,24,38
23/10/2011,MIA,DEN,15,18
09/10/2011,DEN,LAC,24,29
02/10/2011,GB,DEN,49,23
25/09/2011,TEN,DEN,17,14
18/09/2011,DEN,CIN,24,22
12/09/2011,DEN,LV,20,23
02/01/2011,DEN,LAC,28,33
26/12/2010,DEN,HOU,24,23
19/12/2010,LV,DEN,39,23
12/12/2010,ARI,DEN,43,13
28/11/2010,DEN,LAR,33,36
22/11/2010,LAC,DEN,35,14
31/10/2010,SF,DEN,24,16
24/10/2010,DEN,LV,14,59
17/10/2010,DEN,NYJ,20,24
10/10/2010,BAL,DEN,31,17
03/10/2010,TEN,DEN,20,26
19/09/2010,DEN,SEA,31,14
12/09/2010,JAX,DEN,24,17
27/12/2009,PHI,DEN,30,27
20/12/2009,DEN,LV,19,20
26/11/2009,DEN,NYG,26,6
22/11/2009,DEN,LAC,3,32
15/11/2009,WSH,DEN,27,17
01/11/2009,BAL,DEN,30,7
19/10/2009,LAC,DEN,23,34
11/10/2009,DEN,NE,20,17
04/10/2009,DEN,DAL,17,10
27/09/2009,LV,DEN,3,23
20/09/2009,DEN,CLE,27,6
13/09/2009,CIN,DEN,7,12
28/12/2008,LAC,DEN,52,21
21/12/2008,DEN,BUF,23,30
30/11/2008,NYJ,DEN,17,34
23/11/2008,DEN,LV,10,31
16/11/2008,ATL,DEN,20,24
06/11/2008,CLE,DEN,30,34
02/11/2008,DEN,MIA,17,26
20/10/2008,NE,DEN,41,7
12/10/2008,DEN,JAX,17,24
05/10/2008,DEN,TB,16,13
20/01/2024,BAL,HOU,34,10
31/12/2023,BAL,MIA,56,19
25/12/2023,SF,BAL,19,33
17/12/2023,JAX,BAL,7,23
10/12/2023,BAL,LAR,37,31
26/11/2023,LAC,BAL,10,20
16/11/2023,BAL,CIN,34,20
12/11/2023,BAL,CLE,31,33
05/11/2023,BAL,SEA,37,3
29/10/2023,ARI,BAL,24,31
15/10/2023,TEN,BAL,16,24
01/10/2023,CLE,BAL,3,28
17/09/2023,CIN,BAL,24,27
10/09/2023,BAL,HOU,25,9
15/01/2023,CIN,BAL,24,17
08/01/2023,CIN,BAL,27,16
24/12/2022,BAL,ATL,17,9
17/12/2022,CLE,BAL,13,3
27/11/2022,JAX,BAL,28,27
27/10/2022,TB,BAL,22,27
23/10/2022,BAL,CLE,23,20
16/10/2022,NYG,BAL,24,20
09/10/2022,BAL,CIN,19,17
02/10/2022,BAL,BUF,20,23
25/09/2022,NE,BAL,26,37
18/09/2022,BAL,MIA,38,42
11/09/2022,NYJ,BAL,9,24
02/01/2022,BAL,LAR,19,20
26/12/2021,CIN,BAL,41,21
19/12/2021,BAL,GB,30,31
12/12/2021,CLE,BAL,24,22
28/11/2021,BAL,CLE,16,10
11/11/2021,MIA,BAL,22,10
07/11/2021,BAL,MIN,34,31
24/10/2021,BAL,CIN,17,41
17/10/2021,BAL,LAC,34,6
13/09/2021,LV,BAL,33,27
16/01/2021,BUF,BAL,17,3
10/01/2021,TEN,BAL,13,20
03/01/2021,CIN,BAL,3,38
27/12/2020,BAL,NYG,27,13
20/12/2020,BAL,JAX,40,14
14/12/2020,CLE,BAL,42,47
08/12/2020,BAL,DAL,34,17
22/11/2020,BAL,TEN,24,30
15/11/2020,NE,BAL,23,17
18/10/2020,PHI,BAL,28,30
11/10/2020,BAL,CIN,27,3
04/10/2020,WSH,BAL,17,31
20/09/2020,HOU,BAL,16,33
13/09/2020,BAL,CLE,38,6
11/01/2020,BAL,TEN,12,28
22/12/2019,CLE,BAL,15,31
12/12/2019,BAL,NYJ,42,21
08/12/2019,BUF,BAL,17,24
01/12/2019,BAL,SF,20,17
25/11/2019,LAR,BAL,6,45
17/11/2019,BAL,HOU,41,7
10/11/2019,CIN,BAL,13,49
03/11/2019,BAL,NE,37,20
20/10/2019,SEA,BAL,16,30
13/10/2019,BAL,CIN,23,17
29/09/2019,BAL,CLE,25,40
15/09/2019,BAL,ARI,23,17
08/09/2019,MIA,BAL,10,59
06/01/2019,BAL,LAC,17,23
30/12/2018,BAL,CLE,26,24
22/12/2018,LAC,BAL,10,22
16/12/2018,BAL,TB,20,12
02/12/2018,ATL,BAL,16,26
25/11/2018,BAL,LV,34,17
18/11/2018,BAL,CIN,24,21
14/10/2018,TEN,BAL,0,21
07/10/2018,CLE,BAL,12,9
13/09/2018,CIN,BAL,34,23
09/09/2018,BAL,BUF,47,3
31/12/2017,BAL,CIN,27,31
17/12/2017,CLE,BAL,10,27
27/11/2017,BAL,HOU,23,16
19/11/2017,GB,BAL,0,23
05/11/2017,TEN,BAL,23,20
26/10/2017,BAL,MIA,40,0
22/10/2017,MIN,BAL,24,16
08/10/2017,LV,BAL,17,30
24/09/2017,JAX,BAL,44,7
17/09/2017,BAL,CLE,24,10
10/09/2017,CIN,BAL,0,20
01/01/2017,CIN,BAL,27,10
18/12/2016,BAL,PHI,27,26
12/12/2016,NE,BAL,30,23
04/12/2016,BAL,MIA,38,6
27/11/2016,BAL,CIN,19,14
20/11/2016,DAL,BAL,27,17
10/11/2016,BAL,CLE,28,7
23/10/2016,NYJ,BAL,24,16
16/10/2016,NYG,BAL,27,23
09/10/2016,BAL,WSH,10,16
02/10/2016,BAL,LV,27,28
25/09/2016,JAX,BAL,17,19
18/09/2016,CLE,BAL,20,25
11/09/2016,BAL,BUF,13,7
03/01/2016,CIN,BAL,24,16
13/12/2015,BAL,SEA,6,35
06/12/2015,MIA,BAL,15,13
30/11/2015,CLE,BAL,27,33
22/11/2015,BAL,LAR,16,13
15/11/2015,BAL,JAX,20,22
01/11/2015,BAL,LAC,29,26
26/10/2015,ARI,BAL,26,18
18/10/2015,SF,BAL,25,20
11/10/2015,BAL,CLE,30,33
27/09/2015,BAL,CIN,24,28
20/09/2015,LV,BAL,37,33
10/01/2015,NE,BAL,35,31
28/12/2014,BAL,CLE,20,10
21/12/2014,HOU,BAL,25,13
14/12/2014,BAL,JAX,20,12
07/12/2014,MIA,BAL,13,28
30/11/2014,BAL,LAC,33,34
09/11/2014,BAL,TEN,21,7
26/10/2014,CIN,BAL,27,24
19/10/2014,BAL,ATL,29,7
12/10/2014,TB,BAL,17,48
21/09/2014,CLE,BAL,21,23
07/09/2014,BAL,CIN,16,23
29/12/2013,CIN,BAL,34,17
22/12/2013,BAL,NE,7,41
08/12/2013,BAL,MIN,29,26
24/11/2013,BAL,NYJ,19,3
10/11/2013,BAL,CIN,20,17
03/11/2013,CLE,BAL,24,18
13/10/2013,BAL,GB,17,19
06/10/2013,MIA,BAL,23,26
29/09/2013,BUF,BAL,23,20
22/09/2013,BAL,HOU,30,9
15/09/2013,BAL,CLE,14,6
03/02/2013,SF,BAL,31,34
20/01/2013,NE,BAL,13,28
30/12/2012,CIN,BAL,23,17
23/12/2012,BAL,NYG,33,14
09/12/2012,WSH,BAL,31,28
25/11/2012,LAC,BAL,13,16
11/11/2012,BAL,LV,55,20
04/11/2012,CLE,BAL,15,25
21/10/2012,HOU,BAL,43,13
14/10/2012,BAL,DAL,31,29
27/09/2012,BAL,CLE,23,16
23/09/2012,BAL,NE,31,30
16/09/2012,PHI,BAL,24,23
10/09/2012,BAL,CIN,44,13
22/01/2012,NE,BAL,23,20
15/01/2012,BAL,HOU,20,13
01/01/2012,CIN,BAL,16,24
24/12/2011,BAL,CLE,20,14
18/12/2011,LAC,BAL,34,14
04/12/2011,CLE,BAL,10,24
24/11/2011,BAL,SF,16,6
20/11/2011,BAL,CIN,31,24
13/11/2011,SEA,BAL,22,17
30/10/2011,BAL,ARI,30,27
24/10/2011,JAX,BAL,12,7
16/10/2011,BAL,HOU,29,14
02/10/2011,BAL,NYJ,34,17
25/09/2011,LAR,BAL,7,37
18/09/2011,TEN,BAL,26,13
02/01/2011,BAL,CIN,13,7
26/12/2010,CLE,BAL,10,20
13/12/2010,HOU,BAL,28,34
28/11/2010,BAL,TB,17,10
11/11/2010,ATL,BAL,26,21
07/11/2010,BAL,MIA,26,10
24/10/2010,BAL,BUF,37,34
17/10/2010,NE,BAL,23,20
26/09/2010,BAL,CLE,24,17
19/09/2010,CIN,BAL,15,10
13/09/2010,NYJ,BAL,9,10
10/01/2010,NE,BAL,14,33
03/01/2010,LV,BAL,13,21
07/12/2009,GB,BAL,27,14
16/11/2009,CLE,BAL,0,16
08/11/2009,CIN,BAL,17,7
18/10/2009,MIN,BAL,33,31
11/10/2009,BAL,CIN,14,17
04/10/2009,NE,BAL,27,21
27/09/2009,BAL,CLE,34,3
20/09/2009,LAC,BAL,26,31
10/01/2009,TEN,BAL,10,13
28/12/2008,BAL,JAX,27,7
20/12/2008,DAL,BAL,24,33
07/12/2008,BAL,WSH,24,10
30/11/2008,CIN,BAL,3,34
23/11/2008,BAL,PHI,36,7
16/11/2008,NYG,BAL,30,10
09/11/2008,HOU,BAL,13,41
02/11/2008,CLE,BAL,27,37
26/10/2008,BAL,LV,29,10
19/10/2008,MIA,BAL,13,27
05/10/2008,BAL,TEN,10,13
23/12/2023,LAC,BUF,22,24
14/12/2023,LV,LAC,63,21
03/12/2023,NE,LAC,0,6
19/11/2023,GB,LAC,23,20
06/11/2023,NYJ,LAC,6,27
16/10/2023,LAC,DAL,17,20
01/10/2023,LAC,LV,24,17
24/09/2023,MIN,LAC,24,28
17/09/2023,TEN,LAC,27,24
10/09/2023,LAC,MIA,34,36
14/01/2023,JAX,LAC,31,30
01/01/2023,LAC,LAR,31,10
18/12/2022,LAC,TEN,17,14
11/12/2022,LAC,MIA,23,17
04/12/2022,LV,LAC,27,20
27/11/2022,ARI,LAC,24,25
13/11/2022,SF,LAC,22,16
06/11/2022,ATL,LAC,17,20
23/10/2022,LAC,SEA,23,37
09/10/2022,CLE,LAC,28,30
02/10/2022,HOU,LAC,24,34
25/09/2022,LAC,JAX,10,38
11/09/2022,LAC,LV,24,19
09/01/2022,LV,LAC,35,32
26/12/2021,HOU,LAC,41,29
12/12/2021,LAC,NYG,37,21
05/12/2021,CIN,LAC,22,41
14/11/2021,LAC,MIN,20,27
07/11/2021,PHI,LAC,24,27
31/10/2021,LAC,NE,24,27
10/10/2021,LAC,CLE,47,42
04/10/2021,LAC,LV,28,14
19/09/2021,LAC,DAL,17,20
12/09/2021,WSH,LAC,16,20
17/12/2020,LV,LAC,27,30
13/12/2020,LAC,ATL,20,17
06/12/2020,LAC,NE,0,45
29/11/2020,BUF,LAC,27,17
22/11/2020,LAC,NYJ,34,28
15/11/2020,MIA,LAC,29,21
08/11/2020,LAC,LV,26,31
25/10/2020,LAC,JAX,39,29
04/10/2020,TB,LAC,38,31
13/09/2020,CIN,LAC,13,16
22/12/2019,LAC,LV,17,24
15/12/2019,LAC,MIN,10,39
08/12/2019,JAX,LAC,10,45
07/11/2019,LV,LAC,26,24
03/11/2019,LAC,GB,26,11
20/10/2019,TEN,LAC,23,20
29/09/2019,MIA,LAC,10,30
22/09/2019,LAC,HOU,20,27
13/01/2019,NE,LAC,41,28
09/12/2018,LAC,CIN,26,21
25/11/2018,LAC,ARI,45,10
11/11/2018,LV,LAC,6,20
04/11/2018,SEA,LAC,17,25
21/10/2018,LAC,TEN,20,19
14/10/2018,CLE,LAC,14,38
07/10/2018,LAC,LV,26,10
30/09/2018,LAC,SF,29,27
23/09/2018,LAR,LAC,35,23
16/09/2018,BUF,LAC,20,31
31/12/2017,LAC,LV,30,10
24/12/2017,NYJ,LAC,7,14
10/12/2017,LAC,WSH,30,13
03/12/2017,LAC,CLE,19,10
23/11/2017,DAL,LAC,6,28
19/11/2017,LAC,BUF,54,24
12/11/2017,JAX,LAC,20,17
29/10/2017,NE,LAC,21,13
15/10/2017,LV,LAC,16,17
08/10/2017,NYG,LAC,22,27
01/10/2017,LAC,PHI,24,26
17/09/2017,LAC,MIA,17,19
24/12/2016,CLE,LAC,20,17
18/12/2016,LAC,LV,16,19
04/12/2016,LAC,TB,21,28
27/11/2016,HOU,LAC,13,21
13/11/2016,LAC,MIA,24,31
06/11/2016,LAC,TEN,43,35
23/10/2016,ATL,LAC,30,33
09/10/2016,LV,LAC,34,31
18/09/2016,LAC,JAX,38,14
24/12/2015,LV,LAC,23,20
20/12/2015,LAC,MIA,30,14
29/11/2015,JAX,LAC,25,31
25/10/2015,LAC,LV,29,37
18/10/2015,GB,LAC,27,20
04/10/2015,LAC,CLE,30,27
27/09/2015,MIN,LAC,31,14
20/09/2015,CIN,LAC,24,19
20/12/2014,SF,LAC,35,38
07/12/2014,LAC,NE,14,23
23/11/2014,LAC,LAR,27,24
16/11/2014,LAC,LV,13,6
02/11/2014,MIA,LAC,37,0
12/10/2014,LV,LAC,28,31
05/10/2014,LAC,NYJ,31,0
28/09/2014,LAC,JAX,33,14
21/09/2014,BUF,LAC,10,22
14/09/2014,LAC,SEA,30,21
08/09/2014,ARI,LAC,18,17
05/01/2014,CIN,LAC,10,27
22/12/2013,LAC,LV,26,13
08/12/2013,LAC,NYG,37,14
01/12/2013,LAC,CIN,10,17
17/11/2013,MIA,LAC,20,16
03/11/2013,WSH,LAC,30,24
20/10/2013,JAX,LAC,6,24
06/10/2013,LV,LAC,27,17
29/09/2013,LAC,DAL,30,21
22/09/2013,TEN,LAC,20,17
15/09/2013,PHI,LAC,30,33
09/09/2013,LAC,HOU,28,31
30/12/2012,LAC,LV,24,21
23/12/2012,NYJ,LAC,17,27
02/12/2012,LAC,CIN,13,20
11/11/2012,TB,LAC,34,24
28/10/2012,CLE,LAC,7,6
23/09/2012,LAC,ATL,3,27
16/09/2012,LAC,TEN,38,10
10/09/2012,LV,LAC,14,22
01/01/2012,LV,LAC,26,38
11/12/2011,LAC,BUF,37,10
05/12/2011,JAX,LAC,14,38
10/11/2011,LAC,LV,17,24
06/11/2011,LAC,GB,38,45
23/10/2011,NYJ,LAC,27,21
02/10/2011,LAC,MIA,26,16
18/09/2011,NE,LAC,35,21
11/09/2011,LAC,MIN,24,17
26/12/2010,CIN,LAC,34,20
16/12/2010,LAC,SF,34,7
05/12/2010,LAC,LV,13,28
07/11/2010,HOU,LAC,23,29
31/10/2010,LAC,TEN,33,25
24/10/2010,LAC,NE,20,23
17/10/2010,LAR,LAC,20,17
10/10/2010,LV,LAC,35,27
03/10/2010,LAC,ARI,41,10
26/09/2010,SEA,LAC,27,20
19/09/2010,LAC,JAX,38,13
17/01/2010,LAC,NYJ,14,17
03/01/2010,LAC,WSH,23,20
25/12/2009,TEN,LAC,17,42
20/12/2009,LAC,CIN,27,24
13/12/2009,DAL,LAC,17,20
06/12/2009,CLE,LAC,23,30
15/11/2009,LAC,PHI,31,23
08/11/2009,NYG,LAC,20,21
01/11/2009,LAC,LV,24,16
27/09/2009,LAC,MIA,23,13
14/09/2009,LV,LAC,20,24
21/12/2008,TB,LAC,24,41
04/12/2008,LAC,LV,34,7
30/11/2008,LAC,ATL,16,22
19/10/2008,BUF,LAC,23,14
12/10/2008,LAC,NE,30,10
05/10/2008,MIA,LAC,17,10
10/12/2023,LV,MIN,0,3
19/11/2023,MIA,LV,20,13
12/11/2023,LV,NYJ,16,12
05/11/2023,LV,NYG,30,6
15/10/2023,LV,NE,21,17
09/10/2023,LV,GB,17,13
17/09/2023,BUF,LV,38,10
01/01/2023,LV,SF,34,37
18/12/2022,LV,NE,30,24
08/12/2022,LAR,LV,17,16
27/11/2022,SEA,LV,34,40
06/11/2022,JAX,LV,27,20
23/10/2022,LV,HOU,38,20
25/09/2022,TEN,LV,24,22
18/09/2022,LV,ARI,23,29
15/01/2022,CIN,LV,26,19
20/12/2021,CLE,LV,14,16
05/12/2021,LV,WSH,15,17
25/11/2021,DAL,LV,33,36
21/11/2021,LV,CIN,13,32
07/11/2021,NYG,LV,23,16
24/10/2021,LV,PHI,33,22
26/09/2021,LV,MIA,31,28
26/12/2020,LV,MIA,25,26
06/12/2020,NYJ,LV,28,31
29/11/2020,ATL,LV,43,6
01/11/2020,CLE,LV,6,16
25/10/2020,LV,TB,20,45
04/10/2020,LV,BUF,23,30
27/09/2020,NE,LV,36,20
15/12/2019,LV,JAX,16,20
