Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
25/01/2014,MIL,ATL,87,112,NBA_2014
24/01/2014,ATL,SA,79,105,NBA_2014
22/01/2014,ORL,ATL,109,112,NBA_2014
20/01/2014,ATL,MIA,121,114,NBA_2014
16/01/2014,ATL,BKN,110,127,NBA_2014
12/01/2014,MEM,ATL,108,101,NBA_2014
10/01/2014,ATL,HOU,83,80,NBA_2014
06/01/2014,BKN,ATL,91,86,NBA_2014
31/12/2013,BOS,ATL,91,92,NBA_2014
29/12/2013,ORL,ATL,109,102,NBA_2014
26/12/2013,CLE,ATL,125,127,NBA_2014
23/12/2013,MIA,ATL,121,119,NBA_2014
20/12/2013,ATL,UTAH,118,85,NBA_2014
16/12/2013,ATL,LAL,114,100,NBA_2014
14/12/2013,NY,ATL,111,106,NBA_2014
13/12/2013,ATL,WSH,101,99,NBA_2014
06/12/2013,ATL,CLE,108,89,NBA_2014
02/12/2013,SA,ATL,102,100,NBA_2014
30/11/2013,WSH,ATL,108,101,NBA_2014
29/11/2013,ATL,DAL,88,87,NBA_2014
27/11/2013,HOU,ATL,113,84,NBA_2014
26/11/2013,ATL,ORL,92,109,NBA_2014
23/11/2013,ATL,BOS,87,94,NBA_2014
19/11/2013,MIA,ATL,104,88,NBA_2014
16/11/2013,NY,ATL,90,110,NBA_2014
15/11/2013,ATL,PHI,113,103,NBA_2014
13/11/2013,ATL,NY,91,95,NBA_2014
09/11/2013,ATL,ORL,104,94,NBA_2014
03/11/2013,LAL,ATL,105,103,NBA_2014
01/11/2013,ATL,TOR,102,95,NBA_2014
30/10/2013,DAL,ATL,118,109,NBA_2014
17/04/2013,NY,ATL,98,92,NBA_2013
16/04/2013,ATL,TOR,96,113,NBA_2013
12/04/2013,ATL,MIL,109,104,NBA_2013
10/04/2013,PHI,ATL,101,124,NBA_2013
06/04/2013,SA,ATL,99,97,NBA_2013
05/04/2013,ATL,PHI,90,101,NBA_2013
03/04/2013,ATL,NY,82,95,NBA_2013
01/04/2013,ATL,CLE,102,94,NBA_2013
30/03/2013,ATL,ORL,97,88,NBA_2013
29/03/2013,BOS,ATL,118,107,NBA_2013
27/03/2013,TOR,ATL,88,107,NBA_2013
24/03/2013,MIL,ATL,99,104,NBA_2013
22/03/2013,ATL,POR,93,104,NBA_2013
20/03/2013,ATL,MIL,98,90,NBA_2013
18/03/2013,ATL,DAL,113,127,NBA_2013
17/03/2013,BKN,ATL,93,105,NBA_2013
15/03/2013,ATL,PHX,107,94,NBA_2013
13/03/2013,ATL,LAL,96,92,NBA_2013
12/03/2013,MIA,ATL,98,81,NBA_2013
09/03/2013,ATL,BKN,80,93,NBA_2013
08/03/2013,BOS,ATL,107,102,NBA_2013
06/03/2013,ATL,PHI,107,96,NBA_2013
03/03/2013,LAL,ATL,99,98,NBA_2013
01/03/2013,PHX,ATL,92,87,NBA_2013
27/02/2013,UTAH,ATL,91,102,NBA_2013
23/02/2013,MIL,ATL,102,103,NBA_2013
20/02/2013,ATL,MIA,90,103,NBA_2013
13/02/2013,ORL,ATL,76,108,NBA_2013
11/02/2013,DAL,ATL,101,105,NBA_2013
06/02/2013,ATL,MEM,103,92,NBA_2013
30/01/2013,ATL,TOR,93,92,NBA_2013
27/01/2013,NY,ATL,106,104,NBA_2013
25/01/2013,ATL,BOS,123,111,NBA_2013
21/01/2013,ATL,MIN,104,96,NBA_2013
19/01/2013,ATL,SA,93,98,NBA_2013
18/01/2013,BKN,ATL,94,89,NBA_2013
16/01/2013,ATL,BKN,109,95,NBA_2013
12/01/2013,WSH,ATL,93,83,NBA_2013
11/01/2013,ATL,UTAH,103,95,NBA_2013
09/01/2013,CLE,ATL,99,83,NBA_2013
08/01/2013,MIN,ATL,108,103,NBA_2013
05/01/2013,ATL,BOS,81,89,NBA_2013
31/12/2012,HOU,ATL,123,104,NBA_2013
28/12/2012,CLE,ATL,94,102,NBA_2013
21/12/2012,PHI,ATL,99,80,NBA_2013
18/12/2012,WSH,ATL,95,100,NBA_2013
12/12/2012,ORL,ATL,80,86,NBA_2013
10/12/2012,MIA,ATL,101,92,NBA_2013
08/12/2012,MEM,ATL,83,93,NBA_2013
07/12/2012,ATL,WSH,104,95,NBA_2013
30/11/2012,ATL,CLE,111,113,NBA_2013
21/11/2012,ATL,WSH,101,100,NBA_2013
19/11/2012,ATL,ORL,81,72,NBA_2013
12/11/2012,POR,ATL,87,95,NBA_2013
09/11/2012,ATL,MIA,89,95,NBA_2013
02/11/2012,ATL,HOU,102,109,NBA_2013
10/05/2012,BOS,ATL,83,80,NBA_2012
08/05/2012,ATL,BOS,87,86,NBA_2012
06/05/2012,BOS,ATL,101,79,NBA_2012
04/05/2012,BOS,ATL,90,84,NBA_2012
01/05/2012,ATL,BOS,80,87,NBA_2012
29/04/2012,ATL,BOS,83,74,NBA_2012
26/04/2012,ATL,DAL,106,89,NBA_2012
22/04/2012,ATL,NY,112,113,NBA_2012
20/04/2012,ATL,BOS,97,92,NBA_2012
16/04/2012,TOR,ATL,87,109,NBA_2012
15/04/2012,ATL,TOR,86,102,NBA_2012
13/04/2012,ORL,ATL,81,109,NBA_2012
11/04/2012,BOS,ATL,88,86,NBA_2012
31/03/2012,PHI,ATL,95,90,NBA_2012
30/03/2012,ATL,NY,100,90,NBA_2012
27/03/2012,MIL,ATL,108,101,NBA_2012
25/03/2012,ATL,UTAH,139,133,NBA_2012
24/03/2012,WSH,ATL,92,95,NBA_2012
23/03/2012,ATL,BKN,93,84,NBA_2012
21/03/2012,ATL,CLE,103,102,NBA_2012
19/03/2012,ATL,BOS,76,79,NBA_2012
18/03/2012,CLE,ATL,87,103,NBA_2012
16/03/2012,ATL,WSH,102,88,NBA_2012
07/03/2012,MIA,ATL,89,86,NBA_2012
02/03/2012,ATL,MIL,99,94,NBA_2012
23/02/2012,ATL,ORL,83,78,NBA_2012
22/02/2012,NY,ATL,99,82,NBA_2012
18/02/2012,POR,ATL,97,77,NBA_2012
15/02/2012,PHX,ATL,99,101,NBA_2012
14/02/2012,LAL,ATL,86,78,NBA_2012
12/02/2012,ATL,MIA,87,107,NBA_2012
10/02/2012,ORL,ATL,87,89,NBA_2012
06/02/2012,ATL,PHX,90,99,NBA_2012
04/02/2012,ATL,PHI,87,98,NBA_2012
02/02/2012,ATL,MEM,77,96,NBA_2012
31/01/2012,TOR,ATL,77,100,NBA_2012
25/01/2012,SA,ATL,105,83,NBA_2012
23/01/2012,MIL,ATL,92,97,NBA_2012
21/01/2012,ATL,CLE,121,94,NBA_2012
20/01/2012,PHI,ATL,90,76,NBA_2012
18/01/2012,ATL,POR,92,89,NBA_2012
16/01/2012,ATL,TOR,93,84,NBA_2012
14/01/2012,ATL,MIN,93,91,NBA_2012
09/01/2012,BKN,ATL,101,106,NBA_2012
05/01/2012,ATL,MIA,109,116,NBA_2012
02/01/2012,MIA,ATL,92,100,NBA_2012
31/12/2011,HOU,ATL,95,84,NBA_2012
30/12/2011,ATL,BKN,105,98,NBA_2012
28/12/2011,ATL,WSH,101,83,NBA_2012
27/12/2011,BKN,ATL,70,106,NBA_2012
28/04/2011,ATL,ORL,84,81,NBA_2011
26/04/2011,ORL,ATL,101,76,NBA_2011
24/04/2011,ATL,ORL,88,85,NBA_2011
22/04/2011,ATL,ORL,88,84,NBA_2011
19/04/2011,ORL,ATL,88,82,NBA_2011
16/04/2011,ORL,ATL,93,103,NBA_2011
11/04/2011,ATL,MIA,90,98,NBA_2011
05/04/2011,ATL,SA,90,97,NBA_2011
03/04/2011,HOU,ATL,114,109,NBA_2011
01/04/2011,ATL,BOS,88,83,NBA_2011
30/03/2011,ATL,ORL,85,82,NBA_2011
27/03/2011,CLE,ATL,83,99,NBA_2011
26/03/2011,ATL,BKN,98,87,NBA_2011
23/03/2011,PHI,ATL,105,100,NBA_2011
18/03/2011,ATL,MIA,85,106,NBA_2011
15/03/2011,ATL,MIL,110,85,NBA_2011
12/03/2011,ATL,POR,91,82,NBA_2011
08/03/2011,ATL,LAL,87,101,NBA_2011
