Date,HomeTeam,AwayTeam,FTHG,FTAG
24/10/2014,WPG,TB,2,4
20/10/2014,EDM,TB,3,2
18/10/2014,VAN,TB,2,4
14/10/2014,TB,NJ,1,2
13/10/2014,TB,MTL,7,1
11/10/2014,TB,OTT,2,3
09/10/2014,TB,FLA,3,2
22/04/2014,MTL,TB,4,3
20/04/2014,MTL,TB,3,2
18/04/2014,TB,MTL,1,4
16/04/2014,TB,MTL,4,5
13/04/2014,WSH,TB,0,1
11/04/2014,TB,CBJ,3,2
10/04/2014,TB,PHI,4,2
08/04/2014,TB,TOR,3,0
05/04/2014,TB,DAL,2,5
01/04/2014,TB,MTL,3,1
29/03/2014,BUF,TB,3,4
27/03/2014,TB,NYI,3,2
24/03/2014,TB,OTT,3,4
20/03/2014,OTT,TB,4,5
19/03/2014,TOR,TB,3,5
17/03/2014,TB,VAN,4,3
15/03/2014,TB,NJ,3,0
13/03/2014,TB,FLA,5,4
08/03/2014,TB,BOS,3,4
06/03/2014,TB,BUF,1,3
02/03/2014,COL,TB,6,3
01/03/2014,DAL,TB,2,4
27/02/2014,NSH,TB,3,2
06/02/2014,TB,TOR,1,4
04/02/2014,MIN,TB,2,1
01/02/2014,MTL,TB,1,2
30/01/2014,OTT,TB,5,3
28/01/2014,TOR,TB,3,2
25/01/2014,TB,COL,5,2
23/01/2014,TB,OTT,4,3
16/01/2014,TB,NYI,1,2
14/01/2014,NYR,TB,1,2
13/01/2014,CBJ,TB,3,2
11/01/2014,PHI,TB,3,6
09/01/2014,TB,WSH,3,4
07/01/2014,WPG,TB,2,4
05/01/2014,EDM,TB,5,3
01/01/2014,VAN,TB,2,4
29/12/2013,TB,NYR,3,4
28/12/2013,TB,MTL,1,2
23/12/2013,FLA,TB,1,6
19/12/2013,TB,NSH,4,2
17/12/2013,NYI,TB,2,3
14/12/2013,NJ,TB,3,0
10/12/2013,WSH,TB,6,5
07/12/2013,TB,WPG,1,2
05/12/2013,TB,OTT,3,1
03/12/2013,CBJ,TB,1,0
27/11/2013,TB,PHI,4,2
25/11/2013,TB,NYR,5,0
19/11/2013,LA,TB,5,2
12/11/2013,MTL,TB,1,2
11/11/2013,BOS,TB,3,0
07/11/2013,TB,EDM,4,2
29/10/2013,NJ,TB,2,1
27/10/2013,FLA,TB,3,4
26/10/2013,TB,BUF,3,2
19/10/2013,TB,BOS,0,5
17/10/2013,TB,MIN,3,1
15/10/2013,TB,LA,5,1
10/10/2013,TB,FLA,7,2
08/10/2013,BUF,TB,2,3
03/10/2013,BOS,TB,3,1
27/04/2013,TB,FLA,3,5
25/04/2013,BOS,TB,2,0
24/04/2013,TB,TOR,5,2
18/04/2013,MTL,TB,3,2
16/04/2013,WPG,TB,4,3
14/04/2013,BUF,TB,3,1
13/04/2013,WSH,TB,6,5
09/04/2013,TB,OTT,3,2
07/04/2013,WSH,TB,4,2
06/04/2013,NYI,TB,4,2
02/04/2013,TB,FLA,2,3
29/03/2013,TB,NJ,5,4
26/03/2013,TB,BUF,2,1
24/03/2013,WPG,TB,3,2
23/03/2013,OTT,TB,5,3
20/03/2013,TOR,TB,4,2
18/03/2013,TB,PHI,4,2
14/03/2013,TB,NYI,0,2
12/03/2013,FLA,TB,2,3
09/03/2013,TB,MTL,3,4
07/03/2013,TB,WPG,1,2
05/03/2013,NJ,TB,2,5
02/03/2013,BOS,TB,3,2
28/02/2013,NYR,TB,4,1
26/02/2013,TB,BUF,1,2
21/02/2013,TB,BOS,2,4
19/02/2013,TB,TOR,4,2
16/02/2013,FLA,TB,5,6
14/02/2013,TB,WSH,3,4
12/02/2013,TB,MTL,3,4
10/02/2013,NYR,TB,5,1
07/02/2013,NJ,TB,4,2
05/02/2013,PHI,TB,2,1
02/02/2013,TB,NYR,2,3
01/02/2013,TB,WPG,8,3
29/01/2013,TB,FLA,5,2
27/01/2013,TB,PHI,5,1
25/01/2013,TB,OTT,6,4
21/01/2013,NYI,TB,4,3
19/01/2013,TB,WSH,6,3
07/04/2012,WPG,TB,3,4
05/04/2012,TOR,TB,3,2
04/04/2012,MTL,TB,5,2
02/04/2012,TB,WSH,4,2
31/03/2012,TB,WPG,3,2
29/03/2012,NJ,TB,6,4
27/03/2012,BOS,TB,5,2
26/03/2012,PHI,TB,3,5
24/03/2012,TB,NYI,4,3
22/03/2012,TB,EDM,3,2
19/03/2012,TB,BUF,3,7
15/03/2012,TB,TOR,1,3
13/03/2012,TB,BOS,6,1
08/03/2012,WSH,TB,3,2
06/03/2012,TB,OTT,3,7
02/03/2012,TB,NYR,4,3
28/02/2012,TB,MTL,2,1
26/02/2012,NJ,TB,3,4
23/02/2012,WPG,TB,4,3
18/02/2012,TB,WSH,2,1
14/02/2012,TB,OTT,0,4
11/02/2012,BUF,TB,1,2
09/02/2012,NYR,TB,4,3
07/02/2012,TB,LA,1,3
04/02/2012,TB,FLA,6,3
02/02/2012,TB,WPG,1,2
31/01/2012,TB,WSH,4,3
24/01/2012,TB,CBJ,4,2
