season,bin,n,favorite_roi,underdog_roi
NFL_2010,1,18,-0.04504505747976362,-0.01777777777777778
NFL_2010,2,17,0.0004126440807299403,-0.0658823529411765
NFL_2010,3,29,-0.03648584390348908,-0.0868965517241379
NFL_2010,4,25,-0.10683683150686196,0.024799999999999933
NFL_2010,5,30,-0.12301157231699544,0.09366666666666656
NFL_2010,6,51,-0.10372606338165546,0.07333333333333325
NFL_2010,7,57,-0.0417743199073084,-0.04789473684210521
NFL_2010,8,35,0.001477761060028282,-0.2191428571428572
NFL_2010,9,3,0.06316218522791495,-1.0
NFL_2009,0,0,-2.0,-2.0
NFL_2009,1,2,0.16992965505551316,-1.0
NFL_2009,2,22,0.01366536177998956,-0.1354545454545455
NFL_2009,3,18,-0.16317905525506982,0.24055555555555563
NFL_2009,4,22,0.025178575301672224,-0.09590909090909094
NFL_2009,5,34,-0.1736261695817951,0.1876470588235295
NFL_2009,6,42,-0.06960231258111216,0.05738095238095231
NFL_2009,7,39,-0.06493688011785159,0.036923076923076836
NFL_2009,8,22,0.04137371138041912,-0.5113636363636364
NFL_2009,9,1,0.05998800239952007,-1.0
