team,index,game_url
CHI,1541,usa/nhl-2007-2008/chicago-blackhawks-dallas-stars-t0wcqBqa/#home-away;1
CHI,1551,usa/nhl-2006-2007/chicago-blackhawks-columbus-blue-jackets-O6wRnGFA/#home-away;1
CHI,1562,usa/nhl-2006-2007/chicago-blackhawks-ottawa-senators-z5yv5GEJ/#home-away;1
CHI,1565,usa/nhl-2006-2007/chicago-blackhawks-detroit-red-wings-QuVvQwj7/#home-away;1
CHI,1567,usa/nhl-2006-2007/chicago-blackhawks-san-jose-sharks-CdyIXUiG/#home-away;1
CHI,1571,usa/nhl-2006-2007/pittsburgh-penguins-chicago-blackhawks-2Ju9OngJ/#home-away;1
CHI,1588,usa/nhl-2006-2007/st-louis-blues-chicago-blackhawks-nN7Px8GT/#home-away;1
CHI,1594,usa/nhl-2006-2007/chicago-blackhawks-toronto-maple-leafs-G65fgkuR/#home-away;1
CHI,1598,usa/nhl-2006-2007/chicago-blackhawks-detroit-red-wings-I31W2OBo/#home-away;1
CHI,1602,usa/nhl-2006-2007/minnesota-wild-chicago-blackhawks-dx7aVAjD/#home-away;1
CHI,1603,usa/nhl-2006-2007/nashville-predators-chicago-blackhawks-xC8BtyaE/#home-away;1
CHI,1604,usa/nhl-2006-2007/chicago-blackhawks-st-louis-blues-n90pMod2/#home-away;1
CHI,1624,usa/nhl-2006-2007/chicago-blackhawks-nashville-predators-hf5Aq6zp/#home-away;1
CHI,1633,usa/nhl-2005-2006/chicago-blackhawks-edmonton-oilers-rH1YhxiL/#home-away;1
CHI,1640,usa/nhl-2005-2006/chicago-blackhawks-arizona-coyotes-UVjLDcAc/#home-away;1
CHI,1641,usa/nhl-2005-2006/chicago-blackhawks-anaheim-ducks-vm9adduN/#home-away;1
CHI,1642,usa/nhl-2005-2006/chicago-blackhawks-columbus-blue-jackets-4AEz20Bo/#home-away;1
CHI,1643,usa/nhl-2005-2006/chicago-blackhawks-detroit-red-wings-SS1fUwdU/#home-away;1
CHI,1646,usa/nhl-2005-2006/columbus-blue-jackets-chicago-blackhawks-j5ZPIki1/#home-away;1
CHI,1651,usa/nhl-2005-2006/los-angeles-kings-chicago-blackhawks-0KjaEFrI/#home-away;1
CHI,1656,usa/nhl-2005-2006/chicago-blackhawks-calgary-flames-4dm2XZm4/#home-away;1
CHI,1658,usa/nhl-2005-2006/minnesota-wild-chicago-blackhawks-2kdZ8a5n/#home-away;1
CHI,1680,usa/nhl-2005-2006/tampa-bay-lightning-chicago-blackhawks-0jZysZPT/#home-away;1
CHI,1684,usa/nhl-2005-2006/vancouver-canucks-chicago-blackhawks-zNdhe61a/#home-away;1
CHI,1685,usa/nhl-2005-2006/edmonton-oilers-chicago-blackhawks-St5MsmXa/#home-away;1
CHI,1690,usa/nhl-2005-2006/detroit-red-wings-chicago-blackhawks-pKMobEGm/#home-away;1
CHI,1693,usa/nhl-2005-2006/nashville-predators-chicago-blackhawks-StPq3Ln9/#home-away;1
CHI,1694,usa/nhl-2005-2006/chicago-blackhawks-minnesota-wild-rgwftbud/#home-away;1
CHI,1695,usa/nhl-2005-2006/san-jose-sharks-chicago-blackhawks-8v3dyCca/#home-away;1
CHI,1698,usa/nhl-2005-2006/chicago-blackhawks-columbus-blue-jackets-4SLSCyFs/#home-away;1
CHI,1718,usa/nhl-2003-2004/chicago-blackhawks-florida-panthers-lpF7vb6B/#home-away;1
COL,361,usa/nhl-2020-2021/colorado-avalanche-vegas-golden-knights-zRziCVJR/#home-away;1
COL,549,usa/nhl-2018-2019/minnesota-wild-colorado-avalanche-OY9vJx8B/#home-away;1
COL,1019,usa/nhl-2013-2014/colorado-avalanche-anaheim-ducks-hbk5VmiF/#home-away;1
COL,1150,usa/nhl-2011-2012/los-angeles-kings-colorado-avalanche-0nfpzJrB/#home-away;1
COL,1152,usa/nhl-2011-2012/colorado-avalanche-los-angeles-kings-4p6YPsFn/#home-away;1
COL,1154,usa/nhl-2011-2012/colorado-avalanche-st-louis-blues-GQjUGXoL/#home-away;1
COL,1238,usa/nhl-2010-2011/los-angeles-kings-colorado-avalanche-2Vl6pqpL/#home-away;1
COL,1241,usa/nhl-2010-2011/colorado-avalanche-st-louis-blues-zkWBIE9Q/#home-away;1
COL,1242,usa/nhl-2010-2011/colorado-avalanche-los-angeles-kings-xUWzXqTp/#home-away;1
COL,1332,usa/nhl-2009-2010/los-angeles-kings-colorado-avalanche-M5KlP1qB/#home-away;1
COL,1335,usa/nhl-2009-2010/colorado-avalanche-st-louis-blues-t8vOj0Lb/#home-away;1
COL,1408,usa/nhl-2008-2009/chicago-blackhawks-colorado-avalanche-hj9zuX6l/#home-away;1
COL,1418,usa/nhl-2008-2009/edmonton-oilers-colorado-avalanche-n1npx4k3/#home-away;1
COL,1421,usa/nhl-2007-2008/colorado-avalanche-detroit-red-wings-OlKausGM/#home-away;1
COL,1422,usa/nhl-2007-2008/detroit-red-wings-colorado-avalanche-lCygM19p/#home-away;1
COL,1426,usa/nhl-2007-2008/colorado-avalanche-minnesota-wild-tQnHMy4Q/#home-away;1
COL,1427,usa/nhl-2007-2008/colorado-avalanche-minnesota-wild-z7pQ1zS0/#home-away;1
COL,1428,usa/nhl-2007-2008/minnesota-wild-colorado-avalanche-vRBrkcre/#home-away;1
COL,1433,usa/nhl-2007-2008/colorado-avalanche-vancouver-canucks-tfz7jelr/#home-away;1
COL,1436,usa/nhl-2007-2008/minnesota-wild-colorado-avalanche-tYn0f4kG/#home-away;1
COL,1437,usa/nhl-2007-2008/colorado-avalanche-new-jersey-devils-E1HsgjaJ/#home-away;1
COL,1440,usa/nhl-2007-2008/dallas-stars-colorado-avalanche-QZoWxv9L/#home-away;1
COL,1442,usa/nhl-2007-2008/colorado-avalanche-anaheim-ducks-lKc4SVln/#home-away;1
COL,1451,usa/nhl-2007-2008/chicago-blackhawks-colorado-avalanche-hbJmjEPe/#home-away;1
COL,1462,usa/nhl-2007-2008/colorado-avalanche-columbus-blue-jackets-bw5sngA2/#home-away;1
COL,1473,usa/nhl-2007-2008/colorado-avalanche-detroit-red-wings-CWs051xT/#home-away;1
COL,1475,usa/nhl-2007-2008/colorado-avalanche-new-york-rangers-Qy5Bokut/#home-away;1
COL,1479,usa/nhl-2007-2008/nashville-predators-colorado-avalanche-nFBHCOr3/#home-away;1
COL,1480,usa/nhl-2007-2008/columbus-blue-jackets-colorado-avalanche-K4BxCihh/#home-away;1
COL,1485,usa/nhl-2007-2008/los-angeles-kings-colorado-avalanche-zJlcLw9p/#home-away;1
COL,1488,usa/nhl-2007-2008/colorado-avalanche-calgary-flames-GddIESyO/#home-away;1
COL,1491,usa/nhl-2007-2008/minnesota-wild-colorado-avalanche-CbGhKW7n/#home-away;1
COL,1492,usa/nhl-2007-2008/dallas-stars-colorado-avalanche-Qm5Pp0y3/#home-away;1
COL,1494,usa/nhl-2007-2008/vancouver-canucks-colorado-avalanche-dOXJYA5r/#home-away;1
COL,1501,usa/nhl-2007-2008/edmonton-oilers-colorado-avalanche-dQYNGxpc/#home-away;1
COL,1505,usa/nhl-2007-2008/colorado-avalanche-columbus-blue-jackets-hzs1rVb5/#home-away;1
COL,1508,usa/nhl-2007-2008/nashville-predators-colorado-avalanche-xWOc7dFp/#home-away;1
COL,1509,usa/nhl-2007-2008/colorado-avalanche-dallas-stars-OOrNDbxH/#home-away;1
COL,1518,usa/nhl-2006-2007/edmonton-oilers-colorado-avalanche-2am8znQm/#home-away;1
COL,1523,usa/nhl-2006-2007/minnesota-wild-colorado-avalanche-ppU8HC2B/#home-away;1
COL,1526,usa/nhl-2006-2007/detroit-red-wings-colorado-avalanche-QFoliGl6/#home-away;1
COL,1527,usa/nhl-2006-2007/chicago-blackhawks-colorado-avalanche-dMEbtazl/#home-away;1
COL,1532,usa/nhl-2006-2007/colorado-avalanche-calgary-flames-rHq1yDhi/#home-away;1
COL,1535,usa/nhl-2006-2007/calgary-flames-colorado-avalanche-bXZ76hgH/#home-away;1
COL,1540,usa/nhl-2006-2007/colorado-avalanche-edmonton-oilers-b9FR3vGL/#home-away;1
COL,1541,usa/nhl-2006-2007/colorado-avalanche-minnesota-wild-02curcg2/#home-away;1
COL,1545,usa/nhl-2006-2007/colorado-avalanche-detroit-red-wings-4fS8MkRO/#home-away;1
COL,1551,usa/nhl-2006-2007/minnesota-wild-colorado-avalanche-COsbi7VM/#home-away;1
COL,1558,usa/nhl-2006-2007/edmonton-oilers-colorado-avalanche-lnx53e2d/#home-away;1
COL,1559,usa/nhl-2006-2007/chicago-blackhawks-colorado-avalanche-C6rRAwAM/#home-away;1
COL,1564,usa/nhl-2006-2007/san-jose-sharks-colorado-avalanche-Uq0e1Bzs/#home-away;1
COL,1566,usa/nhl-2006-2007/vancouver-canucks-colorado-avalanche-lC3iXWL0/#home-away;1
COL,1567,usa/nhl-2006-2007/edmonton-oilers-colorado-avalanche-b7UYSHUE/#home-away;1
COL,1568,usa/nhl-2006-2007/calgary-flames-colorado-avalanche-Ee2xO7Rk/#home-away;1
COL,1574,usa/nhl-2006-2007/colorado-avalanche-san-jose-sharks-tnOMCpNJ/#home-away;1
COL,1579,usa/nhl-2006-2007/st-louis-blues-colorado-avalanche-ARqqzKJi/#home-away;1
COL,1586,usa/nhl-2006-2007/toronto-maple-leafs-colorado-avalanche-vXfTi5PA/#home-away;1
COL,1594,usa/nhl-2005-2006/anaheim-ducks-colorado-avalanche-65VHegPh/#home-away;1
COL,1595,usa/nhl-2005-2006/anaheim-ducks-colorado-avalanche-0h0HcFft/#home-away;1
COL,1597,usa/nhl-2005-2006/colorado-avalanche-dallas-stars-nRHFqSE0/#home-away;1
COL,1600,usa/nhl-2005-2006/edmonton-oilers-colorado-avalanche-jwVRTOIo/#home-away;1
COL,1602,usa/nhl-2005-2006/colorado-avalanche-arizona-coyotes-40JwLfzE/#home-away;1
COL,1608,usa/nhl-2005-2006/colorado-avalanche-edmonton-oilers-n50Mx5qQ/#home-away;1
COL,1617,usa/nhl-2005-2006/minnesota-wild-colorado-avalanche-fwtHKBMl/#home-away;1
COL,1619,usa/nhl-2005-2006/colorado-avalanche-columbus-blue-jackets-r1D9URYF/#home-away;1
COL,1620,usa/nhl-2005-2006/colorado-avalanche-minnesota-wild-UcmzGSJM/#home-away;1
COL,1628,usa/nhl-2005-2006/colorado-avalanche-vancouver-canucks-QRPYpgI3/#home-away;1
COL,1633,usa/nhl-2005-2006/colorado-avalanche-toronto-maple-leafs-zyAHvbHc/#home-away;1
COL,1639,usa/nhl-2005-2006/colorado-avalanche-nashville-predators-zsmhd14q/#home-away;1
COL,1648,usa/nhl-2005-2006/new-york-islanders-colorado-avalanche-O0WAwFyS/#home-away;1
COL,1652,usa/nhl-2005-2006/colorado-avalanche-boston-bruins-jgwl5r8l/#home-away;1
COL,1656,usa/nhl-2005-2006/columbus-blue-jackets-colorado-avalanche-MwLZ7qo5/#home-away;1
COL,1657,usa/nhl-2005-2006/detroit-red-wings-colorado-avalanche-rm00gpWB/#home-away;1
COL,1659,usa/nhl-2005-2006/los-angeles-kings-colorado-avalanche-A5fRt7n6/#home-away;1
COL,1662,usa/nhl-2005-2006/colorado-avalanche-dallas-stars-zRn4C4yb/#home-away;1
COL,1667,usa/nhl-2005-2006/vancouver-canucks-colorado-avalanche-nRqorKAq/#home-away;1
COL,1671,usa/nhl-2005-2006/colorado-avalanche-calgary-flames-pxUzBFqf/#home-away;1
COL,1677,usa/nhl-2003-2004/colorado-avalanche-san-jose-sharks-42nlRVTE/#home-away;1
COL,1684,usa/nhl-2003-2004/colorado-avalanche-dallas-stars-nNHfbLxE/#home-away;1
COL,1689,usa/nhl-2003-2004/detroit-red-wings-colorado-avalanche-YRDOVxsN/#home-away;1
COL,1691,usa/nhl-2003-2004/colorado-avalanche-chicago-blackhawks-lbl2IS66/#home-away;1
COL,1697,usa/nhl-2003-2004/vancouver-canucks-colorado-avalanche-hE5TJJo8/#home-away;1
COL,1699,usa/nhl-2003-2004/colorado-avalanche-san-jose-sharks-dUS1JgZ9/#home-away;1
COL,1701,usa/nhl-2003-2004/colorado-avalanche-tampa-bay-lightning-8Quwfw6b/#home-away;1
COL,1704,usa/nhl-2003-2004/colorado-avalanche-calgary-flames-4hTxcdve/#home-away;1
DAL,305,usa/nhl-2019-2020/dallas-stars-pittsburgh-penguins-QofaT40k/#home-away;1
DAL,562,usa/nhl-2016-2017/minnesota-wild-dallas-stars-r7GoIdaf/#home-away;1
DAL,650,usa/nhl-2015-2016/dallas-stars-florida-panthers-tGX91Muh/#home-away;1
DAL,751,usa/nhl-2013-2014/dallas-stars-columbus-blue-jackets-AyRvAXRp/#home-away;1
DAL,958,usa/nhl-2011-2012/montreal-canadiens-dallas-stars-GWTlzBL6/#home-away;1
DAL,1038,usa/nhl-2010-2011/colorado-avalanche-dallas-stars-zJs6WXwQ/#home-away;1
DAL,1039,usa/nhl-2010-2011/dallas-stars-tampa-bay-lightning-lpdyqjMu/#home-away;1
DAL,1118,usa/nhl-2009-2010/dallas-stars-colorado-avalanche-hUAijGHs/#home-away;1
DAL,1121,usa/nhl-2009-2010/colorado-avalanche-dallas-stars-bRJuYo2h/#home-away;1
DAL,1191,usa/nhl-2008-2009/chicago-blackhawks-dallas-stars-8rF1qJQn/#home-away;1
DAL,1195,usa/nhl-2008-2009/new-jersey-devils-dallas-stars-Cd9cteXo/#home-away;1
DAL,1196,usa/nhl-2008-2009/new-york-rangers-dallas-stars-WU1pSCjQ/#home-away;1
DAL,1197,usa/nhl-2008-2009/dallas-stars-colorado-avalanche-QBTL4ciN/#home-away;1
DAL,1205,usa/nhl-2007-2008/detroit-red-wings-dallas-stars-0p21mv8q/#home-away;1
DAL,1213,usa/nhl-2007-2008/dallas-stars-anaheim-ducks-hpME8ruo/#home-away;1
DAL,1235,usa/nhl-2007-2008/dallas-stars-calgary-flames-vkx9El8D/#home-away;1
DAL,1236,usa/nhl-2007-2008/dallas-stars-detroit-red-wings-K4BZDHH2/#home-away;1
DAL,1238,usa/nhl-2007-2008/arizona-coyotes-dallas-stars-Y73aLC57/#home-away;1
DAL,1248,usa/nhl-2007-2008/dallas-stars-columbus-blue-jackets-C8R0ZFQd/#home-away;1
DAL,1249,usa/nhl-2007-2008/san-jose-sharks-dallas-stars-4SBrPf6r/#home-away;1
DAL,1254,usa/nhl-2007-2008/dallas-stars-detroit-red-wings-f9jwzYbH/#home-away;1
DAL,1270,usa/nhl-2007-2008/pittsburgh-penguins-dallas-stars-raYsGrX4/#home-away;1
DAL,1271,usa/nhl-2007-2008/new-jersey-devils-dallas-stars-zLk135ma/#home-away;1
DAL,1272,usa/nhl-2007-2008/new-york-islanders-dallas-stars-OI3L2Ydl/#home-away;1
DAL,1276,usa/nhl-2007-2008/dallas-stars-los-angeles-kings-UXwuslGh/#home-away;1
DAL,1278,usa/nhl-2007-2008/dallas-stars-san-jose-sharks-ATAIPnoI/#home-away;1
DAL,1283,usa/nhl-2007-2008/dallas-stars-arizona-coyotes-2quPFBHg/#home-away;1
DAL,1288,usa/nhl-2007-2008/dallas-stars-anaheim-ducks-Agf9bAnJ/#home-away;1
DAL,1290,usa/nhl-2007-2008/chicago-blackhawks-dallas-stars-t0wcqBqa/#home-away;1
DAL,1292,usa/nhl-2007-2008/dallas-stars-los-angeles-kings-W2e5ajXC/#home-away;1
DAL,1305,usa/nhl-2006-2007/columbus-blue-jackets-dallas-stars-Ik0ASiT2/#home-away;1
DAL,1315,usa/nhl-2006-2007/dallas-stars-philadelphia-flyers-pEsNPjjn/#home-away;1
DAL,1319,usa/nhl-2006-2007/dallas-stars-columbus-blue-jackets-zDD2uJkf/#home-away;1
DAL,1324,usa/nhl-2006-2007/minnesota-wild-dallas-stars-S81ED90p/#home-away;1
DAL,1340,usa/nhl-2006-2007/edmonton-oilers-dallas-stars-UoDKwl1N/#home-away;1
DAL,1348,usa/nhl-2006-2007/anaheim-ducks-dallas-stars-CnKlY67m/#home-away;1
DAL,1362,usa/nhl-2006-2007/dallas-stars-new-york-islanders-MgcqxHon/#home-away;1
DAL,1363,usa/nhl-2006-2007/arizona-coyotes-dallas-stars-IRad0GXd/#home-away;1
DAL,1375,usa/nhl-2006-2007/los-angeles-kings-dallas-stars-KGy7rQkj/#home-away;1
DAL,1378,usa/nhl-2005-2006/dallas-stars-colorado-avalanche-8byvpdQt/#home-away;1
DAL,1389,usa/nhl-2005-2006/dallas-stars-san-jose-sharks-GpbhLcVk/#home-away;1
DAL,1418,usa/nhl-2005-2006/boston-bruins-dallas-stars-EiGjev3U/#home-away;1
DAL,1427,usa/nhl-2005-2006/dallas-stars-arizona-coyotes-fRBpqIUP/#home-away;1
DAL,1436,usa/nhl-2005-2006/nashville-predators-dallas-stars-4MCj41pU/#home-away;1
DAL,1438,usa/nhl-2005-2006/dallas-stars-anaheim-ducks-42l9iO0O/#home-away;1
DAL,1441,usa/nhl-2005-2006/colorado-avalanche-dallas-stars-zRn4C4yb/#home-away;1
DAL,1442,usa/nhl-2005-2006/dallas-stars-chicago-blackhawks-6BOte36N/#home-away;1
DAL,1443,usa/nhl-2005-2006/dallas-stars-los-angeles-kings-jNC6gjVI/#home-away;1
DAL,1446,usa/nhl-2005-2006/dallas-stars-san-jose-sharks-G6cXgH9e/#home-away;1
DAL,1447,usa/nhl-2005-2006/dallas-stars-calgary-flames-UocJn02S/#home-away;1
DAL,1452,usa/nhl-2005-2006/dallas-stars-colorado-avalanche-hlhAffaD/#home-away;1
DAL,1459,usa/nhl-2003-2004/dallas-stars-chicago-blackhawks-fZknCooQ/#home-away;1
DAL,1468,usa/nhl-2003-2004/detroit-red-wings-dallas-stars-rseag0Gt/#home-away;1
DAL,1471,usa/nhl-2003-2004/dallas-stars-san-jose-sharks-b9skpDer/#home-away;1
DET,1093,usa/nhl-2011-2012/toronto-maple-leafs-detroit-red-wings-Q7lerNPB/#home-away;1
DET,1287,usa/nhl-2009-2010/new-york-rangers-detroit-red-wings-6uiukvjB/#home-away;1
DET,1404,usa/nhl-2007-2008/detroit-red-wings-colorado-avalanche-lCygM19p/#home-away;1
DET,1410,usa/nhl-2007-2008/detroit-red-wings-nashville-predators-d26mlHc1/#home-away;1
DET,1423,usa/nhl-2007-2008/buffalo-sabres-detroit-red-wings-xbNH6FSP/#home-away;1
DET,1428,usa/nhl-2007-2008/colorado-avalanche-detroit-red-wings-d6KI3Xge/#home-away;1
DET,1429,usa/nhl-2007-2008/dallas-stars-detroit-red-wings-K4BZDHH2/#home-away;1
DET,1431,usa/nhl-2007-2008/nashville-predators-detroit-red-wings-MsPlQUad/#home-away;1
DET,1452,usa/nhl-2007-2008/minnesota-wild-detroit-red-wings-z7OgbSOo/#home-away;1
DET,1464,usa/nhl-2007-2008/columbus-blue-jackets-detroit-red-wings-z5PW0EWp/#home-away;1
DET,1487,usa/nhl-2006-2007/anaheim-ducks-detroit-red-wings-lluzFmHg/#home-away;1
DET,1522,usa/nhl-2006-2007/detroit-red-wings-edmonton-oilers-UeQeQnpj/#home-away;1
DET,1612,usa/nhl-2005-2006/colorado-avalanche-detroit-red-wings-Gh0w8JKh/#home-away;1
DET,1618,usa/nhl-2005-2006/nashville-predators-detroit-red-wings-SzCV9KYr/#home-away;1
DET,1635,usa/nhl-2005-2006/detroit-red-wings-colorado-avalanche-rm00gpWB/#home-away;1
DET,1640,usa/nhl-2005-2006/detroit-red-wings-chicago-blackhawks-pKMobEGm/#home-away;1
DET,1644,usa/nhl-2005-2006/columbus-blue-jackets-detroit-red-wings-fT46k2I9/#home-away;1
DET,1672,usa/nhl-2003-2004/detroit-red-wings-calgary-flames-CfnE6Ajc/#home-away;1
EDM,9,usa/nhl/edmonton-oilers-calgary-flames-0Stre9gR/#home-away;1
EDM,731,usa/nhl-2016-2017/edmonton-oilers-los-angeles-kings-Aq5XUTAt/#home-away;1
EDM,734,usa/nhl-2016-2017/calgary-flames-edmonton-oilers-A9lO3iCs/#home-away;1
EDM,735,usa/nhl-2016-2017/edmonton-oilers-calgary-flames-jL5L2BRm/#home-away;1
EDM,1115,usa/nhl-2011-2012/vancouver-canucks-edmonton-oilers-INlkZxbH/#home-away;1
EDM,1120,usa/nhl-2011-2012/edmonton-oilers-vancouver-canucks-EgdLC3Tk/#home-away;1
EDM,1121,usa/nhl-2011-2012/edmonton-oilers-chicago-blackhawks-EPpRbpaj/#home-away;1
EDM,1204,usa/nhl-2010-2011/edmonton-oilers-tampa-bay-lightning-prpBYxkq/#home-away;1
EDM,1290,usa/nhl-2009-2010/edmonton-oilers-new-york-islanders-AwmZ2Wb6/#home-away;1
EDM,1363,usa/nhl-2008-2009/vancouver-canucks-edmonton-oilers-KjUgdUfE/#home-away;1
EDM,1368,usa/nhl-2008-2009/anaheim-ducks-edmonton-oilers-dGq7JyDH/#home-away;1
EDM,1375,usa/nhl-2007-2008/edmonton-oilers-minnesota-wild-SU8V9qk3/#home-away;1
EDM,1379,usa/nhl-2007-2008/arizona-coyotes-edmonton-oilers-ryQdsEH4/#home-away;1
EDM,1380,usa/nhl-2007-2008/colorado-avalanche-edmonton-oilers-nBmdepzA/#home-away;1
EDM,1381,usa/nhl-2007-2008/chicago-blackhawks-edmonton-oilers-Qw2XHxXe/#home-away;1
EDM,1387,usa/nhl-2007-2008/edmonton-oilers-colorado-avalanche-Q521Z2Dj/#home-away;1
EDM,1388,usa/nhl-2007-2008/dallas-stars-edmonton-oilers-2kYmFLbO/#home-away;1
EDM,1393,usa/nhl-2007-2008/calgary-flames-edmonton-oilers-zF8Hqmyb/#home-away;1
EDM,1399,usa/nhl-2007-2008/tampa-bay-lightning-edmonton-oilers-n3wVxkXl/#home-away;1
EDM,1401,usa/nhl-2007-2008/carolina-hurricanes-edmonton-oilers-Au5VJzR9/#home-away;1
EDM,1403,usa/nhl-2007-2008/edmonton-oilers-los-angeles-kings-AJTf7cs4/#home-away;1
EDM,1405,usa/nhl-2007-2008/edmonton-oilers-arizona-coyotes-n5tAgJe7/#home-away;1
EDM,1407,usa/nhl-2007-2008/edmonton-oilers-new-york-rangers-YaBClXDA/#home-away;1
EDM,1421,usa/nhl-2007-2008/edmonton-oilers-anaheim-ducks-IHQfDtHN/#home-away;1
EDM,1422,usa/nhl-2007-2008/colorado-avalanche-edmonton-oilers-Ua0MDniU/#home-away;1
EDM,1423,usa/nhl-2007-2008/edmonton-oilers-columbus-blue-jackets-E7dYaWt7/#home-away;1
EDM,1428,usa/nhl-2007-2008/edmonton-oilers-minnesota-wild-2RNvUnKD/#home-away;1
EDM,1429,usa/nhl-2007-2008/vancouver-canucks-edmonton-oilers-OzPzVS47/#home-away;1
EDM,1430,usa/nhl-2007-2008/calgary-flames-edmonton-oilers-zFWNXUKl/#home-away;1
EDM,1436,usa/nhl-2007-2008/los-angeles-kings-edmonton-oilers-SjdNsh9m/#home-away;1
EDM,1438,usa/nhl-2007-2008/edmonton-oilers-colorado-avalanche-dQYNGxpc/#home-away;1
EDM,1439,usa/nhl-2007-2008/calgary-flames-edmonton-oilers-jToxgZij/#home-away;1
EDM,1441,usa/nhl-2007-2008/vancouver-canucks-edmonton-oilers-Wr55beUS/#home-away;1
EDM,1442,usa/nhl-2007-2008/edmonton-oilers-vancouver-canucks-xM51ayFM/#home-away;1
EDM,1445,usa/nhl-2007-2008/edmonton-oilers-philadelphia-flyers-xh0YJZbj/#home-away;1
EDM,1452,usa/nhl-2006-2007/edmonton-oilers-nashville-predators-GMByxa1h/#home-away;1
EDM,1455,usa/nhl-2006-2007/edmonton-oilers-vancouver-canucks-GQTjUA3E/#home-away;1
EDM,1457,usa/nhl-2006-2007/los-angeles-kings-edmonton-oilers-Y7oobO1j/#home-away;1
EDM,1460,usa/nhl-2006-2007/edmonton-oilers-tampa-bay-lightning-URCZgj6I/#home-away;1
EDM,1464,usa/nhl-2006-2007/minnesota-wild-edmonton-oilers-WKAfolMF/#home-away;1
EDM,1478,usa/nhl-2006-2007/edmonton-oilers-san-jose-sharks-p6LBJMAp/#home-away;1
EDM,1479,usa/nhl-2006-2007/edmonton-oilers-calgary-flames-88hJtgCt/#home-away;1
EDM,1481,usa/nhl-2006-2007/minnesota-wild-edmonton-oilers-vXxVAhSC/#home-away;1
EDM,1488,usa/nhl-2006-2007/edmonton-oilers-florida-panthers-zkcJEd74/#home-away;1
EDM,1492,usa/nhl-2006-2007/dallas-stars-edmonton-oilers-n1GQTiG1/#home-away;1
EDM,1505,usa/nhl-2006-2007/edmonton-oilers-calgary-flames-ns4eDHDU/#home-away;1
EDM,1506,usa/nhl-2006-2007/edmonton-oilers-detroit-red-wings-nmTzK1Un/#home-away;1
EDM,1511,usa/nhl-2006-2007/edmonton-oilers-dallas-stars-QHneXH3A/#home-away;1
EDM,1514,usa/nhl-2006-2007/arizona-coyotes-edmonton-oilers-U7O9LK4b/#home-away;1
EDM,1517,usa/nhl-2006-2007/edmonton-oilers-detroit-red-wings-zDDz70Y7/#home-away;1
EDM,1518,usa/nhl-2006-2007/edmonton-oilers-vancouver-canucks-pObhfNl2/#home-away;1
EDM,1519,usa/nhl-2006-2007/vancouver-canucks-edmonton-oilers-CA0pdqKk/#home-away;1
EDM,1520,usa/nhl-2006-2007/colorado-avalanche-edmonton-oilers-CAOh6Tsc/#home-away;1
EDM,1530,usa/nhl-2005-2006/anaheim-ducks-edmonton-oilers-4nORaaMe/#home-away;1
EDM,1549,usa/nhl-2005-2006/detroit-red-wings-edmonton-oilers-IiBjaDDf/#home-away;1
EDM,1598,usa/nhl-2005-2006/calgary-flames-edmonton-oilers-I5Er6NFH/#home-away;1
EDM,1619,usa/nhl-2003-2004/edmonton-oilers-dallas-stars-UZfxKurB/#home-away;1
EDM,1621,usa/nhl-2003-2004/san-jose-sharks-edmonton-oilers-x02BSCUD/#home-away;1
EDM,1628,usa/nhl-2003-2004/edmonton-oilers-arizona-coyotes-bFYkiyjH/#home-away;1
FLA,119,usa/nhl-2023-2024/florida-panthers-carolina-hurricanes-MDsW6fFR/#home-away;1
FLA,228,usa/nhl-2022-2023/nashville-predators-florida-panthers-CCsVmthA/#home-away;1
FLA,229,usa/nhl-2022-2023/nashville-predators-florida-panthers-jcgMk2Nc/#home-away;1
FLA,326,usa/nhl-2021-2022/florida-panthers-nashville-predators-hzPveP72/#home-away;1
FLA,468,usa/nhl-2019-2020/nashville-predators-florida-panthers-6JbM7yMM/#home-away;1
FLA,469,usa/nhl-2019-2020/nashville-predators-florida-panthers-SSaI8H6G/#home-away;1
FLA,556,usa/nhl-2018-2019/florida-panthers-nashville-predators-htU5Aioq/#home-away;1
FLA,725,usa/nhl-2016-2017/florida-panthers-nashville-predators-xx8Xa9B6/#home-away;1
FLA,726,usa/nhl-2016-2017/florida-panthers-nashville-predators-YPn4KLz0/#home-away;1
FLA,805,usa/nhl-2015-2016/dallas-stars-florida-panthers-tGX91Muh/#home-away;1
FLA,897,usa/nhl-2014-2015/tampa-bay-lightning-florida-panthers-8WObfvKH/#home-away;1
FLA,1208,usa/nhl-2010-2011/florida-panthers-tampa-bay-lightning-6cxBmcZF/#home-away;1
FLA,1294,usa/nhl-2009-2010/florida-panthers-dallas-stars-I1iVLy31/#home-away;1
FLA,1297,usa/nhl-2009-2010/edmonton-oilers-florida-panthers-ttQt5jTs/#home-away;1
FLA,1343,usa/nhl-2008-2009/montreal-canadiens-florida-panthers-WvgEBQ56/#home-away;1
FLA,1371,usa/nhl-2008-2009/winnipeg-jets-florida-panthers-v1Qs9nU0/#home-away;1
FLA,1375,usa/nhl-2008-2009/ottawa-senators-florida-panthers-KQ8NtFnh/#home-away;1
FLA,1382,usa/nhl-2007-2008/carolina-hurricanes-florida-panthers-pxxLdlp4/#home-away;1
FLA,1385,usa/nhl-2007-2008/florida-panthers-winnipeg-jets-hrDsqVF4/#home-away;1
