date,team_1,score_1,score_2,team_2,game_url
06/May,San Jose Sharks,0,3,Vegas Golden Knights,usa/nhl-2017-2018/san-jose-sharks-vegas-golden-knights-Cp3VrcwI/
04/May,Vegas Golden Knights,5,3,San Jose Sharks,usa/nhl-2017-2018/vegas-golden-knights-san-jose-sharks-ImPVzHLH/
02/May,San Jose Sharks,4,0,Vegas Golden Knights,usa/nhl-2017-2018/san-jose-sharks-vegas-golden-knights-v33NnTXJ/
30/Apr,San Jose Sharks,3,4,Vegas Golden Knights,usa/nhl-2017-2018/san-jose-sharks-vegas-golden-knights-bqrlYTIQ/
28/Apr,Vegas Golden Knights,3,4,San Jose Sharks,usa/nhl-2017-2018/vegas-golden-knights-san-jose-sharks-jJrpZ93K/
26/Apr,Vegas Golden Knights,7,0,San Jose Sharks,usa/nhl-2017-2018/vegas-golden-knights-san-jose-sharks-A3wCa9C1/
17/Apr,Los Angeles Kings,0,1,Vegas Golden Knights,usa/nhl-2017-2018/los-angeles-kings-vegas-golden-knights-t0PMu7ZN/
15/Apr,Los Angeles Kings,2,3,Vegas Golden Knights,usa/nhl-2017-2018/los-angeles-kings-vegas-golden-knights-ILvcoB5n/
13/Apr,Vegas Golden Knights,2,1,Los Angeles Kings,usa/nhl-2017-2018/vegas-golden-knights-los-angeles-kings-dlLYpsf6/
11/Apr,Vegas Golden Knights,1,0,Los Angeles Kings,usa/nhl-2017-2018/vegas-golden-knights-los-angeles-kings-UXiofoXJ/
05/Apr,Edmonton Oilers,4,3,Vegas Golden Knights,usa/nhl-2017-2018/edmonton-oilers-vegas-golden-knights-SnzaKLXH/
31/Mar,Vegas Golden Knights,3,2,San Jose Sharks,usa/nhl-2017-2018/vegas-golden-knights-san-jose-sharks-tKF3gwBB/
22/Mar,San Jose Sharks,2,1,Vegas Golden Knights,usa/nhl-2017-2018/san-jose-sharks-vegas-golden-knights-j53uoz7G/
16/Mar,Vegas Golden Knights,2,4,Minnesota Wild,usa/nhl-2017-2018/vegas-golden-knights-minnesota-wild-CMhrLnmf/
10/Mar,Buffalo Sabres,1,2,Vegas Golden Knights,usa/nhl-2017-2018/buffalo-sabres-vegas-golden-knights-tvC0uBZ1/
08/Mar,Detroit Red Wings,0,4,Vegas Golden Knights,usa/nhl-2017-2018/detroit-red-wings-vegas-golden-knights-GbBtmmJK/
02/Mar,Vegas Golden Knights,4,5,Ottawa Senators,usa/nhl-2017-2018/vegas-golden-knights-ottawa-senators-pW2aZr7B/
27/Feb,Vegas Golden Knights,1,4,Los Angeles Kings,usa/nhl-2017-2018/vegas-golden-knights-los-angeles-kings-GxSs53Ip/
26/Feb,Los Angeles Kings,3,2,Vegas Golden Knights,usa/nhl-2017-2018/los-angeles-kings-vegas-golden-knights-4QU9PX3a/
15/Feb,Vegas Golden Knights,4,1,Edmonton Oilers,usa/nhl-2017-2018/vegas-golden-knights-edmonton-oilers-r76D6YFA/
08/Feb,San Jose Sharks,3,5,Vegas Golden Knights,usa/nhl-2017-2018/san-jose-sharks-vegas-golden-knights-ri6PMymP/
06/Feb,Pittsburgh Penguins,5,4,Vegas Golden Knights,usa/nhl-2017-2018/pittsburgh-penguins-vegas-golden-knights-pOjHFmHi/
02/Feb,Minnesota Wild,5,2,Vegas Golden Knights,usa/nhl-2017-2018/minnesota-wild-vegas-golden-knights-fPUVav6O/
01/Feb,Winnipeg Jets,2,3,Vegas Golden Knights,usa/nhl-2017-2018/winnipeg-jets-vegas-golden-knights-IDbF2evd/
25/Jan,Vegas Golden Knights,1,2,New York Islanders,usa/nhl-2017-2018/vegas-golden-knights-new-york-islanders-WMeAZshJ/
21/Jan,Carolina Hurricanes,1,5,Vegas Golden Knights,usa/nhl-2017-2018/carolina-hurricanes-vegas-golden-knights-l60iND2d/
19/Jan,Florida Panthers,4,3,Vegas Golden Knights,usa/nhl-2017-2018/florida-panthers-vegas-golden-knights-2o0wGdeT/
18/Jan,Tampa Bay Lightning,1,4,Vegas Golden Knights,usa/nhl-2017-2018/tampa-bay-lightning-vegas-golden-knights-lOgNJvd4/
16/Jan,Nashville Predators,1,0,Vegas Golden Knights,usa/nhl-2017-2018/nashville-predators-vegas-golden-knights-jTNh4adH/
13/Jan,Vegas Golden Knights,2,3,Edmonton Oilers,usa/nhl-2017-2018/vegas-golden-knights-edmonton-oilers-2RRDTUsJ/
07/Jan,Vegas Golden Knights,2,1,New York Rangers,usa/nhl-2017-2018/vegas-golden-knights-new-york-rangers-ncrVhBil/
02/Jan,Vegas Golden Knights,3,0,Nashville Predators,usa/nhl-2017-2018/vegas-golden-knights-nashville-predators-WtCziU43/
31/Dec,Vegas Golden Knights,6,3,Toronto Maple Leafs,usa/nhl-2017-2018/vegas-golden-knights-toronto-maple-leafs-nLbaeked/
28/Dec,Los Angeles Kings,2,3,Vegas Golden Knights,usa/nhl-2017-2018/los-angeles-kings-vegas-golden-knights-UooBk56p/
19/Dec,Vegas Golden Knights,4,3,Tampa Bay Lightning,usa/nhl-2017-2018/vegas-golden-knights-tampa-bay-lightning-UVvqVwP0/
17/Dec,Vegas Golden Knights,5,2,Florida Panthers,usa/nhl-2017-2018/vegas-golden-knights-florida-panthers-IBg9I0ue/
14/Dec,Vegas Golden Knights,2,1,Pittsburgh Penguins,usa/nhl-2017-2018/vegas-golden-knights-pittsburgh-penguins-xfDgOVBG/
12/Dec,Vegas Golden Knights,2,3,Carolina Hurricanes,usa/nhl-2017-2018/vegas-golden-knights-carolina-hurricanes-G2iJQ3GH/
09/Dec,Dallas Stars,3,5,Vegas Golden Knights,usa/nhl-2017-2018/dallas-stars-vegas-golden-knights-EHJRH8Xn/
08/Dec,Nashville Predators,3,4,Vegas Golden Knights,usa/nhl-2017-2018/nashville-predators-vegas-golden-knights-E3vg39Ig/
01/Dec,Winnipeg Jets,7,4,Vegas Golden Knights,usa/nhl-2017-2018/winnipeg-jets-vegas-golden-knights-b9JzkJcq/
30/Nov,Minnesota Wild,4,2,Vegas Golden Knights,usa/nhl-2017-2018/minnesota-wild-vegas-golden-knights-zZUP01v5/
28/Nov,Vegas Golden Knights,0,3,Dallas Stars,usa/nhl-2017-2018/vegas-golden-knights-dallas-stars-6gw94qut/
24/Nov,Vegas Golden Knights,5,4,San Jose Sharks,usa/nhl-2017-2018/vegas-golden-knights-san-jose-sharks-IewcxRem/
19/Nov,Vegas Golden Knights,4,2,Los Angeles Kings,usa/nhl-2017-2018/vegas-golden-knights-los-angeles-kings-CMfGTdDF/
14/Nov,Edmonton Oilers,8,2,Vegas Golden Knights,usa/nhl-2017-2018/edmonton-oilers-vegas-golden-knights-vTSFBwAK/
10/Nov,Vegas Golden Knights,5,2,Winnipeg Jets,usa/nhl-2017-2018/vegas-golden-knights-winnipeg-jets-jDRGi30b/
06/Nov,Toronto Maple Leafs,4,3,Vegas Golden Knights,usa/nhl-2017-2018/toronto-maple-leafs-vegas-golden-knights-Uy0aE5jE/
04/Nov,Ottawa Senators,4,5,Vegas Golden Knights,usa/nhl-2017-2018/ottawa-senators-vegas-golden-knights-27TUbQjR/
31/Oct,New York Rangers,6,4,Vegas Golden Knights,usa/nhl-2017-2018/new-york-rangers-vegas-golden-knights-Gbu5bHqH/
30/Oct,New York Islanders,6,3,Vegas Golden Knights,usa/nhl-2017-2018/new-york-islanders-vegas-golden-knights-8Slp3uVo/
17/Oct,Vegas Golden Knights,5,4,Buffalo Sabres,usa/nhl-2017-2018/vegas-golden-knights-buffalo-sabres-z9azJZ7H/
13/Oct,Vegas Golden Knights,3,6,Detroit Red Wings,usa/nhl-2017-2018/vegas-golden-knights-detroit-red-wings-lWaIgJv6/
06/Oct,Dallas Stars,1,2,Vegas Golden Knights,usa/nhl-2017-2018/dallas-stars-vegas-golden-knights-zDknzYsG/
01/Oct,Vegas Golden Knights,3,5,San Jose Sharks,usa/nhl-2017-2018/vegas-golden-knights-san-jose-sharks-QsITnUTg/
26/Sep,Vegas Golden Knights,2,3,Los Angeles Kings,usa/nhl-2017-2018/vegas-golden-knights-los-angeles-kings-4STKljas/
21/Sep,San Jose Sharks,5,2,Vegas Golden Knights,usa/nhl-2017-2018/san-jose-sharks-vegas-golden-knights-bT1m7bF8/
27/Sep,Carolina Hurricanes,8,2,Florida Panthers,usa/nhl/carolina-hurricanes-florida-panthers-MT9yF3u0/
24/Sep,Tampa Bay Lightning,1,2,Carolina Hurricanes,usa/nhl/tampa-bay-lightning-carolina-hurricanes-E36TGPAm/
16/May,Carolina Hurricanes,3,5,New York Rangers,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-OSYhcFLF/
13/May,New York Rangers,1,4,Carolina Hurricanes,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-CMEWhIid/
11/May,Carolina Hurricanes,4,3,New York Rangers,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-z3SEjIlC/
09/May,Carolina Hurricanes,2,3,New York Rangers,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-G0CDhvKa/
07/May,New York Rangers,4,3,Carolina Hurricanes,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-rmE5f0km/
05/May,New York Rangers,4,3,Carolina Hurricanes,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-8d6icu1E/
30/Apr,Carolina Hurricanes,6,3,New York Islanders,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-vPEm2cm3/
27/Apr,New York Islanders,3,2,Carolina Hurricanes,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-6uSfTY5d/
25/Apr,New York Islanders,2,3,Carolina Hurricanes,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-nwCgVfyp/
22/Apr,Carolina Hurricanes,5,3,New York Islanders,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-GjkMm3iB/
20/Apr,Carolina Hurricanes,3,1,New York Islanders,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-t2C4YS9d/
28/Mar,Carolina Hurricanes,4,0,Detroit Red Wings,usa/nhl-2023-2024/carolina-hurricanes-detroit-red-wings-YaZseUdq/
26/Mar,Pittsburgh Penguins,4,1,Carolina Hurricanes,usa/nhl-2023-2024/pittsburgh-penguins-carolina-hurricanes-8djKukcd/
24/Mar,Carolina Hurricanes,2,1,Toronto Maple Leafs,usa/nhl-2023-2024/carolina-hurricanes-toronto-maple-leafs-44mWie3I/
19/Mar,New York Islanders,1,4,Carolina Hurricanes,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-MPstOPVg/
17/Mar,Ottawa Senators,2,7,Carolina Hurricanes,usa/nhl-2023-2024/ottawa-senators-carolina-hurricanes-nsGe2lL8/
16/Mar,Toronto Maple Leafs,4,5,Carolina Hurricanes,usa/nhl-2023-2024/toronto-maple-leafs-carolina-hurricanes-bLZ0t7bk/
14/Mar,Carolina Hurricanes,4,0,Florida Panthers,usa/nhl-2023-2024/carolina-hurricanes-florida-panthers-IiqZZA7i/
12/Mar,Carolina Hurricanes,0,1,New York Rangers,usa/nhl-2023-2024/carolina-hurricanes-new-york-rangers-xYNaLBhb/
02/Mar,Carolina Hurricanes,3,5,Winnipeg Jets,usa/nhl-2023-2024/carolina-hurricanes-winnipeg-jets-4KJXQLae/
27/Feb,Minnesota Wild,2,3,Carolina Hurricanes,usa/nhl-2023-2024/minnesota-wild-carolina-hurricanes-x8dGkA9q/
25/Feb,Buffalo Sabres,3,2,Carolina Hurricanes,usa/nhl-2023-2024/buffalo-sabres-carolina-hurricanes-ITfoxiup/
24/Feb,Carolina Hurricanes,1,2,Dallas Stars,usa/nhl-2023-2024/carolina-hurricanes-dallas-stars-htOgny3i/
22/Feb,Carolina Hurricanes,1,0,Florida Panthers,usa/nhl-2023-2024/carolina-hurricanes-florida-panthers-Q54CZcJo/
13/Feb,Dallas Stars,4,2,Carolina Hurricanes,usa/nhl-2023-2024/dallas-stars-carolina-hurricanes-AsGciTqe/
21/Jan,Carolina Hurricanes,2,5,Minnesota Wild,usa/nhl-2023-2024/carolina-hurricanes-minnesota-wild-6uMdy6VT/
19/Jan,Carolina Hurricanes,4,2,Detroit Red Wings,usa/nhl-2023-2024/carolina-hurricanes-detroit-red-wings-bef7QlHB/
15/Jan,Carolina Hurricanes,2,5,Los Angeles Kings,usa/nhl-2023-2024/carolina-hurricanes-los-angeles-kings-MkLaBIB7/
13/Jan,Carolina Hurricanes,3,2,Pittsburgh Penguins,usa/nhl-2023-2024/carolina-hurricanes-pittsburgh-penguins-E5gA01ck/
02/Jan,New York Rangers,1,6,Carolina Hurricanes,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-phlKiCcK/
30/Dec,Toronto Maple Leafs,2,3,Carolina Hurricanes,usa/nhl-2023-2024/toronto-maple-leafs-carolina-hurricanes-MPXTTbCq/
27/Dec,Nashville Predators,2,5,Carolina Hurricanes,usa/nhl-2023-2024/nashville-predators-carolina-hurricanes-Aug86E7k/
23/Dec,Carolina Hurricanes,4,5,New York Islanders,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-88OqE59b/
21/Dec,Pittsburgh Penguins,2,1,Carolina Hurricanes,usa/nhl-2023-2024/pittsburgh-penguins-carolina-hurricanes-QTUQcpPH/
15/Dec,Carolina Hurricanes,5,6,Nashville Predators,usa/nhl-2023-2024/carolina-hurricanes-nashville-predators-tjUz5IwE/
14/Dec,Detroit Red Wings,1,2,Carolina Hurricanes,usa/nhl-2023-2024/detroit-red-wings-carolina-hurricanes-hUipreW0/
12/Dec,Ottawa Senators,1,4,Carolina Hurricanes,usa/nhl-2023-2024/ottawa-senators-carolina-hurricanes-pWbqEnco/
06/Dec,Edmonton Oilers,6,1,Carolina Hurricanes,usa/nhl-2023-2024/edmonton-oilers-carolina-hurricanes-UwBy31Xn/
04/Dec,Winnipeg Jets,2,1,Carolina Hurricanes,usa/nhl-2023-2024/winnipeg-jets-carolina-hurricanes-b5NJpKHI/
02/Dec,Carolina Hurricanes,6,2,Buffalo Sabres,usa/nhl-2023-2024/carolina-hurricanes-buffalo-sabres-ruhjH6Am/
30/Nov,Carolina Hurricanes,4,5,New York Islanders,usa/nhl-2023-2024/carolina-hurricanes-new-york-islanders-GCdyNys9/
24/Nov,Carolina Hurricanes,2,8,Tampa Bay Lightning,usa/nhl-2023-2024/carolina-hurricanes-tampa-bay-lightning-zN0Tzb6p/
22/Nov,Carolina Hurricanes,6,3,Edmonton Oilers,usa/nhl-2023-2024/carolina-hurricanes-edmonton-oilers-8fySVd6c/
18/Nov,Carolina Hurricanes,4,2,Pittsburgh Penguins,usa/nhl-2023-2024/carolina-hurricanes-pittsburgh-penguins-fNDqwfWD/
11/Nov,Tampa Bay Lightning,0,4,Carolina Hurricanes,usa/nhl-2023-2024/tampa-bay-lightning-carolina-hurricanes-zVb5lgaA/
10/Nov,Florida Panthers,5,2,Carolina Hurricanes,usa/nhl-2023-2024/florida-panthers-carolina-hurricanes-IZD6TiNp/
07/Nov,Carolina Hurricanes,3,2,Buffalo Sabres,usa/nhl-2023-2024/carolina-hurricanes-buffalo-sabres-AqgVlKwm/
04/Nov,New York Islanders,3,4,Carolina Hurricanes,usa/nhl-2023-2024/new-york-islanders-carolina-hurricanes-lE4SimfR/
02/Nov,New York Rangers,2,1,Carolina Hurricanes,usa/nhl-2023-2024/new-york-rangers-carolina-hurricanes-dKukvUPR/
27/Oct,Carolina Hurricanes,3,0,San Jose Sharks,usa/nhl-2023-2024/carolina-hurricanes-san-jose-sharks-tlZGIeci/
26/Oct,Carolina Hurricanes,3,2,Seattle Kraken,usa/nhl-2023-2024/carolina-hurricanes-seattle-kraken-0WUhEt65/
24/Oct,Tampa Bay Lightning,3,0,Carolina Hurricanes,usa/nhl-2023-2024/tampa-bay-lightning-carolina-hurricanes-tGZI13Ma/
19/Oct,Seattle Kraken,7,4,Carolina Hurricanes,usa/nhl-2023-2024/seattle-kraken-carolina-hurricanes-nglAY4hD/
17/Oct,San Jose Sharks,3,6,Carolina Hurricanes,usa/nhl-2023-2024/san-jose-sharks-carolina-hurricanes-CCHEqV0E/
14/Oct,Los Angeles Kings,5,6,Carolina Hurricanes,usa/nhl-2023-2024/los-angeles-kings-carolina-hurricanes-Cf6vrIP9/
11/Oct,Carolina Hurricanes,5,3,Ottawa Senators,usa/nhl-2023-2024/carolina-hurricanes-ottawa-senators-M7AgcNsr/
06/Oct,Carolina Hurricanes,4,1,Nashville Predators,usa/nhl-2023-2024/carolina-hurricanes-nashville-predators-h6uxA0TS/
05/Oct,Nashville Predators,5,1,Carolina Hurricanes,usa/nhl-2023-2024/nashville-predators-carolina-hurricanes-bqtYAtEM/
29/Sep,Tampa Bay Lightning,4,0,Carolina Hurricanes,usa/nhl-2023-2024/tampa-bay-lightning-carolina-hurricanes-8jV5LWRs/
29/Sep,Florida Panthers,4,2,Carolina Hurricanes,usa/nhl-2023-2024/florida-panthers-carolina-hurricanes-MDsW6fFR/
27/Sep,Carolina Hurricanes,4,1,Florida Panthers,usa/nhl-2023-2024/carolina-hurricanes-florida-panthers-6sqvQCJQ/
26/Sep,Carolina Hurricanes,5,2,Tampa Bay Lightning,usa/nhl-2023-2024/carolina-hurricanes-tampa-bay-lightning-x8vzRh4K/
24/May,Florida Panthers,4,3,Carolina Hurricanes,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-WI9aeDDg/
22/May,Florida Panthers,1,0,Carolina Hurricanes,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-xdAedgbm/
20/May,Carolina Hurricanes,1,2,Florida Panthers,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-b5BicZrs/
18/May,Carolina Hurricanes,2,3,Florida Panthers,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-CM6xGVyf/
28/Apr,New York Islanders,1,2,Carolina Hurricanes,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-U97zYgQH/
25/Apr,Carolina Hurricanes,2,3,New York Islanders,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-4jC242Pk/
23/Apr,New York Islanders,2,5,Carolina Hurricanes,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-6iMudMWk/
21/Apr,New York Islanders,5,1,Carolina Hurricanes,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-lGRzc2Hq/
19/Apr,Carolina Hurricanes,4,3,New York Islanders,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-2ymAJ2kl/
17/Apr,Carolina Hurricanes,2,1,New York Islanders,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-KnlxkRJp/
13/Apr,Florida Panthers,4,6,Carolina Hurricanes,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-h69iSddH/
11/Apr,Carolina Hurricanes,4,1,Detroit Red Wings,usa/nhl-2022-2023/carolina-hurricanes-detroit-red-wings-hjLTCHdU/
10/Apr,Ottawa Senators,3,2,Carolina Hurricanes,usa/nhl-2022-2023/ottawa-senators-carolina-hurricanes-l6Who0vT/
08/Apr,Buffalo Sabres,4,3,Carolina Hurricanes,usa/nhl-2022-2023/buffalo-sabres-carolina-hurricanes-IkMnCp6J/
06/Apr,Nashville Predators,3,0,Carolina Hurricanes,usa/nhl-2022-2023/nashville-predators-carolina-hurricanes-t8mug5as/
04/Apr,Carolina Hurricanes,3,2,Ottawa Senators,usa/nhl-2022-2023/carolina-hurricanes-ottawa-senators-zsVrKNuU/
02/Apr,Carolina Hurricanes,2,1,New York Islanders,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-ruhph4cj/
30/Mar,Detroit Red Wings,3,2,Carolina Hurricanes,usa/nhl-2022-2023/detroit-red-wings-carolina-hurricanes-nVi7jiMo/
28/Mar,Carolina Hurricanes,0,4,Tampa Bay Lightning,usa/nhl-2022-2023/carolina-hurricanes-tampa-bay-lightning-0b1XwExt/
25/Mar,Carolina Hurricanes,5,3,Toronto Maple Leafs,usa/nhl-2022-2023/carolina-hurricanes-toronto-maple-leafs-vgKnfzM7/
23/Mar,Carolina Hurricanes,1,2,New York Rangers,usa/nhl-2022-2023/carolina-hurricanes-new-york-rangers-hG4l92Xl/
21/Mar,New York Rangers,2,3,Carolina Hurricanes,usa/nhl-2022-2023/new-york-rangers-carolina-hurricanes-jmrJgNX1/
17/Mar,Toronto Maple Leafs,5,2,Carolina Hurricanes,usa/nhl-2022-2023/toronto-maple-leafs-carolina-hurricanes-n9OmZ491/
14/Mar,Carolina Hurricanes,5,3,Winnipeg Jets,usa/nhl-2022-2023/carolina-hurricanes-winnipeg-jets-xddbOmeq/
05/Mar,Carolina Hurricanes,6,0,Tampa Bay Lightning,usa/nhl-2022-2023/carolina-hurricanes-tampa-bay-lightning-t0qqb8l7/
24/Feb,Carolina Hurricanes,4,0,Ottawa Senators,usa/nhl-2022-2023/carolina-hurricanes-ottawa-senators-SCg855EN/
11/Feb,Carolina Hurricanes,2,6,New York Rangers,usa/nhl-2022-2023/carolina-hurricanes-new-york-rangers-Y3wpvYvo/
01/Feb,Buffalo Sabres,1,5,Carolina Hurricanes,usa/nhl-2022-2023/buffalo-sabres-carolina-hurricanes-GQ1eXPR0/
31/Jan,Carolina Hurricanes,5,4,Los Angeles Kings,usa/nhl-2022-2023/carolina-hurricanes-los-angeles-kings-Kb8nZocl/
27/Jan,Carolina Hurricanes,5,4,San Jose Sharks,usa/nhl-2022-2023/carolina-hurricanes-san-jose-sharks-WCpwNVfI/
25/Jan,Dallas Stars,2,3,Carolina Hurricanes,usa/nhl-2022-2023/dallas-stars-carolina-hurricanes-jgDoXFIP/
21/Jan,New York Islanders,2,5,Carolina Hurricanes,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-Q9YONjOE/
19/Jan,Carolina Hurricanes,5,2,Minnesota Wild,usa/nhl-2022-2023/carolina-hurricanes-minnesota-wild-n3Vd1xBp/
14/Jan,Carolina Hurricanes,2,1,Pittsburgh Penguins,usa/nhl-2022-2023/carolina-hurricanes-pittsburgh-penguins-jwsdppzg/
05/Jan,Carolina Hurricanes,3,5,Nashville Predators,usa/nhl-2022-2023/carolina-hurricanes-nashville-predators-lbjV4HGq/
03/Jan,New York Rangers,5,3,Carolina Hurricanes,usa/nhl-2022-2023/new-york-rangers-carolina-hurricanes-Aq9vF1vi/
30/Dec,Carolina Hurricanes,4,0,Florida Panthers,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-rBARFM7m/
22/Dec,Pittsburgh Penguins,3,4,Carolina Hurricanes,usa/nhl-2022-2023/pittsburgh-penguins-carolina-hurricanes-zytlDG5A/
18/Dec,Carolina Hurricanes,3,2,Pittsburgh Penguins,usa/nhl-2022-2023/carolina-hurricanes-pittsburgh-penguins-MBvvnv7B/
17/Dec,Carolina Hurricanes,5,4,Dallas Stars,usa/nhl-2022-2023/carolina-hurricanes-dallas-stars-rouAaxKD/
15/Dec,Carolina Hurricanes,3,2,Seattle Kraken,usa/nhl-2022-2023/carolina-hurricanes-seattle-kraken-dUGSnaz8/
13/Dec,Detroit Red Wings,0,1,Carolina Hurricanes,usa/nhl-2022-2023/detroit-red-wings-carolina-hurricanes-pULnd3DL/
10/Dec,New York Islanders,0,3,Carolina Hurricanes,usa/nhl-2022-2023/new-york-islanders-carolina-hurricanes-Aw2BNr7d/
03/Dec,Los Angeles Kings,2,4,Carolina Hurricanes,usa/nhl-2022-2023/los-angeles-kings-carolina-hurricanes-63lVQKHJ/
29/Nov,Pittsburgh Penguins,2,3,Carolina Hurricanes,usa/nhl-2022-2023/pittsburgh-penguins-carolina-hurricanes-rmd614l8/
21/Nov,Winnipeg Jets,4,3,Carolina Hurricanes,usa/nhl-2022-2023/winnipeg-jets-carolina-hurricanes-6wa5JiSq/
19/Nov,Minnesota Wild,2,1,Carolina Hurricanes,usa/nhl-2022-2023/minnesota-wild-carolina-hurricanes-f9lNL7JI/
10/Nov,Carolina Hurricanes,7,2,Edmonton Oilers,usa/nhl-2022-2023/carolina-hurricanes-edmonton-oilers-GIm5JNi3/
09/Nov,Florida Panthers,3,0,Carolina Hurricanes,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-fHOQVHNq/
06/Nov,Carolina Hurricanes,1,3,Toronto Maple Leafs,usa/nhl-2022-2023/carolina-hurricanes-toronto-maple-leafs-4pqS7Qhi/
04/Nov,Carolina Hurricanes,5,3,Buffalo Sabres,usa/nhl-2022-2023/carolina-hurricanes-buffalo-sabres-6XReSrHi/
03/Nov,Tampa Bay Lightning,3,4,Carolina Hurricanes,usa/nhl-2022-2023/tampa-bay-lightning-carolina-hurricanes-tWiNDq2b/
28/Oct,Carolina Hurricanes,2,6,New York Islanders,usa/nhl-2022-2023/carolina-hurricanes-new-york-islanders-birt1o1e/
20/Oct,Edmonton Oilers,6,4,Carolina Hurricanes,usa/nhl-2022-2023/edmonton-oilers-carolina-hurricanes-tnGlyY0F/
17/Oct,Seattle Kraken,1,5,Carolina Hurricanes,usa/nhl-2022-2023/seattle-kraken-carolina-hurricanes-IZZMV25g/
14/Oct,San Jose Sharks,1,2,Carolina Hurricanes,usa/nhl-2022-2023/san-jose-sharks-carolina-hurricanes-hfk9Q7TD/
04/Oct,Buffalo Sabres,4,2,Carolina Hurricanes,usa/nhl-2022-2023/buffalo-sabres-carolina-hurricanes-EF2t4Da5/
01/Oct,Carolina Hurricanes,4,3,Florida Panthers,usa/nhl-2022-2023/carolina-hurricanes-florida-panthers-l8uehG0g/
29/Sep,Florida Panthers,2,5,Carolina Hurricanes,usa/nhl-2022-2023/florida-panthers-carolina-hurricanes-YLbkoagQ/
27/Sep,Carolina Hurricanes,5,1,Tampa Bay Lightning,usa/nhl-2022-2023/carolina-hurricanes-tampa-bay-lightning-hrHESVL1/
30/May,Carolina Hurricanes,2,6,New York Rangers,usa/nhl-2021-2022/carolina-hurricanes-new-york-rangers-OvBvEXON/
28/May,New York Rangers,5,2,Carolina Hurricanes,usa/nhl-2021-2022/new-york-rangers-carolina-hurricanes-hvPBAJdF/
26/May,Carolina Hurricanes,3,1,New York Rangers,usa/nhl-2021-2022/carolina-hurricanes-new-york-rangers-WU13Oawd/
24/May,New York Rangers,4,1,Carolina Hurricanes,usa/nhl-2021-2022/new-york-rangers-carolina-hurricanes-jcatCHxG/
22/May,New York Rangers,3,1,Carolina Hurricanes,usa/nhl-2021-2022/new-york-rangers-carolina-hurricanes-8Y9yDcN9/
20/May,Carolina Hurricanes,2,0,New York Rangers,usa/nhl-2021-2022/carolina-hurricanes-new-york-rangers-UsBXDw83/
18/May,Carolina Hurricanes,2,1,New York Rangers,usa/nhl-2021-2022/carolina-hurricanes-new-york-rangers-086TEJhc/
26/Apr,New York Rangers,3,4,Carolina Hurricanes,usa/nhl-2021-2022/new-york-rangers-carolina-hurricanes-voOy88OS/
24/Apr,New York Islanders,2,5,Carolina Hurricanes,usa/nhl-2021-2022/new-york-islanders-carolina-hurricanes-IHffeVvN/
21/Apr,Carolina Hurricanes,4,2,Winnipeg Jets,usa/nhl-2021-2022/carolina-hurricanes-winnipeg-jets-OUT3SZ5C/
14/Apr,Carolina Hurricanes,0,3,Detroit Red Wings,usa/nhl-2021-2022/carolina-hurricanes-detroit-red-wings-nJ1mGdc6/
12/Apr,New York Rangers,2,4,Carolina Hurricanes,usa/nhl-2021-2022/new-york-rangers-carolina-hurricanes-UDimT0Ll/
08/Apr,Carolina Hurricanes,1,2,New York Islanders,usa/nhl-2021-2022/carolina-hurricanes-new-york-islanders-bep87paS/
07/Apr,Carolina Hurricanes,5,3,Buffalo Sabres,usa/nhl-2021-2022/carolina-hurricanes-buffalo-sabres-IukmC8pc/
05/Apr,Buffalo Sabres,4,2,Carolina Hurricanes,usa/nhl-2021-2022/buffalo-sabres-carolina-hurricanes-8Uw9Byfn/
