Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
29/07/2020,PIT,MIL,0,3,MLB_2020
28/07/2020,PIT,MIL,8,6,MLB_2020
27/07/2020,PIT,MIL,5,6,MLB_2020
26/07/2020,STL,PIT,1,5,MLB_2020
25/07/2020,STL,PIT,9,1,MLB_2020
24/07/2020,STL,PIT,5,4,MLB_2020
29/09/2019,PIT,CIN,1,3,MLB_2019
28/09/2019,PIT,CIN,2,4,MLB_2019
27/09/2019,PIT,CIN,6,5,MLB_2019
26/09/2019,PIT,CHC,9,5,MLB_2019
25/09/2019,PIT,CHC,4,2,MLB_2019
24/09/2019,PIT,CHC,9,2,MLB_2019
22/09/2019,MIL,PIT,4,3,MLB_2019
21/09/2019,MIL,PIT,10,1,MLB_2019
20/09/2019,MIL,PIT,10,1,MLB_2019
19/09/2019,PIT,SEA,5,6,MLB_2019
18/09/2019,PIT,SEA,1,4,MLB_2019
17/09/2019,PIT,SEA,0,6,MLB_2019
15/09/2019,CHC,PIT,16,6,MLB_2019
14/09/2019,CHC,PIT,14,1,MLB_2019
13/09/2019,CHC,PIT,17,8,MLB_2019
12/09/2019,SF,PIT,2,4,MLB_2019
11/09/2019,SF,PIT,3,6,MLB_2019
10/09/2019,SF,PIT,5,4,MLB_2019
09/09/2019,SF,PIT,4,6,MLB_2019
08/09/2019,PIT,STL,0,2,MLB_2019
07/09/2019,PIT,STL,1,10,MLB_2019
06/09/2019,PIT,STL,9,4,MLB_2019
05/09/2019,PIT,MIA,7,10,MLB_2019
04/09/2019,PIT,MIA,6,5,MLB_2019
03/09/2019,PIT,MIA,4,5,MLB_2019
01/09/2019,COL,PIT,2,6,MLB_2019
31/08/2019,COL,PIT,4,11,MLB_2019
30/08/2019,COL,PIT,4,9,MLB_2019
29/08/2019,COL,PIT,8,11,MLB_2019
28/08/2019,PHI,PIT,12,3,MLB_2019
27/08/2019,PHI,PIT,4,5,MLB_2019
26/08/2019,PHI,PIT,6,5,MLB_2019
25/08/2019,PIT,CIN,9,8,MLB_2019
24/08/2019,PIT,CIN,14,0,MLB_2019
23/08/2019,PIT,CIN,3,2,MLB_2019
22/08/2019,PIT,WSH,1,7,MLB_2019
21/08/2019,PIT,WSH,1,11,MLB_2019
20/08/2019,PIT,WSH,4,1,MLB_2019
19/08/2019,PIT,WSH,0,13,MLB_2019
18/08/2019,PIT,CHC,1,7,MLB_2019
17/08/2019,PIT,CHC,0,2,MLB_2019
16/08/2019,PIT,CHC,3,2,MLB_2019
14/08/2019,LAA,PIT,7,4,MLB_2019
13/08/2019,LAA,PIT,7,10,MLB_2019
12/08/2019,LAA,PIT,2,10,MLB_2019
11/08/2019,STL,PIT,11,9,MLB_2019
10/08/2019,STL,PIT,3,1,MLB_2019
09/08/2019,STL,PIT,6,2,MLB_2019
07/08/2019,PIT,MIL,3,8,MLB_2019
06/08/2019,PIT,MIL,3,4,MLB_2019
05/08/2019,PIT,MIL,7,9,MLB_2019
04/08/2019,PIT,NYM,2,13,MLB_2019
03/08/2019,PIT,NYM,5,7,MLB_2019
02/08/2019,PIT,NYM,8,4,MLB_2019
31/07/2019,CIN,PIT,4,1,MLB_2019
30/07/2019,CIN,PIT,4,11,MLB_2019
29/07/2019,CIN,PIT,11,6,MLB_2019
28/07/2019,NYM,PIT,8,7,MLB_2019
27/07/2019,NYM,PIT,3,0,MLB_2019
26/07/2019,NYM,PIT,6,3,MLB_2019
25/07/2019,PIT,STL,3,6,MLB_2019
24/07/2019,PIT,STL,8,14,MLB_2019
23/07/2019,PIT,STL,3,4,MLB_2019
22/07/2019,PIT,STL,5,6,MLB_2019
21/07/2019,PIT,PHI,1,2,MLB_2019
20/07/2019,PIT,PHI,5,1,MLB_2019
19/07/2019,PIT,PHI,1,6,MLB_2019
17/07/2019,STL,PIT,6,5,MLB_2019
16/07/2019,STL,PIT,1,3,MLB_2019
15/07/2019,STL,PIT,7,0,MLB_2019
14/07/2019,CHC,PIT,8,3,MLB_2019
13/07/2019,CHC,PIT,10,4,MLB_2019
12/07/2019,CHC,PIT,4,3,MLB_2019
07/07/2019,PIT,MIL,6,5,MLB_2019
06/07/2019,PIT,MIL,12,2,MLB_2019
05/07/2019,PIT,MIL,6,7,MLB_2019
04/07/2019,PIT,CHC,3,11,MLB_2019
03/07/2019,PIT,CHC,6,5,MLB_2019
02/07/2019,PIT,CHC,5,1,MLB_2019
01/07/2019,PIT,CHC,18,5,MLB_2019
30/06/2019,MIL,PIT,2,1,MLB_2019
29/06/2019,MIL,PIT,3,1,MLB_2019
28/06/2019,MIL,PIT,2,3,MLB_2019
27/06/2019,HOU,PIT,0,10,MLB_2019
26/06/2019,HOU,PIT,2,14,MLB_2019
25/06/2019,HOU,PIT,5,1,MLB_2019
23/06/2019,PIT,SD,11,10,MLB_2019
22/06/2019,PIT,SD,6,3,MLB_2019
21/06/2019,PIT,SD,2,1,MLB_2019
19/06/2019,PIT,DET,8,7,MLB_2019
18/06/2019,PIT,DET,4,5,MLB_2019
16/06/2019,MIA,PIT,4,5,MLB_2019
15/06/2019,MIA,PIT,4,3,MLB_2019
14/06/2019,MIA,PIT,0,11,MLB_2019
13/06/2019,ATL,PIT,6,5,MLB_2019
12/06/2019,ATL,PIT,8,7,MLB_2019
11/06/2019,ATL,PIT,7,5,MLB_2019
10/06/2019,ATL,PIT,13,7,MLB_2019
09/06/2019,MIL,PIT,5,2,MLB_2019
08/06/2019,MIL,PIT,5,3,MLB_2019
07/06/2019,MIL,PIT,10,4,MLB_2019
06/06/2019,PIT,ATL,6,1,MLB_2019
05/06/2019,PIT,ATL,7,4,MLB_2019
04/06/2019,PIT,ATL,5,12,MLB_2019
02/06/2019,PIT,MIL,2,4,MLB_2019
01/06/2019,PIT,MIL,10,12,MLB_2019
31/05/2019,PIT,MIL,9,4,MLB_2019
30/05/2019,PIT,MIL,5,11,MLB_2019
29/05/2019,CIN,PIT,2,7,MLB_2019
28/05/2019,CIN,PIT,11,6,MLB_2019
27/05/2019,CIN,PIT,8,1,MLB_2019
27/05/2019,CIN,PIT,5,8,MLB_2019
26/05/2019,PIT,LAD,7,11,MLB_2019
25/05/2019,PIT,LAD,2,7,MLB_2019
24/05/2019,PIT,LAD,2,10,MLB_2019
23/05/2019,PIT,COL,14,6,MLB_2019
22/05/2019,PIT,COL,3,9,MLB_2019
21/05/2019,PIT,COL,0,5,MLB_2019
19/05/2019,SD,PIT,4,6,MLB_2019
18/05/2019,SD,PIT,2,7,MLB_2019
17/05/2019,SD,PIT,3,5,MLB_2019
16/05/2019,SD,PIT,4,3,MLB_2019
15/05/2019,ARI,PIT,11,1,MLB_2019
14/05/2019,ARI,PIT,2,6,MLB_2019
13/05/2019,ARI,PIT,9,3,MLB_2019
12/05/2019,STL,PIT,6,10,MLB_2019
11/05/2019,STL,PIT,1,2,MLB_2019
10/05/2019,STL,PIT,1,2,MLB_2019
09/05/2019,STL,PIT,17,4,MLB_2019
08/05/2019,PIT,TEX,6,9,MLB_2019
07/05/2019,PIT,TEX,5,4,MLB_2019
05/05/2019,PIT,OAK,5,3,MLB_2019
04/05/2019,PIT,OAK,6,4,MLB_2019
03/05/2019,PIT,OAK,1,14,MLB_2019
01/05/2019,TEX,PIT,5,7,MLB_2019
30/04/2019,TEX,PIT,4,6,MLB_2019
28/04/2019,LAD,PIT,7,6,MLB_2019
27/04/2019,LAD,PIT,3,1,MLB_2019
26/04/2019,LAD,PIT,6,2,MLB_2019
25/04/2019,PIT,ARI,0,5,MLB_2019
24/04/2019,PIT,ARI,2,11,MLB_2019
23/04/2019,PIT,ARI,1,2,MLB_2019
22/04/2019,PIT,ARI,4,12,MLB_2019
21/04/2019,PIT,SF,2,3,MLB_2019
20/04/2019,PIT,SF,3,1,MLB_2019
19/04/2019,PIT,SF,4,1,MLB_2019
17/04/2019,DET,PIT,2,3,MLB_2019
16/04/2019,DET,PIT,3,5,MLB_2019
14/04/2019,WSH,PIT,3,4,MLB_2019
13/04/2019,WSH,PIT,3,2,MLB_2019
12/04/2019,WSH,PIT,3,6,MLB_2019
11/04/2019,CHC,PIT,2,0,MLB_2019
10/04/2019,CHC,PIT,2,5,MLB_2019
08/04/2019,CHC,PIT,10,0,MLB_2019
07/04/2019,PIT,CIN,7,5,MLB_2019
06/04/2019,PIT,CIN,6,5,MLB_2019
05/04/2019,PIT,CIN,2,0,MLB_2019
04/04/2019,PIT,CIN,2,0,MLB_2019
03/04/2019,PIT,STL,4,5,MLB_2019
01/04/2019,PIT,STL,5,6,MLB_2019
31/03/2019,CIN,PIT,0,5,MLB_2019
28/03/2019,CIN,PIT,5,3,MLB_2019
30/09/2018,CIN,PIT,5,6,MLB_2018
29/09/2018,CIN,PIT,3,0,MLB_2018
28/09/2018,CIN,PIT,4,8,MLB_2018
27/09/2018,CHC,PIT,3,0,MLB_2018
26/09/2018,CHC,PIT,7,6,MLB_2018
25/09/2018,CHC,PIT,0,6,MLB_2018
24/09/2018,CHC,PIT,1,5,MLB_2018
23/09/2018,PIT,MIL,6,13,MLB_2018
22/09/2018,PIT,MIL,3,0,MLB_2018
21/09/2018,PIT,MIL,3,8,MLB_2018
19/09/2018,PIT,KC,2,1,MLB_2018
18/09/2018,PIT,KC,2,1,MLB_2018
17/09/2018,PIT,KC,7,6,MLB_2018
16/09/2018,MIL,PIT,2,3,MLB_2018
15/09/2018,MIL,PIT,1,3,MLB_2018
14/09/2018,MIL,PIT,7,4,MLB_2018
12/09/2018,STL,PIT,3,4,MLB_2018
11/09/2018,STL,PIT,11,5,MLB_2018
10/09/2018,STL,PIT,8,7,MLB_2018
08/09/2018,PIT,MIA,5,1,MLB_2018
07/09/2018,PIT,MIA,5,3,MLB_2018
05/09/2018,PIT,CIN,3,2,MLB_2018
04/09/2018,PIT,CIN,7,3,MLB_2018
03/09/2018,PIT,CIN,5,1,MLB_2018
02/09/2018,ATL,PIT,5,1,MLB_2018
01/09/2018,ATL,PIT,5,3,MLB_2018
31/08/2018,ATL,PIT,2,3,MLB_2018
30/08/2018,STL,PIT,5,0,MLB_2018
29/08/2018,STL,PIT,0,2,MLB_2018
28/08/2018,STL,PIT,5,2,MLB_2018
26/08/2018,MIL,PIT,7,4,MLB_2018
25/08/2018,MIL,PIT,1,9,MLB_2018
24/08/2018,MIL,PIT,7,6,MLB_2018
22/08/2018,PIT,ATL,1,2,MLB_2018
21/08/2018,PIT,ATL,1,6,MLB_2018
20/08/2018,PIT,ATL,0,1,MLB_2018
19/08/2018,PIT,CHC,2,1,MLB_2018
18/08/2018,PIT,CHC,3,1,MLB_2018
17/08/2018,PIT,CHC,0,1,MLB_2018
16/08/2018,PIT,CHC,0,1,MLB_2018
15/08/2018,MIN,PIT,6,4,MLB_2018
14/08/2018,MIN,PIT,5,2,MLB_2018
12/08/2018,SF,PIT,4,3,MLB_2018
11/08/2018,SF,PIT,0,4,MLB_2018
10/08/2018,SF,PIT,13,10,MLB_2018
09/08/2018,SF,PIT,5,10,MLB_2018
08/08/2018,COL,PIT,3,4,MLB_2018
07/08/2018,COL,PIT,2,10,MLB_2018
06/08/2018,COL,PIT,2,0,MLB_2018
05/08/2018,PIT,STL,1,2,MLB_2018
04/08/2018,PIT,STL,4,8,MLB_2018
03/08/2018,PIT,STL,7,6,MLB_2018
01/08/2018,PIT,CHC,2,9,MLB_2018
31/07/2018,PIT,CHC,5,4,MLB_2018
29/07/2018,PIT,NYM,0,1,MLB_2018
28/07/2018,PIT,NYM,5,0,MLB_2018
27/07/2018,PIT,NYM,5,4,MLB_2018
26/07/2018,PIT,NYM,6,12,MLB_2018
25/07/2018,CLE,PIT,4,0,MLB_2018
24/07/2018,CLE,PIT,4,9,MLB_2018
23/07/2018,CLE,PIT,0,7,MLB_2018
22/07/2018,CIN,PIT,2,9,MLB_2018
21/07/2018,CIN,PIT,2,6,MLB_2018
20/07/2018,CIN,PIT,1,12,MLB_2018
15/07/2018,PIT,MIL,7,6,MLB_2018
14/07/2018,PIT,MIL,6,2,MLB_2018
14/07/2018,PIT,MIL,2,1,MLB_2018
13/07/2018,PIT,MIL,7,3,MLB_2018
12/07/2018,PIT,MIL,6,3,MLB_2018
11/07/2018,PIT,WSH,2,0,MLB_2018
10/07/2018,PIT,WSH,1,5,MLB_2018
09/07/2018,PIT,WSH,6,3,MLB_2018
08/07/2018,PIT,PHI,4,1,MLB_2018
07/07/2018,PIT,PHI,2,3,MLB_2018
06/07/2018,PIT,PHI,5,17,MLB_2018
04/07/2018,LAD,PIT,6,4,MLB_2018
03/07/2018,LAD,PIT,8,3,MLB_2018
02/07/2018,LAD,PIT,17,1,MLB_2018
01/07/2018,SD,PIT,5,7,MLB_2018
30/06/2018,SD,PIT,4,3,MLB_2018
29/06/2018,SD,PIT,3,6,MLB_2018
27/06/2018,NYM,PIT,3,5,MLB_2018
26/06/2018,NYM,PIT,4,3,MLB_2018
25/06/2018,NYM,PIT,4,6,MLB_2018
24/06/2018,PIT,ARI,0,3,MLB_2018
23/06/2018,PIT,ARI,2,7,MLB_2018
22/06/2018,PIT,ARI,1,2,MLB_2018
21/06/2018,PIT,ARI,3,9,MLB_2018
19/06/2018,PIT,MIL,2,3,MLB_2018
18/06/2018,PIT,MIL,1,0,MLB_2018
17/06/2018,PIT,CIN,6,8,MLB_2018
16/06/2018,PIT,CIN,6,2,MLB_2018
15/06/2018,PIT,CIN,3,2,MLB_2018
13/06/2018,ARI,PIT,4,5,MLB_2018
12/06/2018,ARI,PIT,13,8,MLB_2018
11/06/2018,ARI,PIT,9,5,MLB_2018
10/06/2018,CHC,PIT,1,7,MLB_2018
09/06/2018,CHC,PIT,2,0,MLB_2018
08/06/2018,CHC,PIT,3,1,MLB_2018
07/06/2018,PIT,LAD,7,8,MLB_2018
06/06/2018,PIT,LAD,11,9,MLB_2018
05/06/2018,PIT,LAD,0,5,MLB_2018
03/06/2018,STL,PIT,5,0,MLB_2018
02/06/2018,STL,PIT,3,2,MLB_2018
01/06/2018,STL,PIT,0,4,MLB_2018
31/05/2018,STL,PIT,10,8,MLB_2018
30/05/2018,PIT,CHC,2,1,MLB_2018
29/05/2018,PIT,CHC,6,8,MLB_2018
28/05/2018,PIT,CHC,0,7,MLB_2018
27/05/2018,PIT,STL,4,6,MLB_2018
26/05/2018,PIT,STL,1,4,MLB_2018
25/05/2018,PIT,STL,8,1,MLB_2018
24/05/2018,CIN,PIT,5,4,MLB_2018
23/05/2018,CIN,PIT,4,5,MLB_2018
22/05/2018,CIN,PIT,7,2,MLB_2018
20/05/2018,PIT,SD,5,8,MLB_2018
19/05/2018,PIT,SD,2,6,MLB_2018
18/05/2018,PIT,SD,2,3,MLB_2018
17/05/2018,PIT,SD,5,4,MLB_2018
16/05/2018,PIT,CHW,3,2,MLB_2018
15/05/2018,PIT,CHW,7,0,MLB_2018
13/05/2018,PIT,SF,0,5,MLB_2018
12/05/2018,PIT,SF,6,5,MLB_2018
11/05/2018,PIT,SF,11,2,MLB_2018
09/05/2018,CHW,PIT,5,6,MLB_2018
08/05/2018,CHW,PIT,6,10,MLB_2018
06/05/2018,MIL,PIT,0,9,MLB_2018
05/05/2018,MIL,PIT,5,3,MLB_2018
04/05/2018,MIL,PIT,4,6,MLB_2018
03/05/2018,WSH,PIT,3,1,MLB_2018
02/05/2018,WSH,PIT,9,3,MLB_2018
01/05/2018,WSH,PIT,12,4,MLB_2018
30/04/2018,WSH,PIT,3,2,MLB_2018
29/04/2018,PIT,STL,5,0,MLB_2018
28/04/2018,PIT,STL,6,2,MLB_2018
27/04/2018,PIT,STL,6,5,MLB_2018
26/04/2018,PIT,DET,1,0,MLB_2018
25/04/2018,PIT,DET,8,3,MLB_2018
25/04/2018,PIT,DET,10,13,MLB_2018
22/04/2018,PHI,PIT,3,2,MLB_2018
21/04/2018,PHI,PIT,6,2,MLB_2018
20/04/2018,PHI,PIT,2,1,MLB_2018
19/04/2018,PHI,PIT,7,0,MLB_2018
18/04/2018,PIT,COL,10,2,MLB_2018
17/04/2018,PIT,COL,0,2,MLB_2018
16/04/2018,PIT,COL,2,6,MLB_2018
15/04/2018,MIA,PIT,3,7,MLB_2018
14/04/2018,MIA,PIT,0,1,MLB_2018
13/04/2018,MIA,PIT,7,2,MLB_2018
12/04/2018,CHC,PIT,1,6,MLB_2018
11/04/2018,CHC,PIT,13,5,MLB_2018
10/04/2018,CHC,PIT,5,8,MLB_2018
08/04/2018,PIT,CIN,5,0,MLB_2018
07/04/2018,PIT,CIN,4,7,MLB_2018
06/04/2018,PIT,CIN,14,3,MLB_2018
05/04/2018,PIT,CIN,5,2,MLB_2018
04/04/2018,PIT,MIN,3,7,MLB_2018
02/04/2018,PIT,MIN,5,4,MLB_2018
01/04/2018,DET,PIT,6,8,MLB_2018
01/04/2018,DET,PIT,0,1,MLB_2018
30/03/2018,DET,PIT,10,13,MLB_2018
01/10/2017,WSH,PIT,8,11,MLB_2017
30/09/2017,WSH,PIT,1,4,MLB_2017
29/09/2017,WSH,PIT,6,1,MLB_2017
28/09/2017,WSH,PIT,5,4,MLB_2017
27/09/2017,PIT,BAL,5,3,MLB_2017
26/09/2017,PIT,BAL,10,1,MLB_2017
24/09/2017,PIT,STL,4,1,MLB_2017
23/09/2017,PIT,STL,11,6,MLB_2017
22/09/2017,PIT,STL,3,4,MLB_2017
20/09/2017,PIT,MIL,6,4,MLB_2017
19/09/2017,PIT,MIL,0,1,MLB_2017
18/09/2017,PIT,MIL,0,3,MLB_2017
17/09/2017,CIN,PIT,5,2,MLB_2017
16/09/2017,CIN,PIT,2,1,MLB_2017
15/09/2017,CIN,PIT,4,2,MLB_2017
13/09/2017,MIL,PIT,8,2,MLB_2017
12/09/2017,MIL,PIT,5,2,MLB_2017
11/09/2017,MIL,PIT,0,7,MLB_2017
10/09/2017,STL,PIT,7,0,MLB_2017
09/09/2017,STL,PIT,4,3,MLB_2017
08/09/2017,STL,PIT,4,1,MLB_2017
07/09/2017,PIT,CHC,2,8,MLB_2017
06/09/2017,PIT,CHC,0,1,MLB_2017
05/09/2017,PIT,CHC,4,3,MLB_2017
04/09/2017,PIT,CHC,12,0,MLB_2017
03/09/2017,PIT,CIN,3,1,MLB_2017
02/09/2017,PIT,CIN,5,0,MLB_2017
01/09/2017,PIT,CIN,3,7,MLB_2017
30/08/2017,CHC,PIT,17,3,MLB_2017
29/08/2017,CHC,PIT,4,1,MLB_2017
28/08/2017,CHC,PIT,6,1,MLB_2017
27/08/2017,CIN,PIT,2,5,MLB_2017
26/08/2017,CIN,PIT,0,1,MLB_2017
25/08/2017,CIN,PIT,9,5,MLB_2017
24/08/2017,PIT,LAD,2,5,MLB_2017
23/08/2017,PIT,LAD,1,0,MLB_2017
22/08/2017,PIT,LAD,5,8,MLB_2017
21/08/2017,PIT,LAD,5,6,MLB_2017
20/08/2017,PIT,STL,6,3,MLB_2017
19/08/2017,PIT,STL,6,4,MLB_2017
18/08/2017,PIT,STL,10,11,MLB_2017
17/08/2017,PIT,STL,7,11,MLB_2017
16/08/2017,MIL,PIT,7,6,MLB_2017
15/08/2017,MIL,PIT,3,1,MLB_2017
13/08/2017,TOR,PIT,7,1,MLB_2017
12/08/2017,TOR,PIT,7,2,MLB_2017
11/08/2017,TOR,PIT,2,4,MLB_2017
10/08/2017,DET,PIT,5,7,MLB_2017
09/08/2017,DET,PIT,10,0,MLB_2017
08/08/2017,PIT,DET,6,3,MLB_2017
07/08/2017,PIT,DET,3,0,MLB_2017
06/08/2017,PIT,SD,5,4,MLB_2017
05/08/2017,PIT,SD,2,5,MLB_2017
04/08/2017,PIT,SD,10,6,MLB_2017
03/08/2017,PIT,CIN,6,0,MLB_2017
02/08/2017,PIT,CIN,2,5,MLB_2017
01/08/2017,PIT,CIN,1,9,MLB_2017
30/07/2017,SD,PIT,1,7,MLB_2017
29/07/2017,SD,PIT,4,2,MLB_2017
28/07/2017,SD,PIT,3,2,MLB_2017
26/07/2017,SF,PIT,2,1,MLB_2017
25/07/2017,SF,PIT,11,3,MLB_2017
24/07/2017,SF,PIT,3,10,MLB_2017
23/07/2017,COL,PIT,13,3,MLB_2017
22/07/2017,COL,PIT,7,3,MLB_2017
21/07/2017,COL,PIT,5,13,MLB_2017
20/07/2017,PIT,MIL,4,2,MLB_2017
19/07/2017,PIT,MIL,3,2,MLB_2017
18/07/2017,PIT,MIL,4,3,MLB_2017
17/07/2017,PIT,MIL,4,2,MLB_2017
16/07/2017,PIT,STL,4,3,MLB_2017
15/07/2017,PIT,STL,0,4,MLB_2017
14/07/2017,PIT,STL,5,2,MLB_2017
09/07/2017,CHC,PIT,3,14,MLB_2017
08/07/2017,CHC,PIT,2,4,MLB_2017
07/07/2017,CHC,PIT,6,1,MLB_2017
06/07/2017,PHI,PIT,3,6,MLB_2017
05/07/2017,PHI,PIT,2,5,MLB_2017
04/07/2017,PHI,PIT,0,3,MLB_2017
03/07/2017,PHI,PIT,4,0,MLB_2017
02/07/2017,PIT,SF,3,5,MLB_2017
01/07/2017,PIT,SF,1,2,MLB_2017
30/06/2017,PIT,SF,5,13,MLB_2017
29/06/2017,PIT,TB,4,0,MLB_2017
28/06/2017,PIT,TB,6,2,MLB_2017
27/06/2017,PIT,TB,2,4,MLB_2017
25/06/2017,STL,PIT,8,4,MLB_2017
24/06/2017,STL,PIT,3,7,MLB_2017
23/06/2017,STL,PIT,3,4,MLB_2017
22/06/2017,MIL,PIT,4,2,MLB_2017
21/06/2017,MIL,PIT,4,3,MLB_2017
20/06/2017,MIL,PIT,3,7,MLB_2017
19/06/2017,MIL,PIT,1,8,MLB_2017
18/06/2017,PIT,CHC,1,7,MLB_2017
17/06/2017,PIT,CHC,4,3,MLB_2017
16/06/2017,PIT,CHC,5,9,MLB_2017
14/06/2017,PIT,COL,1,5,MLB_2017
13/06/2017,PIT,COL,5,2,MLB_2017
12/06/2017,PIT,COL,7,2,MLB_2017
11/06/2017,PIT,MIA,3,1,MLB_2017
10/06/2017,PIT,MIA,7,6,MLB_2017
09/06/2017,PIT,MIA,7,12,MLB_2017
08/06/2017,PIT,MIA,1,7,MLB_2017
07/06/2017,BAL,PIT,9,6,MLB_2017
06/06/2017,BAL,PIT,6,5,MLB_2017
04/06/2017,NYM,PIT,1,11,MLB_2017
03/06/2017,NYM,PIT,4,2,MLB_2017
02/06/2017,NYM,PIT,7,12,MLB_2017
31/05/2017,PIT,ARI,5,6,MLB_2017
30/05/2017,PIT,ARI,0,3,MLB_2017
29/05/2017,PIT,ARI,4,3,MLB_2017
28/05/2017,PIT,NYM,2,7,MLB_2017
27/05/2017,PIT,NYM,5,4,MLB_2017
26/05/2017,PIT,NYM,1,8,MLB_2017
25/05/2017,ATL,PIT,4,9,MLB_2017
24/05/2017,ATL,PIT,5,12,MLB_2017
23/05/2017,ATL,PIT,6,5,MLB_2017
22/05/2017,ATL,PIT,5,2,MLB_2017
21/05/2017,PIT,PHI,1,0,MLB_2017
20/05/2017,PIT,PHI,6,3,MLB_2017
19/05/2017,PIT,PHI,2,7,MLB_2017
18/05/2017,PIT,WSH,10,4,MLB_2017
17/05/2017,PIT,WSH,6,1,MLB_2017
16/05/2017,PIT,WSH,4,8,MLB_2017
14/05/2017,ARI,PIT,4,6,MLB_2017
13/05/2017,ARI,PIT,3,4,MLB_2017
12/05/2017,ARI,PIT,11,4,MLB_2017
11/05/2017,ARI,PIT,2,1,MLB_2017
10/05/2017,LAD,PIT,5,2,MLB_2017
09/05/2017,LAD,PIT,4,3,MLB_2017
08/05/2017,LAD,PIT,12,1,MLB_2017
07/05/2017,PIT,MIL,2,6,MLB_2017
06/05/2017,PIT,MIL,2,1,MLB_2017
05/05/2017,PIT,MIL,4,0,MLB_2017
04/05/2017,CIN,PIT,4,2,MLB_2017
03/05/2017,CIN,PIT,7,2,MLB_2017
02/05/2017,CIN,PIT,3,12,MLB_2017
01/05/2017,CIN,PIT,4,3,MLB_2017
30/04/2017,MIA,PIT,10,3,MLB_2017
29/04/2017,MIA,PIT,0,4,MLB_2017
28/04/2017,MIA,PIT,2,12,MLB_2017
26/04/2017,PIT,CHC,6,5,MLB_2017
25/04/2017,PIT,CHC,0,1,MLB_2017
24/04/2017,PIT,CHC,3,14,MLB_2017
23/04/2017,PIT,NYY,2,1,MLB_2017
22/04/2017,PIT,NYY,5,11,MLB_2017
21/04/2017,PIT,NYY,6,3,MLB_2017
19/04/2017,STL,PIT,2,1,MLB_2017
18/04/2017,STL,PIT,2,1,MLB_2017
17/04/2017,STL,PIT,2,1,MLB_2017
16/04/2017,CHC,PIT,1,6,MLB_2017
15/04/2017,CHC,PIT,7,8,MLB_2017
14/04/2017,CHC,PIT,2,4,MLB_2017
13/04/2017,BOS,PIT,4,3,MLB_2017
12/04/2017,PIT,CIN,2,9,MLB_2017
11/04/2017,PIT,CIN,2,6,MLB_2017
10/04/2017,PIT,CIN,1,7,MLB_2017
09/04/2017,PIT,ATL,6,5,MLB_2017
08/04/2017,PIT,ATL,6,4,MLB_2017
07/04/2017,PIT,ATL,5,4,MLB_2017
05/04/2017,BOS,PIT,3,0,MLB_2017
03/04/2017,BOS,PIT,5,3,MLB_2017
02/10/2016,STL,PIT,10,4,MLB_2016
01/10/2016,STL,PIT,4,3,MLB_2016
30/09/2016,STL,PIT,7,0,MLB_2016
29/09/2016,PIT,CHC,1,1,MLB_2016
28/09/2016,PIT,CHC,8,4,MLB_2016
27/09/2016,PIT,CHC,4,6,MLB_2016
26/09/2016,PIT,CHC,2,12,MLB_2016
25/09/2016,PIT,WSH,7,10,MLB_2016
24/09/2016,PIT,WSH,1,6,MLB_2016
23/09/2016,PIT,WSH,6,5,MLB_2016
22/09/2016,MIL,PIT,3,1,MLB_2016
21/09/2016,MIL,PIT,1,4,MLB_2016
20/09/2016,MIL,PIT,3,6,MLB_2016
18/09/2016,CIN,PIT,7,4,MLB_2016
17/09/2016,CIN,PIT,3,7,MLB_2016
16/09/2016,CIN,PIT,7,9,MLB_2016
15/09/2016,PHI,PIT,2,15,MLB_2016
14/09/2016,PHI,PIT,6,2,MLB_2016
13/09/2016,PHI,PIT,3,5,MLB_2016
12/09/2016,PHI,PIT,6,2,MLB_2016
11/09/2016,PIT,CIN,0,8,MLB_2016
10/09/2016,PIT,CIN,7,8,MLB_2016
09/09/2016,PIT,CIN,3,4,MLB_2016
08/09/2016,PIT,CIN,4,1,MLB_2016
07/09/2016,PIT,STL,4,3,MLB_2016
06/09/2016,PIT,STL,7,9,MLB_2016
05/09/2016,PIT,STL,6,12,MLB_2016
04/09/2016,PIT,MIL,0,10,MLB_2016
03/09/2016,PIT,MIL,4,7,MLB_2016
02/09/2016,PIT,MIL,0,1,MLB_2016
31/08/2016,CHC,PIT,6,5,MLB_2016
30/08/2016,CHC,PIT,3,0,MLB_2016
29/08/2016,CHC,PIT,8,7,MLB_2016
28/08/2016,MIL,PIT,1,3,MLB_2016
27/08/2016,MIL,PIT,6,9,MLB_2016
26/08/2016,MIL,PIT,3,5,MLB_2016
25/08/2016,MIL,PIT,2,3,MLB_2016
24/08/2016,PIT,HOU,4,5,MLB_2016
23/08/2016,PIT,HOU,7,1,MLB_2016
22/08/2016,PIT,HOU,1,3,MLB_2016
21/08/2016,PIT,MIA,2,3,MLB_2016
20/08/2016,PIT,MIA,1,3,MLB_2016
19/08/2016,PIT,MIA,5,6,MLB_2016
17/08/2016,SF,PIT,5,6,MLB_2016
16/08/2016,SF,PIT,3,4,MLB_2016
15/08/2016,SF,PIT,5,8,MLB_2016
14/08/2016,LAD,PIT,3,11,MLB_2016
13/08/2016,LAD,PIT,8,4,MLB_2016
12/08/2016,LAD,PIT,1,5,MLB_2016
11/08/2016,PIT,SD,4,0,MLB_2016
10/08/2016,PIT,SD,0,4,MLB_2016
09/08/2016,PIT,SD,6,4,MLB_2016
