Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,home_rating,away_rating
12/04/2021,GS,DEN,116,107,NBA_2021,0.026181202505561607,0.05296640701466081
10/04/2021,GS,HOU,125,109,NBA_2021,0.025601033428161953,0.009349954897596447
09/04/2021,GS,WSH,107,110,NBA_2021,0.026975888978422922,0.015527515619094623
06/04/2021,GS,MIL,122,121,NBA_2021,0.025562950841354994,0.05306393861125503
04/04/2021,ATL,GS,117,111,NBA_2021,0.0292916454956346,0.02633307711486943
02/04/2021,TOR,GS,130,77,NBA_2021,0.01557885666304842,0.02808740227936763
01/04/2021,MIA,GS,116,109,NBA_2021,0.027694512098649877,0.029397354788941312
29/03/2021,GS,CHI,116,102,NBA_2021,0.028492743009286572,0.020204983621183174
26/03/2021,GS,ATL,108,124,NBA_2021,0.029853891683685005,0.027998489880750637
25/03/2021,SAC,GS,141,119,NBA_2021,0.021973076849249866,0.03157117940505098
23/03/2021,GS,PHI,98,108,NBA_2021,0.03268457034272212,0.06419661833798178
20/03/2021,MEM,GS,111,103,NBA_2021,0.02677568053485086,0.035100240428451064
19/03/2021,MEM,GS,103,116,NBA_2021,0.028318636993095357,0.0332510964320673
17/03/2021,HOU,GS,94,108,NBA_2021,0.010903597948723405,0.03193623656526844
15/03/2021,GS,LAL,97,128,NBA_2021,0.03338517358081081,0.054727851714481024
14/03/2021,GS,UTAH,131,119,NBA_2021,0.03083568513433437,0.09937186622912023
11/03/2021,LAC,GS,130,104,NBA_2021,0.052092181445462814,0.03234638459325055
04/03/2021,PHX,GS,120,98,NBA_2021,0.06115014771533308,0.03404079696683162
03/03/2021,POR,GS,108,106,NBA_2021,0.03867187129346701,0.035581270889422284
28/02/2021,LAL,GS,117,91,NBA_2021,0.058054688186282496,0.03727059666886892
26/02/2021,GS,CHA,130,121,NBA_2021,0.03473819135771897,0.02739642656398933
24/02/2021,IND,GS,107,111,NBA_2021,0.028916994690411237,0.03338469551959125
23/02/2021,NY,GS,106,114,NBA_2021,0.02519534049831637,0.03163250306430908
20/02/2021,CHA,GS,102,100,NBA_2021,0.022036132634283008,0.03411320030232362
19/02/2021,ORL,GS,124,120,NBA_2021,0.014278598194341512,0.03739502220688418
17/02/2021,GS,MIA,120,112,NBA_2021,0.03576422683552354,0.017513982022647877
15/02/2021,GS,CLE,129,98,NBA_2021,0.03371693854939323,0.015521839207284938
13/02/2021,GS,BKN,117,134,NBA_2021,0.035991448813104475,0.030725338950532366
11/02/2021,GS,ORL,111,105,NBA_2021,0.0337454510343042,0.012374447178635846
09/02/2021,SA,GS,91,114,NBA_2021,0.043192026044731484,0.030426051646038864
08/02/2021,SA,GS,105,100,NBA_2021,0.04128933386692323,0.032918639218907524
06/02/2021,DAL,GS,134,132,NBA_2021,0.020729936245580175,0.03749895164548007
04/02/2021,DAL,GS,116,147,NBA_2021,0.022000214508706366,0.033895836178056825
02/02/2021,GS,BOS,107,111,NBA_2021,0.03758112845328053,0.032240405182555436
30/01/2021,GS,DET,118,91,NBA_2021,0.03590204158387516,0.010331206850285109
28/01/2021,PHX,GS,114,93,NBA_2021,0.02677514339063615,0.04180021335760826
27/01/2021,GS,MIN,123,111,NBA_2021,0.039245613973323885,0.009446682824696582
25/01/2021,GS,MIN,130,108,NBA_2021,0.038005883741525824,0.009514411388112681
23/01/2021,UTAH,GS,127,108,NBA_2021,0.07749138455649447,0.04072467413582197
21/01/2021,GS,NY,104,119,NBA_2021,0.047570405739201876,0.02805912005584906
20/01/2021,GS,SA,121,99,NBA_2021,0.04278244616795136,0.04537116425569057
18/01/2021,LAL,GS,113,115,NBA_2021,0.11463015693056963,0.03277075246879587
14/01/2021,DEN,GS,114,104,NBA_2021,0.02105693419973613,0.0378078445545055
12/01/2021,GS,IND,95,104,NBA_2021,0.045341321811583124,0.04381003289121286
10/01/2021,GS,TOR,106,105,NBA_2021,0.03454516210574543,0.011693027956266751
08/01/2021,GS,LAC,115,105,NBA_2021,0.019388377031183086,0.04472154274169615
06/01/2021,GS,LAC,101,108,NBA_2021,0.022268757721352433,0.035683236446186414
04/01/2021,GS,SAC,137,106,NBA_2021,0.015537138876524883,0.03365018922392156
03/01/2021,GS,POR,137,122,NBA_2021,0.0065240603505239015,0.0529880091502853
01/01/2021,GS,POR,98,123,NBA_2021,0.0027540247899938593,0.03328833896747745
29/12/2020,DET,GS,106,116,NBA_2021,0.0,3.178362734872542e-05
27/12/2020,CHI,GS,128,129,NBA_2021,0.0,0.0
25/12/2020,MIL,GS,138,99,NBA_2021,0.0,0.0
22/12/2020,BKN,GS,125,99,NBA_2021,,
10/03/2020,GS,LAC,107,131,NBA_2020,0.007383089833406179,0.06200057167858579
07/03/2020,GS,PHI,118,114,NBA_2020,0.006624650517033531,0.040973954512458895
05/03/2020,GS,TOR,113,121,NBA_2020,0.006677628255992703,0.0583778453210413
03/03/2020,DEN,GS,100,116,NBA_2020,0.057112743227056055,0.006108347452073591
01/03/2020,GS,WSH,110,124,NBA_2020,0.006236414047654018,0.011339936790580873
29/02/2020,PHX,GS,99,115,NBA_2020,0.01563255352541161,0.005735757694429169
27/02/2020,GS,LAL,86,116,NBA_2020,0.005782888411075476,0.10054682012507439
25/02/2020,GS,SAC,94,112,NBA_2020,0.005968996724150283,0.01737621290351531
23/02/2020,GS,NO,101,115,NBA_2020,0.006138173182035025,0.02121582056528672
20/02/2020,GS,HOU,105,135,NBA_2020,0.006225920598739365,0.04579248965727284
12/02/2020,PHX,GS,112,106,NBA_2020,0.015102339614377408,0.006326644928540651
10/02/2020,GS,MIA,101,113,NBA_2020,0.00643539401501423,0.04719396942143637
08/02/2020,GS,LAL,120,125,NBA_2020,0.006427186363757556,0.08723375184457433
05/02/2020,BKN,GS,129,88,NBA_2020,0.01707858461200676,0.0066161098860698375
03/02/2020,WSH,GS,117,125,NBA_2020,0.011502509438489303,0.00623788113401374
01/02/2020,CLE,GS,112,131,NBA_2020,0.007884469654053693,0.0057969259576179065
30/01/2020,BOS,GS,119,104,NBA_2020,0.04862975961572676,0.005685489596275489
28/01/2020,PHI,GS,115,104,NBA_2020,0.04644180901398841,0.005668824590626785
24/01/2020,GS,IND,118,129,NBA_2020,0.005717185523911009,0.04310054881975498
22/01/2020,GS,UTAH,96,129,NBA_2020,0.0058469922338148985,0.05668973191955795
20/01/2020,POR,GS,129,124,NBA_2020,0.015595902280842218,0.006088916517828457
18/01/2020,GS,ORL,109,95,NBA_2020,0.00539751269916563,0.022746285464317395
16/01/2020,GS,DEN,131,134,NBA_2020,0.0055155132591922324,0.05422709551262194
14/01/2020,GS,DAL,97,124,NBA_2020,0.005506872857638696,0.043109411993973334
12/01/2020,MEM,GS,122,102,NBA_2020,0.018123506221829327,0.005633778138234377
10/01/2020,LAC,GS,109,100,NBA_2020,0.059500852348555955,0.005734479937592944
08/01/2020,GS,MIL,98,107,NBA_2020,0.005735864819142273,0.12739621816087926
06/01/2020,SAC,GS,111,98,NBA_2020,0.011400964778383668,0.0057639881817837324
04/01/2020,GS,DET,104,111,NBA_2020,0.005857754220826057,0.009855791524323405
02/01/2020,MIN,GS,99,84,NBA_2020,0.011222470090116956,0.006103213674737077
31/12/2019,SA,GS,117,113,NBA_2020,0.013615256499554888,0.006440426215716765
28/12/2019,GS,DAL,121,141,NBA_2020,0.006096129243367882,0.05124233188194409
27/12/2019,GS,PHX,105,96,NBA_2020,0.005411544503850598,0.011932725138241364
25/12/2019,GS,HOU,116,104,NBA_2020,0.00420215742361442,0.05168992935208969
23/12/2019,GS,MIN,113,104,NBA_2020,0.003682287158141257,0.010474876054410739
20/12/2019,GS,NO,106,102,NBA_2020,0.00318712563867887,0.00730275833615096
18/12/2019,POR,GS,122,112,NBA_2020,0.012915126940117348,0.0033197903401019913
15/12/2019,GS,SAC,79,100,NBA_2020,0.0032509202636715703,0.015403600175835024
13/12/2019,UTAH,GS,114,106,NBA_2020,0.03282704006284059,0.003248880113685023
11/12/2019,GS,NY,122,124,NBA_2020,0.003631538097861975,0.003485386940219639
09/12/2019,GS,MEM,102,110,NBA_2020,0.003914795550156186,0.0079277596043214
06/12/2019,CHI,GS,98,100,NBA_2020,0.007654562179889201,0.0031900130199202315
04/12/2019,CHA,GS,106,91,NBA_2020,0.009216507463141387,0.003513043124755186
02/12/2019,ATL,GS,104,79,NBA_2020,0.0054311378882146094,0.003883466710517801
01/12/2019,ORL,GS,100,96,NBA_2020,0.010449773193035486,0.004199105850621401
29/11/2019,MIA,GS,122,105,NBA_2020,0.054425528835873684,0.003928583059496172
27/11/2019,GS,CHI,104,90,NBA_2020,0.0031006317823674833,0.006183713464672512
25/11/2019,GS,OKC,97,100,NBA_2020,0.0035900370896577403,0.008394407202186089
22/11/2019,UTAH,GS,113,109,NBA_2020,0.051028559803354585,0.004032468678033697
20/11/2019,DAL,GS,142,94,NBA_2020,0.02773873019855397,0.004290954266081822
19/11/2019,MEM,GS,95,114,NBA_2020,0.015466570720733677,0.0026672002546169918
17/11/2019,NO,GS,108,100,NBA_2020,0.0072299888983123825,0.003079538698327222
15/11/2019,GS,BOS,100,105,NBA_2020,0.002583005021761729,0.165322529822565
13/11/2019,LAL,GS,120,94,NBA_2020,0.1275096184179931,0.002082653984769585
11/11/2019,GS,UTAH,108,122,NBA_2020,0.0025588301500767984,0.08326279969463884
09/11/2019,OKC,GS,114,108,NBA_2020,0.0033861393044995404,0.0026409232588962524
08/11/2019,MIN,GS,125,119,NBA_2020,0.030115955904185684,0.0031337377893789074
06/11/2019,HOU,GS,129,112,NBA_2020,0.0075913622069812845,0.003881014640749348
04/11/2019,GS,POR,127,118,NBA_2020,0.0003767191588180316,0.008829568534628272
02/11/2019,GS,CHA,87,93,NBA_2020,0.0004079169826013141,0.005219903956257651
01/11/2019,GS,SA,110,127,NBA_2020,0.00068520250927618,0.014189200279160569
30/10/2019,GS,PHX,110,121,NBA_2020,4.52361291136298e-05,0.0099717082729593
28/10/2019,NO,GS,123,134,NBA_2020,0.0,0.0
27/10/2019,OKC,GS,120,92,NBA_2020,0.0,0.0
24/10/2019,GS,LAC,122,141,NBA_2020,,
13/06/2019,GS,TOR,110,114,NBA_2019,0.07504888843428342,0.07368099705344631
10/06/2019,TOR,GS,105,106,NBA_2019,0.07543583839043314,0.07333494131628003
07/06/2019,GS,TOR,92,105,NBA_2019,0.07508595161481216,0.07365383236351668
05/06/2019,GS,TOR,109,123,NBA_2019,0.07697294956518885,0.07183475057397365
02/06/2019,TOR,GS,104,109,NBA_2019,0.07362332236395912,0.07512578919898116
30/05/2019,TOR,GS,118,109,NBA_2019,0.07171196525693521,0.07711292132191346
20/05/2019,POR,GS,117,119,NBA_2019,0.057571701598554015,0.07548053071924009
18/05/2019,POR,GS,99,110,NBA_2019,0.05871583578267364,0.07385503208082417
16/05/2019,GS,POR,114,111,NBA_2019,0.07229324603837789,0.06002514982213009
14/05/2019,GS,POR,116,94,NBA_2019,0.07068891439034271,0.06142552591425955
10/05/2019,HOU,GS,113,118,NBA_2019,0.05698732933507894,0.06925580174711657
08/05/2019,GS,HOU,104,99,NBA_2019,0.06776514339617952,0.058253865278285785
06/05/2019,HOU,GS,112,108,NBA_2019,0.05680111256678417,0.0696898425932439
04/05/2019,HOU,GS,126,121,NBA_2019,0.0552631123100723,0.0717136473766355
30/04/2019,GS,HOU,115,109,NBA_2019,0.07015551212595228,0.05660219550230306
28/04/2019,GS,HOU,104,100,NBA_2019,0.0683448740535146,0.05779987492384974
26/04/2019,LAC,GS,110,129,NBA_2019,0.041611054959118224,0.0671151613272475
24/04/2019,GS,LAC,121,129,NBA_2019,0.0692783600248676,0.04036930111977496
21/04/2019,LAC,GS,105,113,NBA_2019,0.04126652937135333,0.068119855777966
18/04/2019,LAC,GS,105,132,NBA_2019,0.042158010657707565,0.06688685892499688
15/04/2019,GS,LAC,131,135,NBA_2019,0.06930937472290959,0.040957717834066494
13/04/2019,GS,LAC,121,104,NBA_2019,0.06778351237060398,0.041732951665040326
10/04/2019,MEM,GS,132,117,NBA_2019,0.01832830938567237,0.07082502119607588
09/04/2019,NO,GS,103,112,NBA_2019,0.019093014569848472,0.07007155580582335
07/04/2019,GS,LAC,131,104,NBA_2019,0.06856895066649282,0.04132318125544851
05/04/2019,GS,CLE,120,114,NBA_2019,0.0677628543998694,0.00806906691145396
04/04/2019,LAL,GS,90,108,NBA_2019,0.02281716668424161,0.06679993515160321
02/04/2019,GS,DEN,116,102,NBA_2019,0.06497764108674312,0.05977908242777052
31/03/2019,GS,CHA,137,90,NBA_2019,0.06351433139576716,0.023193269938106543
29/03/2019,MIN,GS,131,130,NBA_2019,0.022428776865161287,0.06651579942703813
27/03/2019,MEM,GS,103,118,NBA_2019,0.019282803489424977,0.06576853558882952
24/03/2019,GS,DET,121,114,NBA_2019,0.06457521748699835,0.027718920720265723
23/03/2019,GS,DAL,91,126,NBA_2019,0.06768053940283457,0.018215618150361334
21/03/2019,GS,IND,112,89,NBA_2019,0.06603104222894687,0.04116779073620279
19/03/2019,MIN,GS,107,117,NBA_2019,0.02340192749919479,0.06491668938798376
18/03/2019,SA,GS,111,105,NBA_2019,0.04182452552534608,0.06762145855218897
16/03/2019,OKC,GS,88,110,NBA_2019,0.043034733596552875,0.06552587476321753
13/03/2019,HOU,GS,104,106,NBA_2019,0.05110095452843486,0.06399956101657815
10/03/2019,GS,PHX,111,115,NBA_2019,0.06780445968034261,0.00848768320224424
08/03/2019,GS,DEN,122,105,NBA_2019,0.06567689907935832,0.05918746782363813
05/03/2019,GS,BOS,95,128,NBA_2019,0.06898402838272343,0.03868325838891563
02/03/2019,PHI,GS,117,120,NBA_2019,0.049855792016302115,0.06562204088347705
28/02/2019,ORL,GS,103,96,NBA_2019,0.02176242487568146,0.07003823653001666
27/02/2019,MIA,GS,126,125,NBA_2019,0.01803538214657444,0.07435999897776306
25/02/2019,CHA,GS,110,121,NBA_2019,0.0212337536772829,0.07307256403138865
23/02/2019,GS,HOU,112,118,NBA_2019,0.07682207646661669,0.038696256179326094
21/02/2019,GS,SAC,125,123,NBA_2019,0.07530803445691715,0.03259795084168817
13/02/2019,POR,GS,129,107,NBA_2019,0.04573734845824865,0.07968546483723388
12/02/2019,GS,UTAH,115,108,NBA_2019,0.07742922331278893,0.0414375022986503
10/02/2019,GS,MIA,120,118,NBA_2019,0.07647532565889988,0.01997723499258182
08/02/2019,PHX,GS,107,117,NBA_2019,0.00767388213431515,0.07564958588972302
06/02/2019,GS,SA,141,102,NBA_2019,0.07313582906660863,0.04005366620684877
02/02/2019,GS,LAL,115,101,NBA_2019,0.07162335596060652,0.029911387322455123
31/01/2019,GS,PHI,104,113,NBA_2019,0.07645059338868998,0.04711698642151921
28/01/2019,IND,GS,100,132,NBA_2019,0.049223926500354245,0.07350322901060163
26/01/2019,BOS,GS,111,115,NBA_2019,0.04159421200076806,0.07038586034415013
24/01/2019,WSH,GS,118,126,NBA_2019,0.019560759507567662,0.06849846407017689
21/01/2019,LAL,GS,111,130,NBA_2019,0.0314882020540562,0.06714132968896401
18/01/2019,LAC,GS,94,112,NBA_2019,0.03842157907622569,0.06486840692692532
16/01/2019,GS,NO,147,140,NBA_2019,0.0636137725331277,0.025532136890985237
15/01/2019,DEN,GS,111,142,NBA_2019,0.06733400361761023,0.06044970962875124
13/01/2019,DAL,GS,114,119,NBA_2019,0.025755923646002325,0.05877878095264403
11/01/2019,GS,CHI,146,109,NBA_2019,0.056834289153564845,0.008278529515246057
08/01/2019,GS,NY,122,95,NBA_2019,0.05582944741336016,0.008502389783427326
05/01/2019,SAC,GS,123,127,NBA_2019,0.03199812924737685,0.05353358155615481
03/01/2019,GS,HOU,134,135,NBA_2019,0.05761119327737913,0.04264826073434742
31/12/2018,PHX,GS,109,132,NBA_2019,0.01048643439824799,0.05739195696010256
29/12/2018,POR,GS,105,115,NBA_2019,0.04833711746407029,0.05411322380454385
27/12/2018,GS,POR,109,110,NBA_2019,0.05835591072129964,0.045966478240462016
25/12/2018,GS,LAL,101,127,NBA_2019,0.0627207052523943,0.038822291024851144
23/12/2018,GS,LAC,129,127,NBA_2019,0.05877443554707658,0.047826187416056994
22/12/2018,GS,DAL,120,116,NBA_2019,0.05633327964898571,0.02594419921455258
19/12/2018,UTAH,GS,108,103,NBA_2019,0.027677468908742477,0.06256372435952992
17/12/2018,GS,MEM,110,93,NBA_2019,0.057929264547960456,0.03765397939831478
14/12/2018,SAC,GS,125,130,NBA_2019,0.03796313234598102,0.053948601112793114
12/12/2018,GS,TOR,93,113,NBA_2019,0.05751231867558543,0.08933027519953246
10/12/2018,GS,MIN,116,108,NBA_2019,0.054762300174239914,0.03131706973863631
07/12/2018,MIL,GS,95,105,NBA_2019,0.07026961444655645,0.04828063302441078
05/12/2018,CLE,GS,105,129,NBA_2019,0.0059565810719179775,0.04803896500146148
03/12/2018,ATL,GS,111,128,NBA_2019,0.0055373783460497955,0.04693538420291702
01/12/2018,DET,GS,111,102,NBA_2019,0.027932771721403515,0.052337026849669385
29/11/2018,TOR,GS,131,128,NBA_2019,0.10335173126685465,0.05792363862247186
26/11/2018,GS,ORL,116,110,NBA_2019,0.055252424917310666,0.028123076342802703
24/11/2018,GS,SAC,117,116,NBA_2019,0.05052759093997414,0.04126907528151615
23/11/2018,GS,POR,125,97,NBA_2019,0.04086295624817273,0.08006531272418631
21/11/2018,GS,OKC,95,123,NBA_2019,0.04694505651887004,0.03426482756058187
18/11/2018,SA,GS,104,92,NBA_2019,0.02688957757090553,0.05910899382375305
17/11/2018,DAL,GS,112,109,NBA_2019,0.010853913747798965,0.07580448863884966
15/11/2018,HOU,GS,107,86,NBA_2019,0.027688599265956723,0.09358965272973786
13/11/2018,GS,ATL,110,103,NBA_2019,0.08537421155103991,0.001276335648289623
12/11/2018,LAC,GS,121,116,NBA_2019,0.036073903351513815,0.10822681319107211
10/11/2018,GS,BKN,116,100,NBA_2019,0.10290935597892262,0.013109520206656584
08/11/2018,GS,MIL,111,134,NBA_2019,0.14746477948356995,0.12085246895167562
05/11/2018,GS,MEM,117,101,NBA_2019,0.12269615708790411,0.013816296936690857
02/11/2018,GS,MIN,116,99,NBA_2019,0.10226991587786836,0.018721695515775124
31/10/2018,GS,NO,131,121,NBA_2019,0.07331789749713537,0.033898718174830755
29/10/2018,CHI,GS,124,149,NBA_2019,0.0028384272536255395,0.06945035644788033
28/10/2018,BKN,GS,114,120,NBA_2019,0.003780488245716509,0.060594339766998136
26/10/2018,NY,GS,100,128,NBA_2019,0.0014556278861630686,0.03862577901968617
24/10/2018,GS,WSH,144,122,NBA_2019,0.04588197226772835,0.005392131961957697
22/10/2018,GS,PHX,123,103,NBA_2019,0.018966923668647346,0.020113133560182
21/10/2018,DEN,GS,100,98,NBA_2019,0.19952757608282695,0.04455690332208714
19/10/2018,UTAH,GS,123,124,NBA_2019,0.044882504903816116,0.044882504903816116
16/10/2018,GS,OKC,108,100,NBA_2019,,
08/06/2018,CLE,GS,85,108,NBA_2018,0.04752914367465313,0.08210383278788021
06/06/2018,CLE,GS,102,110,NBA_2018,0.048385201846681165,0.08028511618383391
03/06/2018,GS,CLE,122,103,NBA_2018,0.07842339650236488,0.04930093337964506
31/05/2018,GS,CLE,124,114,NBA_2018,0.07651646839036545,0.05028337934275101
28/05/2018,HOU,GS,92,101,NBA_2018,0.11206015450577775,0.0738287067997096
26/05/2018,GS,HOU,115,86,NBA_2018,0.07108231809950082,0.11587239679521906
24/05/2018,HOU,GS,98,94,NBA_2018,0.1133578359224898,0.07284915099420268
22/05/2018,GS,HOU,92,95,NBA_2018,0.07480709350385042,0.11081241869927747
20/05/2018,GS,HOU,126,85,NBA_2018,0.07179513212180788,0.1148673595288177
16/05/2018,HOU,GS,127,105,NBA_2018,0.11210178206718682,0.07376787581083678
14/05/2018,HOU,GS,106,119,NBA_2018,0.11658753304812756,0.07062511982180454
08/05/2018,GS,NO,113,104,NBA_2018,0.06912099724310268,0.043052428955484334
06/05/2018,NO,GS,92,118,NBA_2018,0.04388086110574857,0.06742710908701186
04/05/2018,NO,GS,119,100,NBA_2018,0.04261995089661542,0.07032361023008238
01/05/2018,GS,NO,121,116,NBA_2018,0.06811829325419048,0.0431979977356132
28/04/2018,GS,NO,123,101,NBA_2018,0.06650221429755855,0.04418959268257124
24/04/2018,GS,SA,99,91,NBA_2018,0.06507440587656574,0.03747678222601817
22/04/2018,SA,GS,103,90,NBA_2018,0.03622373528002944,0.06794732545642808
19/04/2018,SA,GS,97,110,NBA_2018,0.036652245305933466,0.0656409981864615
16/04/2018,GS,SA,116,101,NBA_2018,0.06403076607734674,0.03745882945074537
14/04/2018,GS,SA,113,92,NBA_2018,0.06241430612262339,0.03835957331398971
10/04/2018,UTAH,GS,119,79,NBA_2018,0.03924626425592621,0.06475840123568016
08/04/2018,PHX,GS,100,117,NBA_2018,0.008769888612157375,0.06410871220826728
07/04/2018,GS,NO,120,126,NBA_2018,0.06700258310136714,0.03629390093180432
05/04/2018,IND,GS,126,106,NBA_2018,0.03816308079211714,0.07104548532058139
03/04/2018,OKC,GS,107,111,NBA_2018,0.0354389850868351,0.06873517920425715
01/04/2018,GS,PHX,117,107,NBA_2018,0.0678542896772554,0.00847828415722423
31/03/2018,SAC,GS,96,112,NBA_2018,0.012029046698798548,0.06692487738874385
29/03/2018,GS,MIL,107,116,NBA_2018,0.07141771250438762,0.029382562175037298
27/03/2018,GS,IND,81,92,NBA_2018,0.07623780216266601,0.035758967254786035
25/03/2018,GS,UTAH,91,110,NBA_2018,0.08165239505677711,0.0340617444892961
23/03/2018,GS,ATL,106,94,NBA_2018,0.081079812974459,0.009937896611342242
19/03/2018,SA,GS,89,75,NBA_2018,0.03544497970878181,0.08725529972212616
17/03/2018,PHX,GS,109,124,NBA_2018,0.009517341051885701,0.0864335565561163
16/03/2018,GS,SAC,93,98,NBA_2018,0.09543534424091829,0.012293483719878982
14/03/2018,GS,LAL,117,106,NBA_2018,0.09345366880680007,0.022279067402979497
11/03/2018,MIN,GS,109,103,NBA_2018,0.037104205021174154,0.10169452868298479
09/03/2018,POR,GS,125,108,NBA_2018,0.03659339952400347,0.1111863948843367
08/03/2018,GS,SA,110,107,NBA_2018,0.10792978966225583,0.0344433194254348
06/03/2018,GS,BKN,114,101,NBA_2018,0.10719211519913237,0.011529203308748544
12/01/2018,MIL,GS,94,108,NBA_2018,0.03480839095371974,0.09963893146054534
10/01/2018,GS,LAC,106,125,NBA_2018,0.11105762448352853,0.02042677119705925
08/01/2018,GS,DEN,124,114,NBA_2018,0.10678652592765316,0.028903823071380664
06/01/2018,LAC,GS,105,121,NBA_2018,0.01987296694688496,0.10506952551405652
04/01/2018,HOU,GS,114,124,NBA_2018,0.08570545869897166,0.09855894603473088
03/01/2018,DAL,GS,122,125,NBA_2018,0.015815848688557895,0.09620626766819443
30/12/2017,GS,MEM,141,128,NBA_2018,0.09485522631002898,0.011509857509397878
29/12/2017,GS,CHA,100,111,NBA_2018,0.1083297947572079,0.017271072704708818
27/12/2017,GS,UTAH,126,101,NBA_2018,0.10426838140242017,0.021473059975664805
25/12/2017,GS,CLE,99,92,NBA_2018,0.09409176242490898,0.05975042449169824
23/12/2017,GS,DEN,81,96,NBA_2018,0.10827562217776053,0.02634492741649274
22/12/2017,GS,LAL,113,106,NBA_2018,0.10290703941989851,0.015780206866921023
20/12/2017,GS,MEM,97,84,NBA_2018,0.0976624963863614,0.009166581074612492
18/12/2017,LAL,GS,114,116,NBA_2018,0.013154744645741063,0.09661962310748991
14/12/2017,GS,DAL,112,97,NBA_2018,0.09722264884255781,0.00961101634183868
11/12/2017,GS,POR,111,104,NBA_2018,0.09155632131388412,0.021837897522630146
08/12/2017,DET,GS,98,102,NBA_2018,0.03866682763159297,0.08674831564481894
06/12/2017,CHA,GS,87,101,NBA_2018,0.018383244528454058,0.08470152394217652
04/12/2017,NO,GS,115,125,NBA_2018,0.023147217717183276,0.08191194985277596
03/12/2017,MIA,GS,95,123,NBA_2018,0.026422886405607703,0.07661183702198612
01/12/2017,ORL,GS,112,133,NBA_2018,0.01749032399521306,0.07286304848073955
29/11/2017,LAL,GS,123,127,NBA_2018,0.013303351368390648,0.07259220499058933
27/11/2017,GS,SAC,106,110,NBA_2018,0.093032820442521,0.007781345703255292
25/11/2017,GS,NO,110,95,NBA_2018,0.08682489722993805,0.028308218222889585
24/11/2017,GS,CHI,143,94,NBA_2018,0.0855701453524859,0.005210297319532157
22/11/2017,OKC,GS,108,91,NBA_2018,0.012332973569224736,0.10822226024466834
19/11/2017,BKN,GS,111,118,NBA_2018,0.012919581138987992,0.10751988205788185
18/11/2017,PHI,GS,116,124,NBA_2018,0.03809092375969769,0.09830934625987862
16/11/2017,BOS,GS,92,88,NBA_2018,0.14672628738212617,0.11650967024029249
13/11/2017,GS,ORL,110,100,NBA_2018,0.11101470752520437,0.03711215672246306
11/11/2017,GS,PHI,135,114,NBA_2018,0.105787531579877,0.034552628025261725
08/11/2017,GS,MIN,125,101,NBA_2018,0.09266683745790429,0.0529728527007126
06/11/2017,GS,MIA,97,80,NBA_2018,0.0797372052743133,0.02124353400461971
04/11/2017,DEN,GS,108,127,NBA_2018,0.01958828503638665,0.07464884204166257
02/11/2017,SA,GS,92,112,NBA_2018,0.042131545220507244,0.05540336971654553
30/10/2017,LAC,GS,113,141,NBA_2018,0.12146243104543661,0.05328852942207973
29/10/2017,GS,DET,107,115,NBA_2018,0.06992731780158686,0.03454843993907561
27/10/2017,GS,WSH,120,117,NBA_2018,0.021087065148128935,0.019111383073024117
25/10/2017,GS,TOR,117,112,NBA_2018,0.007163360455174987,0.017065756697230632
23/10/2017,DAL,GS,103,133,NBA_2018,0.0,0.007362629511101404
21/10/2017,MEM,GS,111,101,NBA_2018,0.018096895043630986,0.0022688201753993725
20/10/2017,NO,GS,120,128,NBA_2018,0.0,0.0
17/10/2017,GS,HOU,121,122,NBA_2018,,
12/06/2017,GS,CLE,129,120,NBA_2017,0.15577222624087286,0.05497727611050998
09/06/2017,CLE,GS,137,116,NBA_2017,0.052786923117574165,0.1630572721059132
07/06/2017,CLE,GS,113,118,NBA_2017,0.053539957269423746,0.16051234739433856
04/06/2017,GS,CLE,132,113,NBA_2017,0.15789893775246042,0.054336582093665986
01/06/2017,GS,CLE,113,91,NBA_2017,0.15521333894525535,0.05518141796310458
22/05/2017,SA,GS,115,129,NBA_2017,0.07838956439059286,0.15198685023508066
20/05/2017,SA,GS,108,120,NBA_2017,0.07996500903075683,0.14860706907737872
16/05/2017,GS,SA,136,100,NBA_2017,0.14518996596655231,0.08169819059081972
14/05/2017,GS,SA,113,111,NBA_2017,0.14166196701694564,0.08355897409425603
08/05/2017,UTAH,GS,95,121,NBA_2017,0.04574878024500199,0.1396218666357496
06/05/2017,UTAH,GS,91,102,NBA_2017,0.046368179768432584,0.13721441505207646
04/05/2017,GS,UTAH,115,104,NBA_2017,0.13496486288056517,0.04704857243640494
02/05/2017,GS,UTAH,106,94,NBA_2017,0.13270787723638272,0.04779456823765239
24/04/2017,POR,GS,103,128,NBA_2017,0.02728119175570177,0.13153253443071092
22/04/2017,POR,GS,113,119,NBA_2017,0.02753305779393139,0.1299267078531166
19/04/2017,GS,POR,110,81,NBA_2017,0.1281223884212259,0.0277688789422522
16/04/2017,GS,POR,121,109,NBA_2017,0.12659303497025434,0.028114894078727356
12/04/2017,GS,LAL,109,94,NBA_2017,0.12588132743852443,0.01276641303261323
10/04/2017,GS,UTAH,99,105,NBA_2017,0.1325798087229359,0.04318236599205728
08/04/2017,GS,NO,123,101,NBA_2017,0.13095022703438491,0.019786138047295777
05/04/2017,PHX,GS,111,120,NBA_2017,0.010405217251587629,0.13000143293087738
04/04/2017,GS,MIN,121,107,NBA_2017,0.1289340383342971,0.018864491277829642
