date,team_1,score_1,score_2,team_2,game_url
18/Jan,Washington Wizards,98,104,Detroit Pistons,usa/nba-2013-2014/washington-wizards-detroit-pistons-6F6nLQ8F/
11/Jan,Detroit Pistons,110,108,Phoenix Suns,usa/nba-2013-2014/detroit-pistons-phoenix-suns-YRFyphPf/
10/Jan,Philadelphia 76ers,104,114,Detroit Pistons,usa/nba-2013-2014/philadelphia-76ers-detroit-pistons-IuZVxyIR/
08/Jan,Toronto Raptors,112,91,Detroit Pistons,usa/nba-2013-2014/toronto-raptors-detroit-pistons-M7nW6Ulb/
30/Dec,Detroit Pistons,99,106,Washington Wizards,usa/nba-2013-2014/detroit-pistons-washington-wizards-AXOEbxMc/
28/Dec,Washington Wizards,106,82,Detroit Pistons,usa/nba-2013-2014/washington-wizards-detroit-pistons-2DMETHMN/
21/Dec,Detroit Pistons,97,114,Houston Rockets,usa/nba-2013-2014/detroit-pistons-houston-rockets-MylyiiJe/
15/Dec,Detroit Pistons,109,111,Portland Trail Blazers,usa/nba-2013-2014/detroit-pistons-portland-trail-blazers-U3xPzKB0/
10/Dec,Detroit Pistons,94,121,Minnesota Timberwolves,usa/nba-2013-2014/detroit-pistons-minnesota-timberwolves-vJZNfK1t/
01/Dec,Detroit Pistons,115,100,Philadelphia 76ers,usa/nba-2013-2014/detroit-pistons-philadelphia-76ers-dbCRUxRJ/
12/Nov,Golden State Warriors,113,95,Detroit Pistons,usa/nba-2013-2014/golden-state-warriors-detroit-pistons-ltT9TDS0/
11/Nov,Portland Trail Blazers,109,103,Detroit Pistons,usa/nba-2013-2014/portland-trail-blazers-detroit-pistons-drlVzdzR/
08/Nov,Detroit Pistons,110,119,Oklahoma City Thunder,usa/nba-2013-2014/detroit-pistons-oklahoma-city-thunder-lnpFjvVk/
30/Oct,Detroit Pistons,113,102,Washington Wizards,usa/nba-2013-2014/detroit-pistons-washington-wizards-GraGn3Vn/
24/Oct,Detroit Pistons,99,98,Minnesota Timberwolves,usa/nba-2013-2014/detroit-pistons-minnesota-timberwolves-CEEjfOe5/
22/Oct,Detroit Pistons,99,96,Washington Wizards,usa/nba-2013-2014/detroit-pistons-washington-wizards-ATQO2er8/
08/Oct,Detroit Pistons (Usa),91,69,Maccabi Haifa (Isr),world/club-friendly-2013/detroit-pistons-maccabi-haifa-GOYa4xfg/
09/Jul,Oklahoma City Thunder,79,75,Detroit Pistons,usa/nba-orlando-summer-league-2013/oklahoma-city-thunder-detroit-pistons-IX4n8bri/
15/Apr,Detroit Pistons,109,101,Philadelphia 76ers,usa/nba-2012-2013/detroit-pistons-philadelphia-76ers-KdNT4pnh/
06/Apr,Minnesota Timberwolves,107,101,Detroit Pistons,usa/nba-2012-2013/minnesota-timberwolves-detroit-pistons-nZ3wJLlC/
01/Apr,Toronto Raptors,98,108,Detroit Pistons,usa/nba-2012-2013/toronto-raptors-detroit-pistons-00zw28dN/
29/Mar,Detroit Pistons,82,99,Toronto Raptors,usa/nba-2012-2013/detroit-pistons-toronto-raptors-ADvH7jdd/
26/Mar,Detroit Pistons,82,105,Minnesota Timberwolves,usa/nba-2012-2013/detroit-pistons-minnesota-timberwolves-hvVPlxjH/
16/Mar,Portland Trail Blazers,112,101,Detroit Pistons,usa/nba-2012-2013/portland-trail-blazers-detroit-pistons-IyoY2lsH/
13/Mar,Golden State Warriors,105,97,Detroit Pistons,usa/nba-2012-2013/golden-state-warriors-detroit-pistons-jmnIyCrI/
03/Mar,San Antonio Spurs,114,75,Detroit Pistons,usa/nba-2012-2013/san-antonio-spurs-detroit-pistons-xldWsYn1/
27/Feb,Washington Wizards,95,96,Detroit Pistons,usa/nba-2012-2013/washington-wizards-detroit-pistons-OrRYxn54/
13/Feb,Detroit Pistons,96,85,Washington Wizards,usa/nba-2012-2013/detroit-pistons-washington-wizards-xjuirSOg/
08/Feb,Detroit Pistons,119,109,San Antonio Spurs,usa/nba-2012-2013/detroit-pistons-san-antonio-spurs-AsOl91SG/
22/Dec,Washington Wizards,87,96,Detroit Pistons,usa/nba-2012-2013/washington-wizards-detroit-pistons-zPmByt8C/
21/Dec,Detroit Pistons,100,68,Washington Wizards,usa/nba-2012-2013/detroit-pistons-washington-wizards-OQ1KoQVJ/
19/Dec,Toronto Raptors,97,91,Detroit Pistons,usa/nba-2012-2013/toronto-raptors-detroit-pistons-6BhvEoAl/
10/Dec,Philadelphia 76ers,104,97,Detroit Pistons,usa/nba-2012-2013/philadelphia-76ers-detroit-pistons-fkvrVOSk/
05/Dec,Detroit Pistons,97,104,Golden State Warriors,usa/nba-2012-2013/detroit-pistons-golden-state-warriors-E7xGjNyp/
28/Nov,Detroit Pistons,117,77,Phoenix Suns,usa/nba-2012-2013/detroit-pistons-phoenix-suns-IwW3BJvs/
26/Nov,Detroit Pistons,108,101,Portland Trail Blazers,usa/nba-2012-2013/detroit-pistons-portland-trail-blazers-KUO4tau7/
23/Nov,Detroit Pistons,91,90,Toronto Raptors,usa/nba-2012-2013/detroit-pistons-toronto-raptors-6Pg7yDcA/
14/Nov,Philadelphia 76ers,76,94,Detroit Pistons,usa/nba-2012-2013/philadelphia-76ers-detroit-pistons-fwCM16db/
12/Nov,Detroit Pistons,90,92,Oklahoma City Thunder,usa/nba-2012-2013/detroit-pistons-oklahoma-city-thunder-2gdFHdu7/
10/Nov,Houston Rockets,96,82,Detroit Pistons,usa/nba-2012-2013/houston-rockets-detroit-pistons-befK7LBr/
09/Nov,Oklahoma City Thunder,105,94,Detroit Pistons,usa/nba-2012-2013/oklahoma-city-thunder-detroit-pistons-x86NbrZR/
02/Nov,Phoenix Suns,92,89,Detroit Pistons,usa/nba-2012-2013/phoenix-suns-detroit-pistons-t0XbQB5l/
31/Oct,Detroit Pistons,96,105,Houston Rockets,usa/nba-2012-2013/detroit-pistons-houston-rockets-GxAJFLiT/
24/Oct,Minnesota Timberwolves,95,76,Detroit Pistons,usa/nba-2012-2013/minnesota-timberwolves-detroit-pistons-htWWIgWF/
12/Oct,Toronto Raptors,82,75,Detroit Pistons,usa/nba-2012-2013/toronto-raptors-detroit-pistons-ClmNMsWc/
10/Oct,Detroit Pistons,101,99,Toronto Raptors,usa/nba-2012-2013/detroit-pistons-toronto-raptors-nqHS6YKU/
26/Apr,Detroit Pistons,108,86,Philadelphia 76ers,usa/nba-2011-2012/detroit-pistons-philadelphia-76ers-pOgp6crI/
22/Apr,Detroit Pistons,76,73,Toronto Raptors,usa/nba-2011-2012/detroit-pistons-toronto-raptors-tUPrSgNR/
19/Apr,Detroit Pistons,80,91,Minnesota Timberwolves,usa/nba-2011-2012/detroit-pistons-minnesota-timberwolves-vse8sj9k/
05/Apr,Detroit Pistons,99,94,Washington Wizards,usa/nba-2011-2012/detroit-pistons-washington-wizards-OlgyOy3A/
26/Mar,Washington Wizards,77,79,Detroit Pistons,usa/nba-2011-2012/washington-wizards-detroit-pistons-6mT5Mwn9/
16/Mar,Phoenix Suns,109,101,Detroit Pistons,usa/nba-2011-2012/phoenix-suns-detroit-pistons-bkMn9YO6/
10/Mar,Detroit Pistons,105,86,Toronto Raptors,usa/nba-2011-2012/detroit-pistons-toronto-raptors-jojrcGjn/
28/Feb,Detroit Pistons,68,97,Philadelphia 76ers,usa/nba-2011-2012/detroit-pistons-philadelphia-76ers-jXM8XYmr/
22/Feb,Toronto Raptors,103,93,Detroit Pistons,usa/nba-2011-2012/toronto-raptors-detroit-pistons-vVEVz0UP/
14/Feb,Detroit Pistons,95,99,San Antonio Spurs,usa/nba-2011-2012/detroit-pistons-san-antonio-spurs-boSdKmvS/
12/Feb,Detroit Pistons,77,98,Washington Wizards,usa/nba-2011-2012/detroit-pistons-washington-wizards-pCHk3lIq/
28/Jan,Philadelphia 76ers,95,74,Detroit Pistons,usa/nba-2011-2012/philadelphia-76ers-detroit-pistons-xtPyd261/
23/Jan,Oklahoma City Thunder,99,79,Detroit Pistons,usa/nba-2011-2012/oklahoma-city-thunder-detroit-pistons-Mo0ucpZg/
21/Jan,Detroit Pistons,94,91,Portland Trail Blazers,usa/nba-2011-2012/detroit-pistons-portland-trail-blazers-z5QdroK0/
18/Jan,Minnesota Timberwolves,93,85,Detroit Pistons,usa/nba-2011-2012/minnesota-timberwolves-detroit-pistons-CzPGK3HM/
17/Jan,Houston Rockets,97,80,Detroit Pistons,usa/nba-2011-2012/houston-rockets-detroit-pistons-4Klhx8LF/
15/Jan,Detroit Pistons,91,99,Golden State Warriors,usa/nba-2011-2012/detroit-pistons-golden-state-warriors-vVrC0BZu/
06/Jan,Philadelphia 76ers,96,73,Detroit Pistons,usa/nba-2011-2012/philadelphia-76ers-detroit-pistons-21TmguAM/
13/Apr,Philadelphia 76ers,100,104,Detroit Pistons,usa/nba-2010-2011/philadelphia-76ers-detroit-pistons-MmgntXFr/
05/Apr,Washington Wizards,107,105,Detroit Pistons,usa/nba-2010-2011/washington-wizards-detroit-pistons-4lju4CeG/
16/Mar,Detroit Pistons,107,93,Toronto Raptors,usa/nba-2010-2011/detroit-pistons-toronto-raptors-8xNubY5B/
11/Mar,Oklahoma City Thunder,104,94,Detroit Pistons,usa/nba-2010-2011/oklahoma-city-thunder-detroit-pistons-nySRfvrM/
09/Mar,San Antonio Spurs,111,104,Detroit Pistons,usa/nba-2010-2011/san-antonio-spurs-detroit-pistons-lb7PrsqA/
06/Mar,Detroit Pistons,113,102,Washington Wizards,usa/nba-2010-2011/detroit-pistons-washington-wizards-2sV4IDvf/
02/Mar,Detroit Pistons,105,116,Minnesota Timberwolves,usa/nba-2010-2011/detroit-pistons-minnesota-timberwolves-CWWu5rmt/
25/Feb,Philadelphia 76ers,110,94,Detroit Pistons,usa/nba-2010-2011/philadelphia-76ers-detroit-pistons-UXOqAzUq/
22/Feb,Detroit Pistons,100,108,Houston Rockets,usa/nba-2010-2011/detroit-pistons-houston-rockets-hWHCjMN4/
13/Feb,Detroit Pistons,100,105,Portland Trail Blazers,usa/nba-2010-2011/detroit-pistons-portland-trail-blazers-hOe2l8p9/
08/Feb,Detroit Pistons,89,100,San Antonio Spurs,usa/nba-2010-2011/detroit-pistons-san-antonio-spurs-4zoOItyr/
22/Jan,Detroit Pistons,75,74,Phoenix Suns,usa/nba-2010-2011/detroit-pistons-phoenix-suns-dI1CbIL1/
14/Jan,Toronto Raptors,95,101,Detroit Pistons,usa/nba-2010-2011/toronto-raptors-detroit-pistons-pQvIDu7f/
08/Jan,Detroit Pistons,112,109,Philadelphia 76ers,usa/nba-2010-2011/detroit-pistons-philadelphia-76ers-vm4Qf6qI/
31/Dec,Phoenix Suns,92,75,Detroit Pistons,usa/nba-2010-2011/phoenix-suns-detroit-pistons-jamyXEkP/
22/Dec,Toronto Raptors,93,115,Detroit Pistons,usa/nba-2010-2011/toronto-raptors-detroit-pistons-K8nLn5xt/
11/Dec,Detroit Pistons,116,120,Toronto Raptors,usa/nba-2010-2011/detroit-pistons-toronto-raptors-MBmQjxMn/
10/Dec,Minnesota Timberwolves,109,99,Detroit Pistons,usa/nba-2010-2011/minnesota-timberwolves-detroit-pistons-h8XRwaxs/
07/Dec,Houston Rockets,97,83,Detroit Pistons,usa/nba-2010-2011/houston-rockets-detroit-pistons-pn2MWAv3/
21/Nov,Detroit Pistons,115,110,Washington Wizards,usa/nba-2010-2011/detroit-pistons-washington-wizards-8r6hMJjc/
15/Nov,Golden State Warriors,101,97,Detroit Pistons,usa/nba-2010-2011/golden-state-warriors-detroit-pistons-CfDeRBX0/
12/Nov,Los Angeles Clippers,107,113,Detroit Pistons,usa/nba-2010-2011/los-angeles-clippers-detroit-pistons-lpK61e4k/
09/Nov,Portland Trail Blazers,100,78,Detroit Pistons,usa/nba-2010-2011/portland-trail-blazers-detroit-pistons-bHzvdTya/
07/Nov,Detroit Pistons,102,97,Golden State Warriors,usa/nba-2010-2011/detroit-pistons-golden-state-warriors-r7uBq2R6/
29/Oct,Detroit Pistons,104,105,Oklahoma City Thunder,usa/nba-2010-2011/detroit-pistons-oklahoma-city-thunder-Ozv1JdfI/
19/Oct,Detroit Pistons,98,92,Washington Wizards,usa/nba-2010-2011/detroit-pistons-washington-wizards-hbUxcf42/
15/Oct,Minnesota Timberwolves,99,88,Detroit Pistons,usa/nba-2010-2011/minnesota-timberwolves-detroit-pistons-C4GrmV9i/
14/Apr,Minnesota Timberwolves,98,103,Detroit Pistons,usa/nba-2009-2010/minnesota-timberwolves-detroit-pistons-Wr66VWM4/
12/Apr,Detroit Pistons,97,111,Toronto Raptors,usa/nba-2009-2010/detroit-pistons-toronto-raptors-6RgX3fO5/
06/Apr,Philadelphia 76ers,103,124,Detroit Pistons,usa/nba-2009-2010/philadelphia-76ers-detroit-pistons-6s0d2pj4/
02/Apr,Detroit Pistons,94,109,Phoenix Suns,usa/nba-2009-2010/detroit-pistons-phoenix-suns-OMngRB6q/
12/Mar,Detroit Pistons,101,87,Washington Wizards,usa/nba-2009-2010/detroit-pistons-washington-wizards-bk8pHc8e/
07/Mar,Detroit Pistons,110,107,Houston Rockets,usa/nba-2009-2010/detroit-pistons-houston-rockets-0Q0Qbhda/
27/Feb,Golden State Warriors,95,88,Detroit Pistons,usa/nba-2009-2010/golden-state-warriors-detroit-pistons-fRjqj2cq/
21/Feb,Detroit Pistons,109,101,San Antonio Spurs,usa/nba-2009-2010/detroit-pistons-san-antonio-spurs-O4gOquS8/
16/Feb,Detroit Pistons,108,85,Minnesota Timberwolves,usa/nba-2009-2010/detroit-pistons-minnesota-timberwolves-KAFeMgee/
23/Jan,Detroit Pistons,93,97,Portland Trail Blazers,usa/nba-2009-2010/detroit-pistons-portland-trail-blazers-v3l5Hl1o/
12/Jan,Washington Wizards,90,99,Detroit Pistons,usa/nba-2009-2010/washington-wizards-detroit-pistons-S8Wh7kLm/
09/Jan,Detroit Pistons,94,104,Philadelphia 76ers,usa/nba-2009-2010/detroit-pistons-philadelphia-76ers-bH0ynFqL/
06/Jan,San Antonio Spurs,112,92,Detroit Pistons,usa/nba-2009-2010/san-antonio-spurs-detroit-pistons-zLxbkdr5/
27/Dec,Toronto Raptors,102,95,Detroit Pistons,usa/nba-2009-2010/toronto-raptors-detroit-pistons-40tvOdZN/
23/Dec,Detroit Pistons,64,94,Toronto Raptors,usa/nba-2009-2010/detroit-pistons-toronto-raptors-Uw8FZ1QR/
18/Dec,Oklahoma City Thunder,109,98,Detroit Pistons,usa/nba-2009-2010/oklahoma-city-thunder-detroit-pistons-lx89ggMO/
15/Dec,Houston Rockets,107,96,Detroit Pistons,usa/nba-2009-2010/houston-rockets-detroit-pistons-vqUShzkb/
12/Dec,Detroit Pistons,104,95,Golden State Warriors,usa/nba-2009-2010/detroit-pistons-golden-state-warriors-0SwsWn1n/
09/Dec,Philadelphia 76ers,86,90,Detroit Pistons,usa/nba-2009-2010/philadelphia-76ers-detroit-pistons-f32m8wJR/
06/Dec,Detroit Pistons,98,94,Washington Wizards,usa/nba-2009-2010/detroit-pistons-washington-wizards-4vstxLSq/
22/Nov,Phoenix Suns,117,91,Detroit Pistons,usa/nba-2009-2010/phoenix-suns-detroit-pistons-EHrdxS09/
18/Nov,Portland Trail Blazers,87,81,Detroit Pistons,usa/nba-2009-2010/portland-trail-blazers-detroit-pistons-40QL0Ymh/
14/Nov,Washington Wizards,103,106,Detroit Pistons,usa/nba-2009-2010/washington-wizards-detroit-pistons-d4pz0OSH/
08/Nov,Detroit Pistons,88,81,Philadelphia 76ers,usa/nba-2009-2010/detroit-pistons-philadelphia-76ers-WpLEChpo/
04/Nov,Toronto Raptors,110,99,Detroit Pistons,usa/nba-2009-2010/toronto-raptors-detroit-pistons-tvL6MwBo/
30/Oct,Detroit Pistons,83,91,Oklahoma City Thunder,usa/nba-2009-2010/detroit-pistons-oklahoma-city-thunder-6XdWZKmn/
22/Oct,Detroit Pistons,114,122,Minnesota Timberwolves,usa/nba-2009-2010/detroit-pistons-minnesota-timberwolves-YqOWMorH/
13/Oct,Detroit Pistons,98,101,Washington Wizards,usa/nba-2009-2010/detroit-pistons-washington-wizards-KENc3f0h/
04/Apr,Philadelphia 76ers,95,90,Detroit Pistons,usa/nba-2008-2009/philadelphia-76ers-detroit-pistons-p2XRuLD3/
29/Mar,Detroit Pistons,101,97,Philadelphia 76ers,usa/nba-2008-2009/detroit-pistons-philadelphia-76ers-485P17eB/
28/Mar,Washington Wizards,96,98,Detroit Pistons,usa/nba-2008-2009/washington-wizards-detroit-pistons-p0lmArd1/
18/Mar,Houston Rockets,106,101,Detroit Pistons,usa/nba-2008-2009/houston-rockets-detroit-pistons-fc8Q6A5l/
13/Mar,Toronto Raptors,95,99,Detroit Pistons,usa/nba-2008-2009/toronto-raptors-detroit-pistons-8SpJMfae/
06/Mar,Detroit Pistons,108,91,Golden State Warriors,usa/nba-2008-2009/detroit-pistons-golden-state-warriors-lxmUwHhh/
19/Feb,Detroit Pistons,79,83,San Antonio Spurs,usa/nba-2008-2009/detroit-pistons-san-antonio-spurs-YRZ75qsq/
08/Feb,Detroit Pistons,97,107,Phoenix Suns,usa/nba-2008-2009/detroit-pistons-phoenix-suns-6ed4wPvO/
28/Jan,Minnesota Timberwolves,89,98,Detroit Pistons,usa/nba-2008-2009/minnesota-timberwolves-detroit-pistons-EwR8UYZ5/
25/Jan,Detroit Pistons,105,108,Houston Rockets,usa/nba-2008-2009/detroit-pistons-houston-rockets-lYQofndG/
21/Jan,Detroit Pistons,95,76,Toronto Raptors,usa/nba-2008-2009/detroit-pistons-toronto-raptors-YTnOW7S4/
16/Jan,Oklahoma City Thunder,89,79,Detroit Pistons,usa/nba-2008-2009/oklahoma-city-thunder-detroit-pistons-r3ASd7T5/
07/Jan,Portland Trail Blazers,84,83,Detroit Pistons,usa/nba-2008-2009/portland-trail-blazers-detroit-pistons-GGfU1R3E/
26/Dec,Detroit Pistons,90,88,Oklahoma City Thunder,usa/nba-2008-2009/detroit-pistons-oklahoma-city-thunder-YkSkoYJi/
17/Dec,Detroit Pistons,88,74,Washington Wizards,usa/nba-2008-2009/detroit-pistons-washington-wizards-W0AbEpdc/
09/Dec,Washington Wizards,107,94,Detroit Pistons,usa/nba-2008-2009/washington-wizards-detroit-pistons-GlbhuI8m/
05/Dec,Detroit Pistons,91,96,Philadelphia 76ers,usa/nba-2008-2009/detroit-pistons-philadelphia-76ers-jTPJcok5/
02/Dec,San Antonio Spurs,77,89,Detroit Pistons,usa/nba-2008-2009/san-antonio-spurs-detroit-pistons-Chm2h0sT/
30/Nov,Detroit Pistons,85,96,Portland Trail Blazers,usa/nba-2008-2009/detroit-pistons-portland-trail-blazers-2F1B2HqM/
23/Nov,Detroit Pistons,80,106,Minnesota Timberwolves,usa/nba-2008-2009/detroit-pistons-minnesota-timberwolves-fDWohNY7/
16/Nov,Phoenix Suns,104,86,Detroit Pistons,usa/nba-2008-2009/phoenix-suns-detroit-pistons-MiAT2pZu/
13/Nov,Golden State Warriors,102,107,Detroit Pistons,usa/nba-2008-2009/golden-state-warriors-detroit-pistons-lvAX7U6I/
05/Nov,Toronto Raptors,93,100,Detroit Pistons,usa/nba-2008-2009/toronto-raptors-detroit-pistons-4nMDWeBq/
01/Nov,Detroit Pistons,117,109,Washington Wizards,usa/nba-2008-2009/detroit-pistons-washington-wizards-6LF5pZ2G/
21/Jul,San Antonio Spurs,100,89,Toronto Raptors,usa/nba-las-vegas-summer-league/san-antonio-spurs-toronto-raptors-WSnMK7zK/
13/Jul,Toronto Raptors,94,69,Oklahoma City Thunder,usa/nba-las-vegas-summer-league/toronto-raptors-oklahoma-city-thunder-pEgziqrJ/
07/Apr,Toronto Raptors,130,122,Washington Wizards,usa/nba-2023-2024/toronto-raptors-washington-wizards-W2D1idfn/
03/Apr,Minnesota Timberwolves,133,85,Toronto Raptors,usa/nba-2023-2024/minnesota-timberwolves-toronto-raptors-tz2jpumJ/
31/Mar,Toronto Raptors,120,135,Philadelphia 76ers,usa/nba-2023-2024/toronto-raptors-philadelphia-76ers-ny9sn1I6/
23/Mar,Washington Wizards,112,109,Toronto Raptors,usa/nba-2023-2024/washington-wizards-toronto-raptors-0K6Vl3Ym/
22/Mar,Toronto Raptors,103,123,Oklahoma City Thunder,usa/nba-2023-2024/toronto-raptors-oklahoma-city-thunder-IeHQkqJs/
09/Mar,Portland Trail Blazers,128,118,Toronto Raptors,usa/nba-2023-2024/portland-trail-blazers-toronto-raptors-vqk9fDzo/
07/Mar,Phoenix Suns,120,113,Toronto Raptors,usa/nba-2023-2024/phoenix-suns-toronto-raptors-xz3sagST/
01/Mar,Toronto Raptors,105,120,Golden State Warriors,usa/nba-2023-2024/toronto-raptors-golden-state-warriors-noAU1erB/
12/Feb,Toronto Raptors,99,122,San Antonio Spurs,usa/nba-2023-2024/toronto-raptors-san-antonio-spurs-U9w4ozbU/
09/Feb,Toronto Raptors,107,104,Houston Rockets,usa/nba-2023-2024/toronto-raptors-houston-rockets-hI3v1Al2/
04/Feb,Oklahoma City Thunder,135,127,Toronto Raptors,usa/nba-2023-2024/oklahoma-city-thunder-toronto-raptors-SA6S3C4q/
02/Feb,Houston Rockets,135,106,Toronto Raptors,usa/nba-2023-2024/houston-rockets-toronto-raptors-MTTa8hdS/
07/Jan,Golden State Warriors,118,133,Toronto Raptors,usa/nba-2023-2024/golden-state-warriors-toronto-raptors-AesvSs3n/
27/Dec,Washington Wizards,102,132,Toronto Raptors,usa/nba-2023-2024/washington-wizards-toronto-raptors-jiADBMI5/
22/Dec,Philadelphia 76ers,121,111,Toronto Raptors,usa/nba-2023-2024/philadelphia-76ers-toronto-raptors-UyM4Drlg/
29/Nov,Toronto Raptors,112,105,Phoenix Suns,usa/nba-2023-2024/toronto-raptors-phoenix-suns-dbhAVCNr/
13/Nov,Toronto Raptors,111,107,Washington Wizards,usa/nba-2023-2024/toronto-raptors-washington-wizards-SMnZwyG2/
05/Nov,San Antonio Spurs,116,123,Toronto Raptors,usa/nba-2023-2024/san-antonio-spurs-toronto-raptors-Ii5rHD8k/
02/Nov,Philadelphia 76ers,114,99,Toronto Raptors,usa/nba-2023-2024/philadelphia-76ers-toronto-raptors-v16vIggq/
30/Oct,Toronto Raptors,91,99,Portland Trail Blazers,usa/nba-2023-2024/toronto-raptors-portland-trail-blazers-MqQ7NFVL/
28/Oct,Toronto Raptors,107,114,Philadelphia 76ers,usa/nba-2023-2024/toronto-raptors-philadelphia-76ers-SMQ3OeGF/
25/Oct,Toronto Raptors,97,94,Minnesota Timberwolves,usa/nba-2023-2024/toronto-raptors-minnesota-timberwolves-WfXfQHo3/
20/Oct,Toronto Raptors,134,98,Washington Wizards,usa/nba-2023-2024/toronto-raptors-washington-wizards-StVgMIL0/
15/Oct,Toronto Raptors (Can),134,93,Cairns Taipans (Aus),world/club-friendly-2023/toronto-raptors-cairns-taipans-rFMMtp3p/
15/Jul,Toronto Raptors,108,101,Golden State Warriors,usa/nba-las-vegas-summer-league-2023/toronto-raptors-golden-state-warriors-EDwugcP2/
31/Mar,Philadelphia 76ers,117,110,Toronto Raptors,usa/nba-2022-2023/philadelphia-76ers-toronto-raptors-h44xjxlo/
26/Mar,Toronto Raptors,114,104,Washington Wizards,usa/nba-2022-2023/toronto-raptors-washington-wizards-dYI6ebQN/
18/Mar,Toronto Raptors,122,107,Minnesota Timberwolves,usa/nba-2022-2023/toronto-raptors-minnesota-timberwolves-SvCjatRb/
16/Mar,Toronto Raptors,128,111,Oklahoma City Thunder,usa/nba-2022-2023/toronto-raptors-oklahoma-city-thunder-llDn0MBh/
04/Mar,Washington Wizards,109,116,Toronto Raptors,usa/nba-2022-2023/washington-wizards-toronto-raptors-COgFTaas/
02/Mar,Washington Wizards,119,108,Toronto Raptors,usa/nba-2022-2023/washington-wizards-toronto-raptors-AF7mYuiQ/
08/Feb,Toronto Raptors,112,98,San Antonio Spurs,usa/nba-2022-2023/toronto-raptors-san-antonio-spurs-Um8M9yYR/
03/Feb,Houston Rockets,111,117,Toronto Raptors,usa/nba-2022-2023/houston-rockets-toronto-raptors-8YJDBc3F/
30/Jan,Phoenix Suns,114,106,Toronto Raptors,usa/nba-2022-2023/phoenix-suns-toronto-raptors-08G5DJY2/
28/Jan,Portland Trail Blazers,105,123,Toronto Raptors,usa/nba-2022-2023/portland-trail-blazers-toronto-raptors-MHH1EaJd/
27/Jan,Golden State Warriors,129,117,Toronto Raptors,usa/nba-2022-2023/golden-state-warriors-toronto-raptors-rXoL57Fd/
19/Jan,Minnesota Timberwolves,128,126,Toronto Raptors,usa/nba-2022-2023/minnesota-timberwolves-toronto-raptors-h27tDkNM/
08/Jan,Toronto Raptors,117,105,Portland Trail Blazers,usa/nba-2022-2023/toronto-raptors-portland-trail-blazers-WpjP4Ibh/
30/Dec,Toronto Raptors,113,104,Phoenix Suns,usa/nba-2022-2023/toronto-raptors-phoenix-suns-K6M6nyqO/
19/Dec,Philadelphia 76ers,104,101,Toronto Raptors,usa/nba-2022-2023/philadelphia-76ers-toronto-raptors-zJzoiaUh/
18/Dec,Toronto Raptors,110,126,Golden State Warriors,usa/nba-2022-2023/toronto-raptors-golden-state-warriors-dSyshuFn/
11/Nov,Oklahoma City Thunder,132,113,Toronto Raptors,usa/nba-2022-2023/oklahoma-city-thunder-toronto-raptors-GWIgERLK/
09/Nov,Toronto Raptors,116,109,Houston Rockets,usa/nba-2022-2023/toronto-raptors-houston-rockets-Y7TlF76E/
02/Nov,San Antonio Spurs,100,143,Toronto Raptors,usa/nba-2022-2023/san-antonio-spurs-toronto-raptors-C2rfgQqe/
28/Oct,Toronto Raptors,90,112,Philadelphia 76ers,usa/nba-2022-2023/toronto-raptors-philadelphia-76ers-vkpnenFr/
26/Oct,Toronto Raptors,119,109,Philadelphia 76ers,usa/nba-2022-2023/toronto-raptors-philadelphia-76ers-SCHICEpG/
07/Oct,Houston Rockets,116,100,Toronto Raptors,usa/nba-2022-2023/houston-rockets-toronto-raptors-SdmyQLL1/
09/Jul,Philadelphia 76ers,77,97,Toronto Raptors,usa/nba-las-vegas-summer-league-2022/philadelphia-76ers-toronto-raptors-UJvArB1o/
28/Apr,Toronto Raptors,97,132,Philadelphia 76ers,usa/nba-2021-2022/toronto-raptors-philadelphia-76ers-bcoE4xBg/
25/Apr,Philadelphia 76ers,88,103,Toronto Raptors,usa/nba-2021-2022/philadelphia-76ers-toronto-raptors-8rN9fJVH/
23/Apr,Toronto Raptors,110,102,Philadelphia 76ers,usa/nba-2021-2022/toronto-raptors-philadelphia-76ers-Wn11dN8B/
20/Apr,Toronto Raptors,101,104,Philadelphia 76ers,usa/nba-2021-2022/toronto-raptors-philadelphia-76ers-lOBdc3g5/
18/Apr,Philadelphia 76ers,112,97,Toronto Raptors,usa/nba-2021-2022/philadelphia-76ers-toronto-raptors-zL7hbqva/
16/Apr,Philadelphia 76ers,131,111,Toronto Raptors,usa/nba-2021-2022/philadelphia-76ers-toronto-raptors-dho8FZa6/
08/Apr,Toronto Raptors,117,115,Houston Rockets,usa/nba-2021-2022/toronto-raptors-houston-rockets-h6keuEpP/
07/Apr,Toronto Raptors,119,114,Philadelphia 76ers,usa/nba-2021-2022/toronto-raptors-philadelphia-76ers-v31DGU7O/
30/Mar,Toronto Raptors,125,102,Minnesota Timberwolves,usa/nba-2021-2022/toronto-raptors-minnesota-timberwolves-AN9dKC8a/
20/Mar,Philadelphia 76ers,88,93,Toronto Raptors,usa/nba-2021-2022/philadelphia-76ers-toronto-raptors-QVVDSz1J/
11/Mar,Phoenix Suns,112,117,Toronto Raptors,usa/nba-2021-2022/phoenix-suns-toronto-raptors-O2c4Vf1f/
09/Mar,San Antonio Spurs,104,119,Toronto Raptors,usa/nba-2021-2022/san-antonio-spurs-toronto-raptors-pCb0Wznl/
